Time_Index,Demand_Zero ,Demand_Electricity,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal 
3753,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3754,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3755,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3756,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3757,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3758,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3759,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3760,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3761,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3762,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3763,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3764,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3765,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3766,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3767,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3768,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3769,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3770,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3771,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3772,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3773,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3774,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3775,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3776,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3777,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3778,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3779,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3780,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3781,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3782,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3783,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3784,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3785,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3786,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3787,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3788,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3789,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3790,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3791,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3792,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3793,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3794,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3795,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3796,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3797,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3798,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3799,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3800,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3801,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3802,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3803,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3804,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3805,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3806,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3807,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3808,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3809,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3810,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3811,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3812,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3813,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3814,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3815,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3816,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3817,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3818,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3819,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3820,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3821,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3822,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3823,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3824,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3825,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3826,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3827,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3828,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3829,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3830,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3831,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3832,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3833,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3834,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3835,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3836,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3837,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3838,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3839,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3840,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3841,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3842,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3843,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3844,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3845,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3846,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3847,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3848,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3849,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3850,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3851,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3852,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3853,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3854,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3855,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3856,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3857,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3858,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3859,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3860,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3861,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3862,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3863,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3864,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3865,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3866,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3867,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3868,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3869,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3870,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3871,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3872,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3873,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3874,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3875,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3876,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3877,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3878,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3879,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3880,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3881,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3882,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3883,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3884,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3885,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3886,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3887,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3888,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3889,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3890,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3891,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3892,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3893,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3894,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3895,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3896,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3897,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3898,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3899,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3900,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3901,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3902,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3903,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3904,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3905,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3906,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3907,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3908,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3909,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3910,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3911,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3912,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3913,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3914,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3915,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3916,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3917,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3918,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3919,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3920,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3921,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3922,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3923,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3924,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3925,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3926,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3927,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3928,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3929,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3930,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3931,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3932,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3933,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3934,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3935,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3936,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3937,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3938,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3939,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3940,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3941,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3942,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3943,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3944,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3945,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3946,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3947,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3948,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3949,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3950,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3951,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3952,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3953,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3954,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3955,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3956,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3957,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3958,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3959,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3960,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3961,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3962,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3963,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3964,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3965,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3966,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3967,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
3968,0,10000,10000,758000,124000,24140934,2345027,5065258,3103983,7055612,11625
