from_bus,to_bus,id,name,r_pu,x_pu,b_pu,g_from_pu,b_from_pu,g_to_pu,b_to_pu,rate_a_mva,rate_b_mva,rate_c_mva,length_km,in_service
20044,20067,2,345osm_양주_345-신의정부_345_2,0.000719,0.007717,0.162641,0.0,0.0,0.0,0.0,2000,2200,2500,27.66,1
20018,20073,1,345osm_군산_345-새만금_345_1,0.000737,0.007907,0.166639,0.0,0.0,0.0,0.0,2000,2200,2500,28.34,1
20018,20073,2,345osm_군산_345-새만금_345_2,0.000737,0.007907,0.166639,0.0,0.0,0.0,0.0,2000,2200,2500,28.34,1
20090,20093,1,345osm_신시화_345-영흥T1_345_1,0.000744,0.007985,0.168286,0.0,0.0,0.0,0.0,2000,2200,2500,28.62,1
20090,20093,2,345osm_신시화_345-영흥T1_345_2,0.000744,0.007985,0.168286,0.0,0.0,0.0,0.0,2000,2200,2500,28.62,1
20004,20096,1,345osm_울주_345-울산T7_345_1,0.000745,0.007999,0.16858,0.0,0.0,0.0,0.0,2000,2200,2500,28.67,1
20004,20096,2,345osm_울주_345-울산T7_345_2,0.000745,0.007999,0.16858,0.0,0.0,0.0,0.0,2000,2200,2500,28.67,1
20004,20096,3,345osm_울주_345-울산T7_345_3,0.000745,0.007999,0.16858,0.0,0.0,0.0,0.0,2000,2200,2500,28.67,1
20004,20096,4,345osm_울주_345-울산T7_345_4,0.000745,0.007999,0.16858,0.0,0.0,0.0,0.0,2000,2200,2500,28.67,1
20010,20025,1,345osm_신옥천_345-청원_345_1,0.000778,0.008345,0.175871,0.0,0.0,0.0,0.0,2000,2200,2500,29.91,1
20010,20025,2,345osm_신옥천_345-청원_345_2,0.000778,0.008345,0.175871,0.0,0.0,0.0,0.0,2000,2200,2500,29.91,1
20031,20113,1,345osm_신마산_345-신김해_345_1,0.000804,0.008627,0.18181,0.0,0.0,0.0,0.0,2000,2200,2500,30.92,1
20017,20018,1,345osm_전주T1_345-군산_345_1,0.000822,0.008816,0.185808,0.0,0.0,0.0,0.0,2000,2200,2500,31.6,1
20017,20018,2,345osm_전주T1_345-군산_345_2,0.000822,0.008816,0.185808,0.0,0.0,0.0,0.0,2000,2200,2500,31.6,1
20035,20036,1,345osm_화성_345-신온양_345_1,0.000852,0.009146,0.192746,0.0,0.0,0.0,0.0,2000,2200,2500,32.78,1
20035,20036,2,345osm_화성_345-신온양_345_2,0.000852,0.009146,0.192746,0.0,0.0,0.0,0.0,2000,2200,2500,32.78,1
20021,20023,1,345osm_고령_345-서대구_345_1,0.000895,0.0096,0.202331,0.0,0.0,0.0,0.0,2000,2200,2500,34.41,1
20021,20023,2,345osm_고령_345-서대구_345_2,0.000895,0.0096,0.202331,0.0,0.0,0.0,0.0,2000,2200,2500,34.41,1
20038,20064,1,345osm_신진천_345-서안성_345_1,0.000902,0.009684,0.204095,0.0,0.0,0.0,0.0,2000,2200,2500,34.71,1
20038,20064,2,345osm_신진천_345-서안성_345_2,0.000902,0.009684,0.204095,0.0,0.0,0.0,0.0,2000,2200,2500,34.71,1
20038,20064,3,345osm_신진천_345-서안성_345_3,0.000902,0.009684,0.204095,0.0,0.0,0.0,0.0,2000,2200,2500,34.71,1
20038,20064,4,345osm_신진천_345-서안성_345_4,0.000902,0.009684,0.204095,0.0,0.0,0.0,0.0,2000,2200,2500,34.71,1
20048,20114,1,345osm_신화순_345-신강진_345_1,0.000909,0.009751,0.205506,0.0,0.0,0.0,0.0,2000,2200,2500,34.95,1
20048,20114,2,345osm_신화순_345-신강진_345_2,0.000909,0.009751,0.205506,0.0,0.0,0.0,0.0,2000,2200,2500,34.95,1
20019,20020,1,345osm_대구_345-신경산_345_1,0.000973,0.01044,0.22003,0.0,0.0,0.0,0.0,2000,2200,2500,37.42,1
20019,20020,2,345osm_대구_345-신경산_345_2,0.000973,0.01044,0.22003,0.0,0.0,0.0,0.0,2000,2200,2500,37.42,1
20019,20020,3,345osm_대구_345-신경산_345_3,0.000973,0.01044,0.22003,0.0,0.0,0.0,0.0,2000,2200,2500,37.42,1
20019,20020,4,345osm_대구_345-신경산_345_4,0.000973,0.01044,0.22003,0.0,0.0,0.0,0.0,2000,2200,2500,37.42,1
20011,20108,1,345osm_신용인_345-성남T4_345_1,0.001018,0.01092,0.230143,0.0,0.0,0.0,0.0,2000,2200,2500,39.14,1
20011,20108,2,345osm_신용인_345-성남T4_345_2,0.001018,0.01092,0.230143,0.0,0.0,0.0,0.0,2000,2200,2500,39.14,1
20026,20048,1,345osm_신광주_345-신화순_345_1,0.001078,0.011573,0.243902,0.0,0.0,0.0,0.0,2000,2200,2500,41.48,1
20026,20048,2,345osm_신광주_345-신화순_345_2,0.001078,0.011573,0.243902,0.0,0.0,0.0,0.0,2000,2200,2500,41.48,1
20030,20031,1,345osm_의령_345-신마산_345_1,0.001089,0.011685,0.246254,0.0,0.0,0.0,0.0,2000,2200,2500,41.88,1
20030,20031,2,345osm_의령_345-신마산_345_2,0.001089,0.011685,0.246254,0.0,0.0,0.0,0.0,2000,2200,2500,41.88,1
20001,20113,1,345osm_북부산_345-신김해_345_1,0.001128,0.012109,0.255192,0.0,0.0,0.0,0.0,2000,2200,2500,43.4,1
20001,20113,2,345osm_북부산_345-신김해_345_2,0.001128,0.012109,0.255192,0.0,0.0,0.0,0.0,2000,2200,2500,43.4,1
20030,20084,1,345osm_의령_345-산청양수_345_1,0.001132,0.012148,0.256015,0.0,0.0,0.0,0.0,2000,2200,2500,43.54,1
20030,20084,2,345osm_의령_345-산청양수_345_2,0.001132,0.012148,0.256015,0.0,0.0,0.0,0.0,2000,2200,2500,43.54,1
20030,20084,3,345osm_의령_345-산청양수_345_3,0.001132,0.012148,0.256015,0.0,0.0,0.0,0.0,2000,2200,2500,43.54,1
20030,20084,4,345osm_의령_345-산청양수_345_4,0.001132,0.012148,0.256015,0.0,0.0,0.0,0.0,2000,2200,2500,43.54,1
20004,20020,1,345osm_울주_345-신경산_345_1,0.00115,0.012337,0.260014,0.0,0.0,0.0,0.0,2000,2200,2500,44.22,1
20004,20020,2,345osm_울주_345-신경산_345_2,0.00115,0.012337,0.260014,0.0,0.0,0.0,0.0,2000,2200,2500,44.22,1
20023,20070,1,345osm_서대구_345-선산_345_1,0.001154,0.012382,0.260954,0.0,0.0,0.0,0.0,2000,2200,2500,44.38,1
20023,20070,2,345osm_서대구_345-선산_345_2,0.001154,0.012382,0.260954,0.0,0.0,0.0,0.0,2000,2200,2500,44.38,1
20004,20092,1,345osm_울주_345-울산T4_345_1,0.001169,0.012547,0.264424,0.0,0.0,0.0,0.0,2000,2200,2500,44.97,1
20004,20092,2,345osm_울주_345-울산T4_345_2,0.001169,0.012547,0.264424,0.0,0.0,0.0,0.0,2000,2200,2500,44.97,1
20004,20092,3,345osm_울주_345-울산T4_345_3,0.001169,0.012547,0.264424,0.0,0.0,0.0,0.0,2000,2200,2500,44.97,1
20004,20092,4,345osm_울주_345-울산T4_345_4,0.001169,0.012547,0.264424,0.0,0.0,0.0,0.0,2000,2200,2500,44.97,1
20005,20060,1,345osm_신울산_345-동울산_345_1,0.001194,0.012812,0.27001,0.0,0.0,0.0,0.0,2000,2200,2500,45.92,1
20005,20060,2,345osm_신울산_345-동울산_345_2,0.001194,0.012812,0.27001,0.0,0.0,0.0,0.0,2000,2200,2500,45.92,1
20005,20060,3,345osm_신울산_345-동울산_345_3,0.001194,0.012812,0.27001,0.0,0.0,0.0,0.0,2000,2200,2500,45.92,1
20005,20060,4,345osm_신울산_345-동울산_345_4,0.001194,0.012812,0.27001,0.0,0.0,0.0,0.0,2000,2200,2500,45.92,1
20009,20046,1,345osm_울진T1_345-신태백_345_1,0.001233,0.013236,0.278947,0.0,0.0,0.0,0.0,2000,2200,2500,47.44,1
20009,20046,2,345osm_울진T1_345-신태백_345_2,0.001233,0.013236,0.278947,0.0,0.0,0.0,0.0,2000,2200,2500,47.44,1
20002,20036,1,345osm_청양_345-신온양_345_1,0.001285,0.013785,0.290531,0.0,0.0,0.0,0.0,2000,2200,2500,49.41,1
20002,20036,2,345osm_청양_345-신온양_345_2,0.001285,0.013785,0.290531,0.0,0.0,0.0,0.0,2000,2200,2500,49.41,1
20002,20036,3,345osm_청양_345-신온양_345_3,0.001285,0.013785,0.290531,0.0,0.0,0.0,0.0,2000,2200,2500,49.41,1
20002,20036,4,345osm_청양_345-신온양_345_4,0.001285,0.013785,0.290531,0.0,0.0,0.0,0.0,2000,2200,2500,49.41,1
20033,20063,1,345osm_광양_345-한국발전기술_345_1,0.001313,0.014089,0.29694,0.0,0.0,0.0,0.0,2000,2200,2500,50.5,1
20033,20063,2,345osm_광양_345-한국발전기술_345_2,0.001313,0.014089,0.29694,0.0,0.0,0.0,0.0,2000,2200,2500,50.5,1
20033,20063,3,345osm_광양_345-한국발전기술_345_3,0.001313,0.014089,0.29694,0.0,0.0,0.0,0.0,2000,2200,2500,50.5,1
20033,20063,4,345osm_광양_345-한국발전기술_345_4,0.001313,0.014089,0.29694,0.0,0.0,0.0,0.0,2000,2200,2500,50.5,1
20002,20014,1,345osm_청양_345-신계룡_345_1,0.001331,0.014279,0.300938,0.0,0.0,0.0,0.0,2000,2200,2500,51.18,1
20002,20014,2,345osm_청양_345-신계룡_345_2,0.001331,0.014279,0.300938,0.0,0.0,0.0,0.0,2000,2200,2500,51.18,1
20047,20067,1,345osm_신가평_345-신의정부_345_1,0.001347,0.014455,0.304643,0.0,0.0,0.0,0.0,2000,2200,2500,51.81,1
20047,20067,2,345osm_신가평_345-신의정부_345_2,0.001347,0.014455,0.304643,0.0,0.0,0.0,0.0,2000,2200,2500,51.81,1
20047,20067,3,345osm_신가평_345-신의정부_345_3,0.001347,0.014455,0.304643,0.0,0.0,0.0,0.0,2000,2200,2500,51.81,1
20047,20067,4,345osm_신가평_345-신의정부_345_4,0.001347,0.014455,0.304643,0.0,0.0,0.0,0.0,2000,2200,2500,51.81,1
20026,20100,1,345osm_신광주_345-정읍T4_345_1,0.001389,0.014901,0.314051,0.0,0.0,0.0,0.0,2000,2200,2500,53.41,1
20026,20100,2,345osm_신광주_345-정읍T4_345_2,0.001389,0.014901,0.314051,0.0,0.0,0.0,0.0,2000,2200,2500,53.41,1
20078,20083,1,345osm_신영일_345-청송양수_345_1,0.0014,0.015019,0.31652,0.0,0.0,0.0,0.0,2000,2200,2500,53.83,1
20078,20083,2,345osm_신영일_345-청송양수_345_2,0.0014,0.015019,0.31652,0.0,0.0,0.0,0.0,2000,2200,2500,53.83,1
20054,20055,1,345osm_신덕은_345-신포천_345_1,0.001424,0.015278,0.321989,0.0,0.0,0.0,0.0,2000,2200,2500,54.76,1
20054,20055,2,345osm_신덕은_345-신포천_345_2,0.001424,0.015278,0.321989,0.0,0.0,0.0,0.0,2000,2200,2500,54.76,1
20054,20055,3,345osm_신덕은_345-신포천_345_3,0.001424,0.015278,0.321989,0.0,0.0,0.0,0.0,2000,2200,2500,54.76,1
20054,20055,4,345osm_신덕은_345-신포천_345_4,0.001424,0.015278,0.321989,0.0,0.0,0.0,0.0,2000,2200,2500,54.76,1
20026,20027,1,345osm_신광주_345-신남원_345_1,0.001502,0.016115,0.339629,0.0,0.0,0.0,0.0,2000,2200,2500,57.76,1
20026,20027,2,345osm_신광주_345-신남원_345_2,0.001502,0.016115,0.339629,0.0,0.0,0.0,0.0,2000,2200,2500,57.76,1
20031,20069,1,345osm_신마산_345-신고성_345_1,0.00154,0.016522,0.348214,0.0,0.0,0.0,0.0,2000,2200,2500,59.22,1
20031,20069,2,345osm_신마산_345-신고성_345_2,0.00154,0.016522,0.348214,0.0,0.0,0.0,0.0,2000,2200,2500,59.22,1
20021,20030,1,345osm_고령_345-의령_345_1,0.001551,0.016642,0.350742,0.0,0.0,0.0,0.0,2000,2200,2500,59.65,1
20021,20030,2,345osm_고령_345-의령_345_2,0.001551,0.016642,0.350742,0.0,0.0,0.0,0.0,2000,2200,2500,59.65,1
20023,20072,1,345osm_서대구_345-북경남_345_1,0.001557,0.016704,0.352036,0.0,0.0,0.0,0.0,2000,2200,2500,59.87,1
20023,20072,2,345osm_서대구_345-북경남_345_2,0.001557,0.016704,0.352036,0.0,0.0,0.0,0.0,2000,2200,2500,59.87,1
20023,20072,3,345osm_서대구_345-북경남_345_3,0.001557,0.016704,0.352036,0.0,0.0,0.0,0.0,2000,2200,2500,59.87,1
20023,20072,4,345osm_서대구_345-북경남_345_4,0.001557,0.016704,0.352036,0.0,0.0,0.0,0.0,2000,2200,2500,59.87,1
20002,20018,1,345osm_청양_345-군산_345_1,0.001592,0.017083,0.360032,0.0,0.0,0.0,0.0,2000,2200,2500,61.23,1
20002,20018,2,345osm_청양_345-군산_345_2,0.001592,0.017083,0.360032,0.0,0.0,0.0,0.0,2000,2200,2500,61.23,1
20027,20030,1,345osm_신남원_345-의령_345_1,0.001634,0.017535,0.369558,0.0,0.0,0.0,0.0,2000,2200,2500,62.85,1
20027,20030,2,345osm_신남원_345-의령_345_2,0.001634,0.017535,0.369558,0.0,0.0,0.0,0.0,2000,2200,2500,62.85,1
20027,20033,1,345osm_신남원_345-광양_345_1,0.001644,0.017638,0.371734,0.0,0.0,0.0,0.0,2000,2200,2500,63.22,1
20027,20033,2,345osm_신남원_345-광양_345_2,0.001644,0.017638,0.371734,0.0,0.0,0.0,0.0,2000,2200,2500,63.22,1
20027,20033,3,345osm_신남원_345-광양_345_3,0.001644,0.017638,0.371734,0.0,0.0,0.0,0.0,2000,2200,2500,63.22,1
20027,20033,4,345osm_신남원_345-광양_345_4,0.001644,0.017638,0.371734,0.0,0.0,0.0,0.0,2000,2200,2500,63.22,1
20047,20055,1,345osm_신가평_345-신포천_345_1,0.001643,0.017627,0.371498,0.0,0.0,0.0,0.0,2000,2200,2500,63.18,1
20047,20055,2,345osm_신가평_345-신포천_345_2,0.001643,0.017627,0.371498,0.0,0.0,0.0,0.0,2000,2200,2500,63.18,1
20051,20058,1,345osm_신제천_345-신충주_345_1,0.001714,0.018389,0.387551,0.0,0.0,0.0,0.0,2000,2200,2500,65.91,1
20051,20058,2,345osm_신제천_345-신충주_345_2,0.001714,0.018389,0.387551,0.0,0.0,0.0,0.0,2000,2200,2500,65.91,1
20051,20058,3,345osm_신제천_345-신충주_345_3,0.001714,0.018389,0.387551,0.0,0.0,0.0,0.0,2000,2200,2500,65.91,1
20051,20058,4,345osm_신제천_345-신충주_345_4,0.001714,0.018389,0.387551,0.0,0.0,0.0,0.0,2000,2200,2500,65.91,1
20069,20112,1,345osm_신고성_345-창원_345_1,0.001815,0.01948,0.410542,0.0,0.0,0.0,0.0,2000,2200,2500,69.82,1
20045,20051,1,345osm_신영주_345-신제천_345_1,0.001952,0.020945,0.441412,0.0,0.0,0.0,0.0,2000,2200,2500,75.07,1
20045,20051,2,345osm_신영주_345-신제천_345_2,0.001952,0.020945,0.441412,0.0,0.0,0.0,0.0,2000,2200,2500,75.07,1
20029,20100,1,345osm_신김제_345-정읍T4_345_1,0.001982,0.021268,0.448232,0.0,0.0,0.0,0.0,2000,2200,2500,76.23,1
20029,20100,2,345osm_신김제_345-정읍T4_345_2,0.001982,0.021268,0.448232,0.0,0.0,0.0,0.0,2000,2200,2500,76.23,1
20052,20058,1,345osm_곤지암_345-신충주_345_1,0.002028,0.021762,0.45864,0.0,0.0,0.0,0.0,2000,2200,2500,78.0,1
20052,20058,2,345osm_곤지암_345-신충주_345_2,0.002028,0.021762,0.45864,0.0,0.0,0.0,0.0,2000,2200,2500,78.0,1
20052,20058,3,345osm_곤지암_345-신충주_345_3,0.002028,0.021762,0.45864,0.0,0.0,0.0,0.0,2000,2200,2500,78.0,1
20052,20058,4,345osm_곤지암_345-신충주_345_4,0.002028,0.021762,0.45864,0.0,0.0,0.0,0.0,2000,2200,2500,78.0,1
20045,20083,1,345osm_신영주_345-청송양수_345_1,0.002275,0.024415,0.514559,0.0,0.0,0.0,0.0,2000,2200,2500,87.51,1
20045,20083,2,345osm_신영주_345-청송양수_345_2,0.002275,0.024415,0.514559,0.0,0.0,0.0,0.0,2000,2200,2500,87.51,1
20045,20082,1,345osm_신영주_345-울진T2_345_1,0.002272,0.024379,0.513794,0.0,0.0,0.0,0.0,2000,2200,2500,87.38,1
20045,20082,2,345osm_신영주_345-울진T2_345_2,0.002272,0.024379,0.513794,0.0,0.0,0.0,0.0,2000,2200,2500,87.38,1
20010,20027,1,345osm_신옥천_345-신남원_345_1,0.002469,0.026499,0.558482,0.0,0.0,0.0,0.0,2000,2200,2500,94.98,1
20010,20027,2,345osm_신옥천_345-신남원_345_2,0.002469,0.026499,0.558482,0.0,0.0,0.0,0.0,2000,2200,2500,94.98,1
20002,20040,1,345osm_청양_345-아산_345_1,0.002462,0.026424,0.556895,0.0,0.0,0.0,0.0,2000,2200,2500,94.71,1
20002,20040,2,345osm_청양_345-아산_345_2,0.002462,0.026424,0.556895,0.0,0.0,0.0,0.0,2000,2200,2500,94.71,1
20050,20051,1,345osm_동해_345-신제천_345_1,0.002473,0.026538,0.559306,0.0,0.0,0.0,0.0,2000,2200,2500,95.12,1
20050,20051,2,345osm_동해_345-신제천_345_2,0.002473,0.026538,0.559306,0.0,0.0,0.0,0.0,2000,2200,2500,95.12,1
20050,20051,3,345osm_동해_345-신제천_345_3,0.002473,0.026538,0.559306,0.0,0.0,0.0,0.0,2000,2200,2500,95.12,1
20050,20051,4,345osm_동해_345-신제천_345_4,0.002473,0.026538,0.559306,0.0,0.0,0.0,0.0,2000,2200,2500,95.12,1
20027,20100,1,345osm_신남원_345-정읍T4_345_1,0.002747,0.029476,0.621222,0.0,0.0,0.0,0.0,2000,2200,2500,105.65,1
20027,20100,2,345osm_신남원_345-정읍T4_345_2,0.002747,0.029476,0.621222,0.0,0.0,0.0,0.0,2000,2200,2500,105.65,1
20033,20114,1,345osm_광양_345-신강진_345_1,0.002876,0.03086,0.650387,0.0,0.0,0.0,0.0,2000,2200,2500,110.61,1
20033,20114,2,345osm_광양_345-신강진_345_2,0.002876,0.03086,0.650387,0.0,0.0,0.0,0.0,2000,2200,2500,110.61,1
20010,20023,1,345osm_신옥천_345-서대구_345_1,0.002962,0.031786,0.669908,0.0,0.0,0.0,0.0,2000,2200,2500,113.93,1
20010,20023,2,345osm_신옥천_345-서대구_345_2,0.002962,0.031786,0.669908,0.0,0.0,0.0,0.0,2000,2200,2500,113.93,1
20106,20093,1,345gap_영흥T3_345-영흥T1_345_1,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20106,20093,2,345gap_영흥T3_345-영흥T1_345_2,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20109,20108,1,345gap_성남T5_345-성남T4_345_1,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20109,20108,2,345gap_성남T5_345-성남T4_345_2,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20061,20092,1,345gap_신울산765_345-울산T4_345_1,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20061,20092,2,345gap_신울산765_345-울산T4_345_2,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20110,20107,1,345gap_성남T6_345-성남T3_345_1,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20110,20107,2,345gap_성남T6_345-성남T3_345_2,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20099,20009,1,345gap_울진T4_345-울진T1_345_1,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20099,20009,2,345gap_울진T4_345-울진T1_345_2,2.6e-05,0.000279,0.00588,0.0,0.0,0.0,0.0,2000,2200,2500,1.0,1
20111,20042,1,345gap_성남T7_345-동서울_345_1,6.3e-05,0.000677,0.014269,0.0,0.0,0.0,0.0,2000,2200,2500,2.43,1
20111,20042,2,345gap_성남T7_345-동서울_345_2,6.3e-05,0.000677,0.014269,0.0,0.0,0.0,0.0,2000,2200,2500,2.43,1
20089,20065,1,345gap_신부평_345-신인천_345_1,0.000133,0.001432,0.03017,0.0,0.0,0.0,0.0,2000,2200,2500,5.13,1
20089,20065,2,345gap_신부평_345-신인천_345_2,0.000133,0.001432,0.03017,0.0,0.0,0.0,0.0,2000,2200,2500,5.13,1
20016,20011,1,345gap_신수원_345-신용인_345_1,0.000195,0.002091,0.04406,0.0,0.0,0.0,0.0,2000,2200,2500,7.49,1
20016,20011,2,345gap_신수원_345-신용인_345_2,0.000195,0.002091,0.04406,0.0,0.0,0.0,0.0,2000,2200,2500,7.49,1
20077,20003,1,345gap_포스코_345-신포항_345_1,0.000198,0.002123,0.044738,0.0,0.0,0.0,0.0,2000,2200,2500,7.61,1
20077,20003,2,345gap_포스코_345-신포항_345_2,0.000198,0.002123,0.044738,0.0,0.0,0.0,0.0,2000,2200,2500,7.61,1
20024,20064,1,345gap_안성_345-서안성_345_1,0.000262,0.002814,0.059312,0.0,0.0,0.0,0.0,2000,2200,2500,10.09,1
20024,20064,2,345gap_안성_345-서안성_345_2,0.000262,0.002814,0.059312,0.0,0.0,0.0,0.0,2000,2200,2500,10.09,1
20081,20000,1,345gap_성동_345-신양재_345_1,0.000277,0.002976,0.062722,0.0,0.0,0.0,0.0,2000,2200,2500,10.67,1
20081,20000,2,345gap_성동_345-신양재_345_2,0.000277,0.002976,0.062722,0.0,0.0,0.0,0.0,2000,2200,2500,10.67,1
20085,20001,1,345gap_서부산_345-북부산_345_1,0.000304,0.003259,0.068676,0.0,0.0,0.0,0.0,2000,2200,2500,11.68,1
20085,20001,2,345gap_서부산_345-북부산_345_2,0.000304,0.003259,0.068676,0.0,0.0,0.0,0.0,2000,2200,2500,11.68,1
20086,20085,1,345gap_동부산_345-서부산_345_1,0.000265,0.002848,0.06003,0.0,0.0,0.0,0.0,2000,2200,2500,10.21,1
20086,20085,2,345gap_동부산_345-서부산_345_2,0.000265,0.002848,0.06003,0.0,0.0,0.0,0.0,2000,2200,2500,10.21,1
20115,20064,1,345gap_고덕_345-서안성_345_1,0.000495,0.005316,0.112038,0.0,0.0,0.0,0.0,2000,2200,2500,19.05,1
20115,20064,2,345gap_고덕_345-서안성_345_2,0.000495,0.005316,0.112038,0.0,0.0,0.0,0.0,2000,2200,2500,19.05,1
20091,20036,1,345gap_북당진_345-신온양_345_1,0.000645,0.006926,0.145976,0.0,0.0,0.0,0.0,2000,2200,2500,24.83,1
20091,20036,2,345gap_북당진_345-신온양_345_2,0.000645,0.006926,0.145976,0.0,0.0,0.0,0.0,2000,2200,2500,24.83,1
20049,20050,1,345gap_신양양_345-동해_345_1,0.002213,0.023743,0.500388,0.0,0.0,0.0,0.0,2000,2200,2500,85.1,1
20049,20050,2,345gap_신양양_345-동해_345_2,0.002213,0.023743,0.500388,0.0,0.0,0.0,0.0,2000,2200,2500,85.1,1
40220,40221,1,154osm_아현_154-신촌_154_1,9.5e-05,0.000866,0.000701,0.0,0.0,0.0,0.0,450,495,562,0.61,1
40220,40221,2,154osm_아현_154-신촌_154_2,9.5e-05,0.000866,0.000701,0.0,0.0,0.0,0.0,450,495,562,0.61,1
40056,40456,1,154osm_원정_154-만호_154_1,3.1e-05,0.000284,0.00023,0.0,0.0,0.0,0.0,450,495,562,0.2,1
40056,40456,2,154osm_원정_154-만호_154_2,3.1e-05,0.000284,0.00023,0.0,0.0,0.0,0.0,450,495,562,0.2,1
40285,40791,1,154osm_양산T3_154-양산T7_154_1,3.7e-05,0.000341,0.000276,0.0,0.0,0.0,0.0,450,495,562,0.24,1
40285,40791,2,154osm_양산T3_154-양산T7_154_2,3.7e-05,0.000341,0.000276,0.0,0.0,0.0,0.0,450,495,562,0.24,1
40725,40785,1,154osm_양산T4_154-양산T6_154_1,4.5e-05,0.000412,0.000333,0.0,0.0,0.0,0.0,450,495,562,0.29,1
40725,40785,2,154osm_양산T4_154-양산T6_154_2,4.5e-05,0.000412,0.000333,0.0,0.0,0.0,0.0,450,495,562,0.29,1
40005,40006,1,154osm_논일_154-역삼_154_1,0.000103,0.000937,0.000759,0.0,0.0,0.0,0.0,450,495,562,0.66,1
40005,40006,2,154osm_논일_154-역삼_154_2,0.000103,0.000937,0.000759,0.0,0.0,0.0,0.0,450,495,562,0.66,1
40005,40006,3,154osm_논일_154-역삼_154_3,0.000103,0.000937,0.000759,0.0,0.0,0.0,0.0,450,495,562,0.66,1
40724,40785,1,154osm_울산T5_154-양산T6_154_1,1.9e-05,0.00017,0.000138,0.0,0.0,0.0,0.0,450,495,562,0.12,1
40724,40785,2,154osm_울산T5_154-양산T6_154_2,1.9e-05,0.00017,0.000138,0.0,0.0,0.0,0.0,450,495,562,0.12,1
40084,40085,1,154osm_대구T2_154-범물_154_1,6.4e-05,0.000582,0.000471,0.0,0.0,0.0,0.0,450,495,562,0.41,1
40020,40741,1,154osm_등촌_154-가양_154_1,0.000384,0.003493,0.002829,0.0,0.0,0.0,0.0,450,495,562,2.46,1
40020,40741,2,154osm_등촌_154-가양_154_2,0.000384,0.003493,0.002829,0.0,0.0,0.0,0.0,450,495,562,2.46,1
40101,40182,1,154osm_서대구_154-칠곡_154_1,3.6e-05,0.000327,0.000265,0.0,0.0,0.0,0.0,450,495,562,0.23,1
40101,40182,2,154osm_서대구_154-칠곡_154_2,3.6e-05,0.000327,0.000265,0.0,0.0,0.0,0.0,450,495,562,0.23,1
40098,40304,1,154osm_신경산_154-경산_154_1,2e-05,0.000185,0.00015,0.0,0.0,0.0,0.0,450,495,562,0.13,1
40098,40304,2,154osm_신경산_154-경산_154_2,2e-05,0.000185,0.00015,0.0,0.0,0.0,0.0,450,495,562,0.13,1
40006,40008,1,154osm_역삼_154-양지_154_1,5.8e-05,0.000525,0.000425,0.0,0.0,0.0,0.0,450,495,562,0.37,1
40006,40008,2,154osm_역삼_154-양지_154_2,5.8e-05,0.000525,0.000425,0.0,0.0,0.0,0.0,450,495,562,0.37,1
40006,40008,3,154osm_역삼_154-양지_154_3,5.8e-05,0.000525,0.000425,0.0,0.0,0.0,0.0,450,495,562,0.37,1
40072,40479,1,154osm_신용인_154-동백_154_1,3.3e-05,0.000298,0.000241,0.0,0.0,0.0,0.0,450,495,562,0.21,1
40072,40479,2,154osm_신용인_154-동백_154_2,3.3e-05,0.000298,0.000241,0.0,0.0,0.0,0.0,450,495,562,0.21,1
40072,40479,3,154osm_신용인_154-동백_154_3,3.3e-05,0.000298,0.000241,0.0,0.0,0.0,0.0,450,495,562,0.21,1
40072,40479,4,154osm_신용인_154-동백_154_4,3.3e-05,0.000298,0.000241,0.0,0.0,0.0,0.0,450,495,562,0.21,1
40321,40322,1,154osm_일동_154-신안산_154_1,3e-05,0.00027,0.000218,0.0,0.0,0.0,0.0,450,495,562,0.19,1
40341,40480,1,154osm_수원T1_154-기흥_154_1,6.2e-05,0.000568,0.00046,0.0,0.0,0.0,0.0,450,495,562,0.4,1
40341,40480,2,154osm_수원T1_154-기흥_154_2,6.2e-05,0.000568,0.00046,0.0,0.0,0.0,0.0,450,495,562,0.4,1
40091,40476,1,154osm_신수원_154-농서_154_1,2.7e-05,0.000241,0.000196,0.0,0.0,0.0,0.0,450,495,562,0.17,1
40091,40476,2,154osm_신수원_154-농서_154_2,2.7e-05,0.000241,0.000196,0.0,0.0,0.0,0.0,450,495,562,0.17,1
40069,40341,1,154osm_신갈_154-수원T1_154_1,3.1e-05,0.000284,0.00023,0.0,0.0,0.0,0.0,450,495,562,0.2,1
40069,40341,2,154osm_신갈_154-수원T1_154_2,3.1e-05,0.000284,0.00023,0.0,0.0,0.0,0.0,450,495,562,0.2,1
