bus,name,region,base_kv,volt_class,type,area,area_name,zone,vm_pu,va_deg,vmax_pu,vmin_pu,in_service,lat,lon
70198,벌교_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00441,2.3006,1.05,0.95,1,34.8536,127.33043
40248,보성_154,전라남도,154.0,154kV,PQ,4,호남,14,1.00128,11.1037,1.05,0.95,1,34.78197,127.08677
70199,보성_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,0.99844,6.9475,1.05,0.95,1,34.78197,127.08677
40249,능곡_154,경기도,154.0,154kV,PQ,1,수도권,9,1.0004,-30.2045,1.05,0.95,1,37.6186,126.84289
70200,능곡_D23,경기도,22.9,22.9kV,PQ,1,수도권,9,1.00543,-34.6278,1.05,0.95,1,37.6186,126.84289
40250,태금_154,전라남도,154.0,154kV,PQ,4,호남,14,0.99891,13.2647,1.05,0.95,1,34.9408,127.75015
70201,태금_D23,전라남도,22.9,22.9kV,PQ,4,호남,14,1.00148,9.8331,1.05,0.95,1,34.9408,127.75015
40251,부천_154,인천광역시,154.0,154kV,PQ,1,수도권,4,1.00267,-31.9884,1.05,0.95,1,37.50646,126.78697
70202,부천_D23,인천광역시,22.9,22.9kV,PQ,1,수도권,4,0.99576,-35.2098,1.05,0.95,1,37.50646,126.78697
40252,서순천_154,전라남도,154.0,154kV,PQ,4,호남,14,0.99233,5.9745,1.05,0.95,1,34.90904,127.47961
