Time_Index,KR_nuclear,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one,SEL_solar,SEL_onwind,SEL_offwind-dc,PUS_solar,PUS_onwind,PUS_offwind-dc,TAE_solar,TAE_onwind,TAE_offwind-dc,INC_solar,INC_onwind,INC_offwind-dc,KWJ_solar,KWJ_onwind,KWJ_offwind-dc,DJJ_solar,DJJ_onwind,DJJ_offwind-dc,USN_solar,USN_onwind,USN_offwind-dc,SJG_solar,SJG_onwind,SJG_offwind-dc,GGI_solar,GGI_onwind,GGI_offwind-dc,GWN_solar,GWN_onwind,GWN_offwind-dc,CNB_solar,CNB_onwind,CNB_offwind-dc,CNA_solar,CNA_onwind,CNA_offwind-dc,JNB_solar,JNB_onwind,JNB_offwind-dc,JNA_solar,JNA_onwind,JNA_offwind-dc,GNB_solar,GNB_onwind,GNB_offwind-dc,GNA_solar,GNA_onwind,GNA_offwind-dc,JEJ_solar,JEJ_onwind,JEJ_offwind-dc
41,0.85,0,0.359117308,0.370069352,0.322604144,1,0,0.190472983,0,0,0.29175659,0,0,0.331798431,0.511875135,0,0.553125162,0.445321795,0,0.087470587,0,0,0.119415691,0,0,0.351195034,0,0,0.181973901,0,0,0.173491287,0,0,0.167981994,0,0,0.2200079,0,0,0.227873573,0.427845439,0,0.075809281,0,0,0.116215146,0.241479537,0,0.331798431,0.511875135,0,0.081223332,0.138332248,0,0.242764172,0.279734324
42,0.85,0,0.228357375,0.370597294,0.376431439,1,0,0.189626239,0,0,0.363338255,0,0,0.378765477,0.521036066,0,0.602253174,0.580403006,0,0.10952143,0,0,0.111270568,0,0,0.417258846,0,0,0.140042547,0,0,0.172769614,0,0,0.210921897,0,0,0.242993573,0,0,0.180340016,0.504450167,0,0.090739921,0,0,0.153684615,0.28612591,0,0.378765477,0.521036066,0,0.106700063,0.206287806,0,0.250355418,0.231077724
43,0.85,0,0.183112274,0.306987867,0.327563992,1,0,0.156734005,0,0,0.409130991,0,0,0.425834858,0.636456411,0,0.562538863,0.622416164,0,0.135820157,0,0,0.096801296,0,0,0.483084889,0,0,0.103096605,0,0,0.14251192,0,0,0.209302196,0,0,0.227412651,0,0,0.135012721,0.524828797,0,0.098869927,0,0,0.187549614,0.329510268,0,0.425834858,0.636456411,0,0.126691045,0.258409048,0,0.223887447,0.185458855
44,0.85,0,0.1522557,0.260853022,0.28551191,1,0,0.097706727,0,0,0.46826601,0,0,0.470651306,0.698691969,0,0.47195655,0.514517176,0,0.146205138,0,0,0.080827458,0,0,0.562493819,0,0,0.073438296,0,0,0.124791902,0,0,0.194096333,0,0,0.199582896,0,0,0.110772681,0.556228987,0,0.098387349,0,0,0.20328566,0.360878895,0,0.470651306,0.698691969,0,0.158764472,0.277742002,0,0.190603893,0.178590977
45,0.85,0,0.140027901,0.279834577,0.296598233,1,0,0.071294167,0,0,0.557331324,0,0,0.488182883,0.68822457,0,0.374745039,0.350466712,0,0.128019546,0,0,0.05353045,0,0,0.627171595,0,0,0.034819668,0,0,0.099865952,0,0,0.187657982,0,0,0.172724803,0,0,0.082524048,0.545677915,0,0.084331869,0,0,0.190604873,0.388575765,0,0.488182883,0.68822457,0,0.194517246,0.282861565,0,0.16362217,0.17439775
46,0.85,0,0.14361978,0.339305259,0.357016657,1,0,0.068650974,0,0,0.64307234,0,0,0.521526068,0.72402272,0,0.282528995,0.241223168,0,0.111305682,0,0,0.018050806,0,0,0.7053648,0,0,0,0,0,0.085472887,0,0,0.192084723,0,0,0.136489848,0,0,0.05908379,0.41805589,0,0.060886498,0,0,0.176117855,0.392698825,0,0.521526068,0.72402272,0,0.20100891,0.28087324,0,0.184985927,0.182671288
47,0.85,0,0.15298612,0.415777076,0.437800221,1,0,0.041235076,0,0,0.31787802,0,0,0.301981632,0.80799459,0,0.141550008,0.133218483,0,0.057976509,0,0,0,0,0,0.427049488,0,0,0,0,0,0.030465904,0,0,0.110465034,0,0,0.030301522,0,0,0.012146336,0.139094264,0,0.01147732,0,0,0.111721621,0.269422373,0,0.301981632,0.80799459,0,0.094993193,0.298827039,0,0.290297627,0.188444245
48,0.85,0,0.154101554,0.472399265,0.520543281,1,0,0.014663578,0,0,0.261551731,0,0,0.315162156,0.84244671,0,0.099891522,0.099659453,0,0.052063004,0,0,0,0,0,0.386406956,0,0,0,0,0,0.018622874,0,0,0.130450602,0,0,0.043659794,0,0,0,0.087164894,0,0,0,0,0.088418271,0.202880208,0,0.315162156,0.84244671,0,0.062181965,0.177706626,0,0.207187618,0.215056608
49,0.85,0,0.163526445,0.545875561,0.623167743,1,0.147990926,0,0,0.135796437,0.193024052,0,0.161554054,0.346967462,0.82855234,0.135962015,0.055623142,0.057780463,0.070810755,0.049935211,0,0.123694683,0,0,0.157189324,0.416088811,0,0.121136311,0,0,0.142972483,0,0,0.170538143,0.113819692,0,0.144668892,0.026602803,0,0.100385734,0,0.044264927,0.091397392,0.010435921,0,0.064224627,0.083969238,0.205321512,0.161554054,0.346967462,0.82855234,0.14815034,0.049634779,0.090635128,0.029257631,0.176770977,0.158175981
50,0.85,0,0.161885431,0.573898435,0.687004889,1,0.352369462,0,0,0.352466395,0.225107759,0,0.366708059,0.417025097,0.79916651,0.334111775,0.055865368,0.053365836,0.238539487,0.028029422,0,0.351235212,0,0,0.363798129,0.505920145,0,0.351014803,0,0,0.352554817,0.011478939,0,0.382417656,0.12395529,0,0.366151229,0.050072151,0,0.332339368,0,0.037594638,0.305096323,0.023485183,0,0.225312751,0.078433534,0.184397287,0.366708059,0.417025097,0.79916651,0.362582688,0.081532917,0.098773293,0.14789587,0.312947253,0.146052369
51,0.85,0,0.145716589,0.557914428,0.718100695,1,0.496402614,0.040214886,0,0.514093438,0.209637089,0,0.506743187,0.414360545,0.791795039,0.481186514,0.068819171,0.049333537,0.42923942,0.018003939,0,0.490308175,0,0,0.507609359,0.498961663,0,0.492990665,0,0,0.496965268,0.062757442,0,0.52429348,0.169962368,0,0.505699676,0.089020772,0,0.480357894,0,0.040299379,0.47765028,0.039477152,0,0.395344272,0.045581041,0.131006582,0.506743187,0.414360545,0.791795039,0.506976448,0.076085174,0.038705795,0.181548786,0.174723899,0.151757124
52,0.85,0,0.133259892,0.536774013,0.732170825,1,0.585380646,0.076805604,0,0.598054348,0.2683341,0,0.587873873,0.482110904,0.762008293,0.568006615,0.077133972,0.0585782,0.543821123,0.038437825,0,0.588720055,0.044618707,0,0.592994989,0.57475415,0,0.588087523,0.042149029,0,0.58559879,0.112650257,0,0.610306381,0.341486706,0,0.595078596,0.174092449,0,0.572654469,0.020120556,0.027354687,0.583853134,0.09363684,0,0.502776906,0.110528291,0.169881382,0.587873873,0.482110904,0.762008293,0.590851783,0.126734393,0.045240872,0.24172535,0.214129142,0.131649623
53,0.85,0,0.113440848,0.515183943,0.732059856,1,0.597872894,0.105663555,0,0.620881989,0.36169677,0,0.620144678,0.526316182,0.856513668,0.578878068,0.08395541,0.061767163,0.591925637,0.03122133,0,0.616441289,0.058253723,0,0.621166005,0.630777505,0,0.61642143,0.049328685,0,0.606143067,0.163214299,0,0.63561137,0.443511082,0,0.62292789,0.216813413,0,0.606051657,0.024481565,0.02372029,0.614343106,0.100120582,0,0.55313113,0.153739883,0.183951045,0.620144678,0.526316182,0.856513668,0.61738453,0.153554106,0.091078833,0.260849147,0.287036944,0.154138325
54,0.85,0,0.055683542,0.37381542,0.656920745,1,0.583052285,0.122271568,0,0.588169165,0.299957331,0,0.587003173,0.588971009,0.841398326,0.566275589,0.096414622,0.063194991,0.511585114,0.036569759,0,0.564626313,0.080570176,0,0.590473467,0.533900137,0,0.573070922,0.063616303,0,0.585658396,0.21676966,0,0.597688469,0.563483752,0,0.588458723,0.268803094,0,0.557942251,0.041552663,0.032764334,0.514183997,0.100174968,0,0.518278104,0.16790983,0.18234848,0.587003173,0.588971009,0.841398326,0.581258799,0.139339772,0.077442438,0.249901974,0.272994878,0.16701201
55,0.85,0,0.060153219,0.418195523,0.7006493,1,0.496866407,0.111196759,0,0.477402154,0.263425913,0,0.454369398,0.55068409,0.861710891,0.471858249,0.09913557,0.061074798,0.424770207,0.024565874,0,0.442988125,0.058200441,0,0.472730283,0.425835705,0,0.440243742,0.052299154,0,0.483462909,0.190294269,0,0.515129633,0.528294232,0,0.466050212,0.230807123,0,0.422440559,0.036452206,0.04499383,0.422713021,0.059868254,0,0.414087338,0.153588659,0.181969954,0.454369398,0.55068409,0.861710891,0.455170817,0.115593347,0.102643664,0.225679915,0.313396449,0.230585943
56,0.85,0.145779256,0.07617057,0.44229811,0.70193478,1,0.210610164,0.098432813,0,0.219842208,0.211041533,0,0.173108067,0.411136293,0.870103521,0.241365931,0.092241845,0.05548305,0.127105876,0,0,0.160002371,0.022929027,0,0.212498958,0.298566964,0,0.165778997,0.031925279,0,0.213198566,0.154689073,0,0.240762472,0.424934472,0,0.180248816,0.154991073,0,0.158333243,0.024575572,0.044425137,0.146094379,0.021079887,0,0.130566129,0.076457935,0.12555181,0.173108067,0.411136293,0.870103521,0.216453005,0.069064949,0.091818511,0.170472309,0.275234271,0.251976975
57,0.85,0.339243935,0.077699203,0.455550746,0.710694731,1,0.094918575,0.073512508,0,0.050910676,0.163015189,0,0.048516338,0.278202397,0.834063249,0.117478936,0.06407291,0.033936461,0.045937287,0,0,0.054766437,0.013259774,0,0.049111971,0.204065614,0,0.056925834,0.024255337,0,0.0935145,0.106157946,0,0.103637832,0.303593089,0,0.059009563,0.107529413,0,0.0561833,0.015826597,0.028077068,0.052348806,0,0,0.040564624,0.053516254,0.097695111,0.048516338,0.278202397,0.834063249,0.047907751,0.041617217,0.059298188,0.052044506,0.168953705,0.248466562
58,0.85,0.475690492,0.069915253,0.449127598,0.730775259,1,0,0.076913031,0,0,0.167610147,0,0,0.264936173,0.78085523,0,0.048085232,0.021854194,0,0,0,0,0.027360898,0,0,0.204659417,0,0,0.03062591,0,0,0.107782503,0,0,0.251552347,0,0,0.116265368,0,0,0.012303896,0.017948525,0,0,0,0,0.042938363,0.089156259,0,0.264936173,0.78085523,0,0.037739959,0.057277299,0,0.149188837,0.279716061
59,0.85,0.564359232,0.105778289,0.497720014,0.761001928,1,0,0.04021202,0,0,0.072000366,0,0,0.144504643,0.557588489,0,0.025529976,0,0,0.01289056,0,0,0,0,0,0.071354984,0,0,0,0,0,0.052272793,0,0,0.09863288,0,0,0.037410396,0,0,0,0,0,0,0,0,0.067276947,0.124460112,0,0.144504643,0.557588489,0,0.019939959,0.091722511,0,0.242259183,0.29949236
60,0.85,0.595090908,0.136244764,0.533014308,0.781170985,1,0,0.064159879,0,0,0.108363545,0,0,0.181258214,0.532285209,0,0.024305419,0,0,0,0,0,0,0,0,0.108490745,0,0,0,0,0,0.069560672,0,0,0.093343334,0,0,0.057579978,0,0,0,0,0,0,0,0,0.051255937,0.100634592,0,0.181258214,0.532285209,0,0.030119341,0.108174538,0,0.237815813,0.310355443
61,0.85,0.553641076,0.134028765,0.538846765,0.796482174,1,0,0.059200653,0,0,0.143725615,0,0,0.250719005,0.490780651,0,0.019137133,0,0,0.012854656,0,0,0,0,0,0.175081242,0,0,0,0,0,0.072281143,0,0,0.109094612,0,0,0.067285359,0,0,0,0,0,0,0,0,0.034636683,0.077317083,0,0.250719005,0.490780651,0,0.034211049,0.093306121,0,0.221516399,0.318103468
62,0.85,0.481920787,0.153458618,0.564014974,0.800368793,1,0,0.080047915,0,0,0.157590015,0,0,0.246921145,0.486699047,0,0.03470202,0,0,0,0,0,0,0,0,0.209586862,0,0,0.022542481,0,0,0.08101808,0,0,0.125081804,0,0,0.069102227,0,0,0.010492431,0,0,0,0,0,0.017195734,0.052155334,0,0.246921145,0.486699047,0,0.027436654,0.064510272,0,0.153329617,0.350127549
63,0.85,0.340877204,0.153209578,0.567331704,0.803786552,1,0,0.064448611,0,0,0.167898199,0,0,0.282900628,0.539249923,0,0.037755364,0.012552646,0,0.017559444,0,0,0.018143259,0,0,0.263660603,0,0,0.02018725,0,0,0.062802204,0,0,0.144186018,0,0,0.069017363,0,0,0.013551792,0,0,0.012929991,0,0,0.025693348,0.039231922,0,0.282900628,0.539249923,0,0.02893994,0.037951603,0,0.10999359,0.353480147
64,0.85,0.158707056,0.134794742,0.549303035,0.798028439,1,0,0.072505743,0,0,0.217943563,0,0,0.25958447,0.620176273,0,0.074387726,0.037110448,0,0,0,0,0,0,0,0.337371555,0,0,0,0,0,0.054475988,0,0,0.106639316,0,0,0.027401396,0,0,0.015135333,0.018780625,0,0,0,0,0.034861998,0.047573034,0,0.25958447,0.620176273,0,0.039510274,0.043066203,0,0.118043331,0.277955481
65,0.85,0,0.137012452,0.542914618,0.793908157,1,0,0.088871796,0,0,0.222369772,0,0,0.194842639,0.56784924,0,0.089395025,0.054532723,0,0,0,0,0,0,0,0.332705189,0,0,0,0,0,0.06603971,0,0,0.105765016,0,0,0.036567017,0,0,0.013818292,0.014561321,0,0,0,0,0.042866264,0.05237684,0,0.194842639,0.56784924,0,0.038195206,0.053289183,0,0.099373746,0.219742163
66,0.85,0,0.136180447,0.523575897,0.734967589,1,0,0.073609802,0,0,0.190038161,0,0,0.1998724,0.521394431,0,0.076544461,0.050464398,0,0.046371847,0,0,0,0,0,0.303057133,0,0,0,0,0,0.049365499,0,0,0.088436584,0,0,0.02927097,0,0,0,0.014077515,0,0,0,0,0.071079014,0.045793985,0,0.1998724,0.521394431,0,0.046043853,0.044431226,0,0.087322976,0.183959512
67,0.85,0,0.133359271,0.548486303,0.76626816,1,0,0.034103227,0,0,0.239923539,0,0,0.175375703,0.565428631,0,0.048223011,0.027676098,0,0.05433312,0,0,0,0,0,0.328984506,0,0,0,0,0,0.022689912,0,0,0.076514935,0,0,0.031592439,0,0,0,0.012026285,0,0,0,0,0.087719889,0.057123171,0,0.175375703,0.565428631,0,0.058075272,0.06438612,0,0.072773381,0.168994185
68,0.85,0,0.141429886,0.555774879,0.774416917,1,0,0,0,0,0.223617191,0,0,0.157042418,0.535029686,0,0.022912089,0.010242406,0,0.057531224,0,0,0,0,0,0.28590347,0,0,0,0,0,0,0,0,0.06898138,0,0,0.039840383,0,0,0.010446039,0.015487353,0,0,0,0,0.081972539,0.071923928,0,0.157042418,0.535029686,0,0.048373282,0.076878004,0,0.099692735,0.155351179
69,0.85,0,0.139278822,0.579428591,0.791393575,1,0,0,0,0,0.197665859,0,0,0.148757409,0.520784851,0,0.019465077,0.018514884,0,0.07392328,0,0,0,0,0,0.283110009,0,0,0,0,0,0,0,0,0.069597691,0,0,0.03239198,0,0,0.012671858,0.014619188,0,0,0,0,0.073371711,0.086028544,0,0.148757409,0.520784851,0,0.039125451,0.056211159,0,0.13082494,0.139354939
70,0.85,0,0.143149749,0.566598043,0.779201911,1,0,0,0,0,0.183499285,0,0,0.134376315,0.449946265,0,0.04505315,0.055184416,0,0.09432012,0,0,0,0,0,0.282355463,0,0,0,0,0,0,0,0,0.060503561,0,0,0.015215976,0,0,0.027973404,0.040043491,0,0.023633925,0,0,0.067257695,0.107426412,0,0.134376315,0.449946265,0,0.034212437,0.036969006,0,0.144108318,0.119715096
71,0.85,0,0.112126954,0.505049378,0.743508673,1,0,0.014770872,0,0,0.121428542,0,0,0.0756793,0.500207289,0,0.226080399,0.217064879,0,0.088829568,0,0,0,0,0,0.19492985,0,0,0.01854228,0,0,0,0,0,0.035980141,0,0,0,0,0,0.096133601,0.142364026,0,0.03783928,0,0,0.050490219,0.112569832,0,0.0756793,0.500207289,0,0.021800641,0.027390227,0,0.091038332,0.095792737
72,0.85,0,0.118704042,0.521211034,0.757983451,1,0,0.011976878,0,0,0.082993792,0,0,0.047225905,0.401233114,0,0.259932844,0.234263814,0,0.063029504,0,0,0.013808429,0,0,0.131983887,0,0,0.03106592,0,0,0,0,0,0.021924169,0,0,0,0,0,0.12123349,0.202752402,0,0.032441493,0,0,0.03545226,0.127259349,0,0.047225905,0.401233114,0,0.013978031,0.028766789,0,0.084695451,0.103844343
73,0.85,0,0.109875056,0.514768329,0.740674488,1,0.135738054,0.020350034,0,0.185433305,0.055700084,0,0.171055002,0.036743888,0.377049223,0.123523546,0.213341881,0.191059841,0.143940033,0.014691719,0,0.130978851,0.025828402,0,0.188939083,0.092923043,0,0.125373227,0.04847558,0,0.128852868,0,0,0.147915579,0.025853746,0,0.147789684,0,0,0.095141335,0.092064064,0.182936919,0.134337215,0.013818094,0,0.142665897,0.021336541,0.074733349,0.171055002,0.036743888,0.377049223,0.175412989,0.012593201,0.034421128,0.144642332,0.071494216,0.080773407
74,0.85,0,0.105460445,0.50755421,0.717590281,1,0.332622488,0,0,0.376735546,0.083374486,0,0.374054661,0.058639552,0.32067591,0.311160438,0.155249469,0.159869092,0.352690035,0,0,0.335116603,0,0,0.382140376,0.146118879,0,0.319915375,0,0,0.317742171,0,0,0.342161355,0.016411655,0,0.354426681,0,0,0.251806256,0.057559112,0.20344746,0.32975491,0,0,0.338575848,0,0.055552552,0.374054661,0.058639552,0.32067591,0.371836092,0.024523508,0.053778413,0.326924626,0.049619372,0.022308013
75,0.85,0,0.101587079,0.499177944,0.7002921,1,0.471945553,0,0,0.507941993,0.198539328,0,0.504939813,0.065555175,0.285585967,0.448298135,0.106956967,0.130696391,0.485133842,0,0,0.39022205,0.014223063,0,0.510261439,0.25656335,0,0.358070525,0.011431145,0,0.426676412,0,0,0.490472125,0.025164375,0,0.437498811,0,0,0.275258474,0.047699707,0.182567131,0.41420649,0,0,0.471985917,0,0.060710917,0.504939813,0.065555175,0.285585967,0.502594152,0.05957851,0.092739397,0.461890305,0.02995651,0.011469102
76,0.85,0,0.094360037,0.492456437,0.693248735,1,0.567978856,0,0,0.585856291,0.170098026,0,0.577660415,0.044721292,0.314656722,0.491918629,0.090497573,0.133320984,0.552169683,0,0,0.478099112,0,0,0.587471274,0.178917754,0,0.461177438,0,0,0.520898142,0,0,0.581481357,0.036627208,0,0.536641815,0,0,0.373092669,0.014414477,0.149999935,0.502027264,0,0,0.534633459,0,0.036637262,0.577660415,0.044721292,0.314656722,0.581271104,0.03357081,0.094303041,0.383085873,0.01351425,0
77,0.85,0,0.07755655,0.428788281,0.64900881,1,0.532136947,0,0,0.609056268,0.073623036,0,0.603841136,0.037414555,0.364808316,0.439644877,0.099194385,0.154913938,0.535728875,0,0,0.479189233,0,0,0.610103065,0.080940821,0,0.459655684,0,0,0.514800047,0,0,0.612382919,0.049843638,0,0.540237818,0,0,0.392777618,0,0.153598973,0.467911851,0,0,0.546141697,0,0.025857316,0.603841136,0.037414555,0.364808316,0.608516321,0.011320748,0.043097796,0.419281428,0.011123826,0.014795887
78,0.85,0,0.056701436,0.309239436,0.504895385,1,0.340472029,0,0,0.579294404,0.022505445,0,0.557390015,0.030496774,0.32737664,0.266146739,0.118120361,0.184008711,0.4821088,0,0,0.407570975,0,0,0.574779683,0.041717211,0,0.378432826,0,0,0.361455538,0,0,0.551144959,0.052821115,0,0.453583854,0,0,0.341295286,0,0.162947606,0.415349696,0,0,0.505237259,0,0.023696871,0.557390015,0.030496774,0.32737664,0.573898795,0,0,0.426919492,0.028463592,0.022323709
79,0.85,0,0.048983993,0.306618631,0.43053603,1,0.261312528,0,0,0.49376482,0,0,0.480913813,0.028824467,0.273386355,0.226714964,0.142903785,0.20919257,0.4042129,0,0,0.368260878,0,0,0.492171991,0,0,0.316045216,0,0,0.260784949,0,0,0.417584306,0.05098132,0,0.35008249,0,0,0.283928404,0,0.185927715,0.360222426,0,0,0.418965104,0,0.016394137,0.480913813,0.028824467,0.273386355,0.491799725,0,0.015632654,0.322318533,0.030437204,0.047341819
80,0.85,0.059915016,0.040163026,0.263607664,0.380943282,1,0.192772772,0,0,0.355767165,0,0,0.336673279,0.023563782,0.231529065,0.179929262,0.161050618,0.205491673,0.314667829,0,0,0.248663274,0,0,0.352576166,0,0,0.236270012,0,0,0.197256923,0,0,0.225995012,0.032102194,0,0.247743779,0,0,0.231698571,0.011078589,0.201041311,0.266326975,0,0,0.319602452,0,0,0.336673279,0.023563782,0.231529065,0.340411729,0,0,0.300034189,0.049415353,0.057716228
81,0.85,0.176515351,0.026342967,0.200016198,0.363857616,1,0.053454178,0,0,0.169033899,0,0,0.141273789,0.021342376,0.175770092,0.035704117,0.114392461,0.134706422,0.177865576,0,0,0.11386624,0,0,0.164710969,0,0,0.114256563,0,0,0.069880108,0,0,0.081924403,0.020217182,0,0.09702915,0,0,0.132869044,0.025113605,0.188685343,0.15100866,0,0,0.179164373,0,0,0.141273789,0.021342376,0.175770092,0.172970196,0,0,0.160536987,0.028704734,0.060730721
82,0.85,0.307922716,0.021989239,0.160115448,0.338305049,1,0,0,0,0,0,0,0,0.017152341,0.132417851,0,0.072985081,0.073187611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037675945,0.191710506,0,0,0,0,0,0,0,0.017152341,0.132417851,0,0,0,0,0.023880328,0.05573843
83,0.85,0.42450565,0.018505954,0.150391608,0.310044984,1,0,0,0,0,0,0,0,0,0.08752598,0,0.145603452,0.141162061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041811408,0.129981406,0,0,0,0,0,0,0,0,0.08752598,0,0,0,0,0.020161487,0.041707793
84,0.85,0.434533486,0.019064081,0.159928918,0.280227293,1,0,0,0,0,0,0,0,0,0.080643293,0,0.228631704,0.244147574,0,0,0,0,0.035913072,0,0,0,0,0,0.048617389,0,0,0,0,0,0,0,0,0.011556446,0,0,0.089926001,0.157816247,0,0,0,0,0,0.02205795,0,0,0.080643293,0,0,0,0,0.011097745,0.027299935
85,0.85,0.379692235,0.018995798,0.160411699,0.27202763,1,0,0,0,0,0,0,0,0,0.055988512,0,0.235340144,0.306298194,0,0.021021489,0,0,0.104825445,0,0,0,0,0,0.117624524,0,0,0,0,0,0.018356948,0,0,0.046899529,0,0,0.163298881,0.229256208,0,0.039735137,0,0,0.010968,0.03694722,0,0,0.055988512,0,0,0,0,0,0.040832094
86,0.85,0.297740608,0.016743768,0.154316645,0.290179369,1,0,0.047161104,0,0,0.035155229,0,0,0.020506924,0.064430546,0,0.271392562,0.40850278,0,0.063336607,0,0,0.152009583,0,0,0.015312411,0,0,0.146660188,0,0,0.012928645,0,0,0.022095887,0,0,0.061147161,0,0,0.201058745,0.309038584,0,0.070370515,0,0,0.024741301,0.075503112,0,0.020506924,0.064430546,0,0.019137662,0.024825451,0,0,0.053985949
87,0.85,0.134402343,0.015293163,0.151374077,0.298813774,1,0,0.061707562,0,0,0.065952394,0,0,0.050970384,0.089622061,0,0.33477302,0.382521977,0,0.074186142,0,0,0.206387241,0,0,0.050590422,0,0,0.184398161,0,0,0.010870159,0,0,0.029190174,0,0,0.083293453,0,0,0.203952254,0.371632109,0,0.100458316,0,0,0.0306141,0.125325,0,0.050970384,0.089622061,0,0.027881758,0.051074162,0,0,0.050498454
88,0.85,0.040206488,0.012042728,0.129923797,0.279585657,1,0,0.05829998,0,0,0.078598491,0,0,0.066139555,0.202481118,0,0.356265771,0.328077879,0,0.056093197,0,0,0.20540129,0,0,0.05584884,0,0,0.154698807,0,0,0,0,0,0.034551549,0,0,0.077477241,0,0,0.154061665,0.397610721,0,0.104660963,0,0,0.035312669,0.22565952,0,0.066139555,0.202481118,0,0.028978481,0.092509116,0,0.01097131,0.053968109
89,0.85,0,0.01491467,0.111992228,0.267621471,1,0,0.053635472,0,0,0.08674802,0,0,0.077770758,0.404648435,0,0.377817166,0.310985991,0,0.069614229,0,0,0.182225386,0,0,0.058146987,0,0,0.098066601,0,0,0,0,0,0.030412067,0,0,0.07515212,0,0,0.129366598,0.393957798,0,0.10204902,0,0,0.071134128,0.34894573,0,0.077770758,0.404648435,0,0.033888159,0.151151403,0,0.049499728,0.047551154
90,0.85,0,0.004197765,0.067619668,0.216116167,1,0,0.061614725,0,0,0.073080194,0,0,0.084305848,0.613071998,0,0.414382797,0.30257445,0,0.090162974,0,0,0.136069829,0,0,0.046938964,0,0,0.048171627,0,0,0.015096698,0,0,0.023131956,0,0,0.064199162,0,0,0.152675763,0.397334665,0,0.089198713,0,0,0.121773873,0.384800823,0,0.084305848,0.613071998,0,0.035705621,0.210937523,0,0.11603247,0.077331395
91,0.85,0,0.002754232,0.054084812,0.159203982,1,0,0.063101624,0,0,0.0468929,0,0,0.090060691,0.700406975,0,0.408804847,0.316500014,0,0.07054985,0,0,0.081694319,0,0,0.036956174,0,0,0.060286152,0,0,0.021305216,0,0,0.021444264,0,0,0.049758608,0,0,0.176853557,0.358332432,0,0.054631261,0,0,0.133968075,0.381262735,0,0.090060691,0.700406975,0,0.034624745,0.247522453,0,0.159606039,0.121447432
92,0.85,0,0.002635708,0.044733947,0.148976642,1,0,0.082291645,0,0,0.036065194,0,0,0.106052109,0.702999027,0,0.472954423,0.406430499,0,0.066265885,0,0,0.062426731,0,0,0.037705882,0,0,0.069054419,0,0,0.042352742,0,0,0.028183534,0,0,0.042971496,0,0,0.166557397,0.362920424,0,0.043157734,0,0,0.119375279,0.390128419,0,0.106052109,0.702999027,0,0.035284158,0.24866555,0,0.169999156,0.183538847
93,0.85,0,0.002539961,0.039673364,0.142976264,1,0,0.12357213,0,0,0.035662089,0,0,0.130553996,0.599898224,0,0.582100275,0.537408131,0,0.082298163,0,0,0.058629293,0,0,0.042191049,0,0,0.078223333,0,0,0.072300442,0,0,0.060522427,0,0,0.042792955,0,0,0.183189954,0.39903229,0,0.054410846,0,0,0.12077657,0.405727614,0,0.130553996,0.599898224,0,0.035053777,0.228611611,0,0.146898814,0.192133478
94,0.85,0,0.000655917,0.026174523,0.129778525,1,0,0.162272921,0,0,0.039757691,0,0,0.157382892,0.696512606,0,0.650538028,0.609267239,0,0.182955934,0,0,0.081762722,0,0,0.044904374,0,0,0.106694148,0,0,0.099621747,0,0,0.086109793,0,0,0.069180221,0,0,0.208069457,0.437372849,0,0.102347341,0,0,0.195698663,0.512050648,0,0.157382892,0.696512606,0,0.031103322,0.182007111,0,0.095942927,0.209951339
95,0.85,0,0.000586387,0.025089606,0.126850341,1,0,0.140895064,0,0,0.083822965,0,0,0.106851117,0.533717338,0,0.669862927,0.64045311,0,0.236242218,0,0,0.082561359,0,0,0.05767613,0,0,0.121083428,0,0,0.086843518,0,0,0.032524769,0,0,0.065604999,0,0,0.201574726,0.523219005,0,0.086297688,0,0,0.341002691,0.590169984,0,0.106851117,0.533717338,0,0.098894367,0.408748869,0,0.28212323,0.310166052
96,0.85,0,0.001488582,0.035179724,0.137382252,1,0,0.127327791,0,0,0.105592016,0,0,0.173795249,0.806565114,0,0.725253671,0.700560244,0,0.275417105,0,0,0.098631045,0,0,0.095344844,0,0,0.158742417,0,0,0.104423115,0,0,0.080834633,0,0,0.101363569,0,0,0.256402572,0.631978446,0,0.098201499,0,0,0.454540922,0.727689324,0,0.173795249,0.806565114,0,0.127498636,0.55595176,0,0.391346609,0.466346418
97,0.85,0,0.002474333,0.051617005,0.173329459,1,0.14221544,0.145394024,0,0.107554133,0.165506955,0,0.151359748,0.198926843,0.78597706,0.127517239,0.727924023,0.726063371,0.07180434,0.263532311,0,0.142774284,0.098159684,0,0.146120675,0.160825529,0,0.139914232,0.146651583,0,0.140283088,0.13049968,0,0.160420971,0.127690555,0,0.151976203,0.141318656,0,0.11128157,0.247311206,0.585974218,0.108428671,0.102317231,0,0.06096172,0.459404879,0.740888756,0.151359748,0.198926843,0.78597706,0.115969171,0.149595917,0.672260519,0.060453744,0.573007463,0.661850818
