Time_Index,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one
2581,0.659149268,0.034994335,0.057612138,0.069988575,
2582,0.591625766,0.049990512,0.090839908,0.096362265,
2583,0.479621503,0.062612972,0.116366706,0.130674014,
2584,0.333995691,0.069770295,0.130847669,0.161953199,
2585,0.16197471,0.081755006,0.139209008,0.175308005,
2586,0.019814323,0.105069602,0.120546274,0.117775274,
2587,0,0.078613506,0.106139053,0.120180695,
2588,0,0.054476732,0.08293554,0.122040448,
2589,0,0.0446978,0.066759196,0.126323552,
2590,0,0.04127876,0.056361599,0.131871577,
2591,0,0.041764836,0.056518337,0.144591731,
2592,0,0.044179149,0.076809912,0.181523045,
2593,0,0.04561956,0.099650818,0.210639031,
2594,0,0.046995289,0.110797921,0.20607075,
2595,0,0.045484343,0.097787716,0.170054332,
2596,0,0.044554993,0.085881628,0.155619856,
2597,0,0.049831384,0.094083125,0.169800529,
2598,0.023284481,0.028998443,0.05903219,0.104933429,
2599,0.171406208,0.022905911,0.060042934,0.107618401,
2600,0.349364547,0.023649018,0.06833387,0.123430057,
2601,0.500521986,0.04924726,0.083021118,0.14681952,
2602,0.594538894,0.090053654,0.099536292,0.163050198,
2603,0.655054279,0.145654643,0.127339691,0.178851042,
2604,0.672860365,0.195113275,0.167255019,0.196804999,
2605,0.643413638,0.228279876,0.211475379,0.219601844,
2606,0.577098454,0.253780376,0.245476285,0.227297447,
2607,0.470123697,0.274137956,0.28029352,0.235406181,
2608,0.325843226,0.256555835,0.284394341,0.227513749,
2609,0.156746336,0.246349077,0.271993204,0.212613535,
2610,0.019290191,0.15414395,0.186106971,0.120169164,
2611,0,0.148934282,0.177745361,0.128433711,
2612,0,0.132430945,0.162636696,0.141199693,
2613,0,0.10987965,0.141615954,0.154658741,
2614,0,0.080845663,0.10398165,0.144834616,
2615,0,0.05770487,0.065468987,0.120287211,
2616,0,0.039775025,0.041588214,0.0918755,
2617,0,0.023499946,0.029820914,0.072514444,
2618,0,0.012969113,0.020963664,0.062776825,
2619,0,0.008864471,0.015181291,0.062091905,
2620,0,0.006054036,0.016198844,0.066558839,
2621,0,0.004634574,0.019157431,0.078562643,
2622,0.023529953,0.001711458,0.008909001,0.06159939,
2623,0.16543592,0.000996912,0.012875506,0.082942907,
2624,0.33655194,6.28E-05,0.013425027,0.104787195,
2625,0.483643144,0,0.007865488,0.105689777,
2626,0.57607419,0,0.004583748,0.103004503,
2627,0.636302579,0.0018511,0.001593448,0.10558424,
2628,0.655775436,0.006543109,0.002056752,0.105427936,
2629,0.626342815,0.015346679,0.003653375,0.108250362,
2630,0.563075275,0.023368725,0.017453032,0.126132884,
2631,0.458160724,0.033022777,0.034611807,0.149443442,
2632,0.318182139,0.045873847,0.048823322,0.173043585,
2633,0.153538144,0.061930213,0.053821956,0.190158429,
2634,0.020155611,0.069713278,0.039937743,0.169390305,
2635,0,0.056505121,0.032276144,0.199847529,
2636,0,0.04368357,0.035003385,0.233764094,
2637,0,0.037244487,0.053074204,0.279532853,
2638,0,0.039022537,0.079019514,0.324860351,
2639,0,0.039421824,0.108567659,0.365721862,
2640,0,0.035656373,0.122090151,0.387292613,
2641,0,0.031334997,0.128268629,0.401953923,
2642,0,0.027431221,0.137304698,0.416428397,
2643,0,0.026944673,0.157076165,0.43182737,
2644,0,0.026750389,0.174951658,0.447144279,
2645,0,0.028096064,0.181717863,0.449940213,
2646,0.025295895,0.014038779,0.085436529,0.26547,
2647,0.170463413,0.014524353,0.089974935,0.298111958,
2648,0.341943447,0.011937876,0.121830652,0.362673193,
2649,0.489784563,0.021563358,0.153698144,0.416868058,
2650,0.58316958,0.04380817,0.177749648,0.460264436,
2651,0.641992356,0.074391791,0.196752641,0.510692964,
2652,0.660094333,0.104387449,0.22731791,0.562705175,
2653,0.632217532,0.136744069,0.256585873,0.596852319,
2654,0.564845893,0.164879463,0.293636711,0.636556898,
2655,0.457637649,0.172448042,0.326216343,0.656857692,
2656,0.316916992,0.157029535,0.341993668,0.656687873,
2657,0.151460806,0.153196724,0.334164563,0.64871568,
2658,0.023124105,0.125586462,0.198905358,0.49276168,
2659,0,0.115559038,0.204409968,0.498966987,
2660,0,0.090408489,0.199985291,0.499285459,
2661,0,0.072266597,0.209457818,0.512525347,
2662,0,0.062303486,0.219005074,0.526965954,
2663,0,0.054498521,0.220167099,0.545243409,
2664,0,0.0411623,0.214105537,0.568638731,
2665,0,0.031414132,0.244146532,0.597144712,
2666,0,0.030348746,0.270298758,0.608897101,
2667,0,0.033940299,0.28690746,0.614677925,
2668,0,0.037572547,0.313384595,0.635876849,
2669,0,0.041648629,0.350954044,0.676777976,
2670,0.01053782,0.073053558,0.327327745,0.685784033,
2671,0.076227166,0.089945984,0.401396257,0.728511824,
2672,0.150156622,0.099026521,0.466043851,0.760192141,
2673,0.245341584,0.118623217,0.489751397,0.774839666,
2674,0.223660507,0.14184892,0.510126926,0.796693701,
2675,0.247913721,0.16775944,0.543509705,0.823112793,
2676,0.242840598,0.19773688,0.587849247,0.837127384,
2677,0.189858721,0.233390977,0.611187178,0.834669973,
2678,0.197763752,0.274504968,0.640495763,0.811593282,
2679,0.143569179,0.304392035,0.669463296,0.801326132,
2680,0.093794851,0.316541186,0.690649392,0.802648595,
2681,0.039109231,0.355386706,0.740373789,0.825366757,
2682,0.001039612,0.352084509,0.762862418,0.838596459,
2683,0,0.416450796,0.785940036,0.849391834,
2684,0,0.461220404,0.801945175,0.860282161,
2685,0,0.458281886,0.823743134,0.876327725,
2686,0,0.467504209,0.843946485,0.882004314,
2687,0,0.497117868,0.852595229,0.881412914,
2688,0,0.51593093,0.85463793,0.881552597,
2689,0,0.534472761,0.85386315,0.881414955,
2690,0,0.569795905,0.852673449,0.882987324,
2691,0,0.599994848,0.85115216,0.882505906,
2692,0,0.61041329,0.850632471,0.880545638,
2693,0,0.604257032,0.850937145,0.872117142,
2694,0,0.446435309,0.818143182,0.820481924,
2695,0.011341147,0.538176818,0.827730622,0.768147654,
2696,0.029648632,0.587598664,0.819766285,0.7689254,
2697,0.044801054,0.632180857,0.817010994,0.795708117,
2698,0.047740417,0.653721127,0.829138361,0.799776146,
2699,0.067905219,0.612121994,0.830351866,0.796010187,
2700,0.064049757,0.572682595,0.817132866,0.790641052,
2701,0.070045474,0.518031288,0.796754747,0.767830573,
2702,0.059701643,0.502429026,0.779211048,0.745607459,
2703,0.053291284,0.496471204,0.759530609,0.731884242,
2704,0.02785412,0.490118928,0.754005425,0.716795592,
2705,0.007584614,0.483605028,0.760259705,0.697068251,
2706,0,0.373239501,0.724040942,0.668717484,
2707,0,0.440893652,0.70844795,0.61918956,
2708,0,0.476937792,0.709887951,0.611015877,
2709,0,0.475960245,0.725369396,0.621611334,
2710,0,0.458479749,0.735930497,0.628396126,
2711,0,0.429750721,0.724679516,0.611113165,
2712,0,0.388894192,0.701007763,0.598759771,
2713,0,0.35915404,0.688381576,0.599019546,
2714,0,0.343316495,0.669961501,0.61491625,
2715,0,0.348453856,0.647069156,0.639197966,
2716,0,0.355874009,0.632044861,0.678195103,
2717,0,0.381531642,0.63296566,0.71552278,
2718,0,0.243043235,0.469602219,0.649780233,
2719,0.003279927,0.337238033,0.502114912,0.677696587,
2720,0.022867186,0.354628483,0.476587585,0.668848437,
2721,0.045140369,0.342421731,0.423305286,0.64017607,
2722,0.071347954,0.359252697,0.422398801,0.648890938,
2723,0.128511013,0.333763254,0.425309078,0.654622543,
2724,0.155366575,0.334246495,0.439947499,0.687823804,
2725,0.16847919,0.330710931,0.472240588,0.715854185,
2726,0.148891292,0.307700494,0.494919472,0.723762574,
2727,0.118956439,0.299644162,0.516980289,0.725605869,
2728,0.074522757,0.293742014,0.516490305,0.711560641,
2729,0.034704661,0.275342393,0.494173448,0.689588546,
2730,0.00233526,0.187431877,0.316742221,0.559545395,
2731,0,0.206584581,0.363535636,0.571423446,
2732,0,0.206855951,0.400576602,0.587180182,
2733,0,0.198278629,0.414039603,0.593673757,
2734,0,0.183483908,0.427550684,0.575947517,
2735,0,0.164313032,0.423482125,0.546348389,
2736,0,0.15578757,0.420182286,0.546789382,
2737,0,0.150111161,0.357809437,0.500708341,
2738,0,0.151043287,0.304061285,0.451842927,
2739,0,0.150871686,0.267604978,0.401234787,
2740,0,0.143459563,0.221083001,0.340437204,
2741,0,0.128913088,0.214729732,0.322970412,
2742,0.02806883,0.087849757,0.180206858,0.295497638,
2743,0.167377708,0.061663973,0.151552968,0.290513845,
2744,0.337504852,0.05465895,0.124374436,0.248998478,
2745,0.486434645,0.049487203,0.090147907,0.200781011,
2746,0.57857346,0.045463468,0.06060403,0.167786964,
2747,0.640861931,0.044364357,0.045612919,0.142578716,
2748,0.659510355,0.042373889,0.035582036,0.120816362,
2749,0.63387249,0.037284187,0.033260314,0.098434928,
2750,0.571970363,0.031613112,0.04752306,0.098731329,
2751,0.466324059,0.025086872,0.07320576,0.104834426,
2752,0.324437402,0.019609763,0.095879381,0.114714499,
2753,0.161764199,0.020509161,0.108399339,0.115954168,
2754,0.023974301,0.027155405,0.134446171,0.140165404,
2755,0,0.020559555,0.138618273,0.131380378,
2756,0,0.012858664,0.105256333,0.103913893,
2757,0,0.004521294,0.058384161,0.07251599,
2758,0,0.005593455,0.035814486,0.0528864,
2759,0,0.006945663,0.0201115,0.028947057,
2760,0,0.00768982,0.008801696,0.020163893,
2761,0,0.006756475,0.005339795,0.022016291,
2762,0,0.005870847,0.003946403,0.021794921,
2763,0,0.005456385,0.002598629,0.016984053,
2764,0,0.005411463,0.002598306,0.014454274,
2765,0,0.006396584,0.003671582,0.013188945,
2766,0.032581307,0.003371652,0.000804577,0.005714539,
2767,0.151330754,0.002689008,0.001238896,0.001560183,
2768,0.294117075,0.001078498,0.001509688,0.002973717,
2769,0.414005228,0.003446402,0.002055303,0.00869276,
2770,0.511777566,0.013312072,0.005056871,0.018107178,
2771,0.584611068,0.024461876,0.011009416,0.033697005,
2772,0.599773679,0.03846479,0.019682086,0.047092534,
2773,0.558446396,0.052806827,0.032114465,0.061043322,
2774,0.485818976,0.067555417,0.071960882,0.08566095,
2775,0.387588842,0.090156753,0.119917278,0.116006628,
2776,0.285719873,0.101891293,0.14382463,0.134193653,
2777,0.147178938,0.116876068,0.155082527,0.148051057,
2778,0.02516297,0.118899376,0.126503711,0.116791926,
2779,0,0.114704232,0.145199192,0.135779877,
2780,0,0.090204128,0.140273137,0.132202451,
2781,0,0.079302087,0.125546733,0.128697141,
2782,0,0.072808887,0.126662133,0.146809615,
2783,0,0.069230956,0.135941332,0.159549686,
2784,0,0.065341781,0.138063514,0.164140638,
2785,0,0.065944625,0.13440535,0.165402356,
2786,0,0.075028223,0.133172668,0.158221758,
2787,0,0.086759069,0.132715631,0.149952301,
2788,0,0.087804245,0.120362059,0.136984457,
2789,0,0.081578456,0.102899186,0.12001185,
2790,0.031269378,0.051096043,0.079433331,0.086229156,
2791,0.16879052,0.047725884,0.074320737,0.086351766,
2792,0.336186054,0.078281207,0.06502869,0.086660666,
2793,0.473563897,0.141026085,0.07321244,0.092137809,
2794,0.573025979,0.147101498,0.092015479,0.099122497,
2795,0.633126735,0.144113175,0.118109033,0.110439646,
2796,0.643443314,0.153450783,0.139433737,0.131019982,
2797,0.605491269,0.136369914,0.142005692,0.144036773,
2798,0.541671559,0.108781195,0.136606503,0.147108543,
2799,0.440148685,0.081912756,0.130919518,0.142753465,
2800,0.309477601,0.062251874,0.127865109,0.146583698,
2801,0.15508236,0.050454262,0.125768313,0.153512156,
2802,0.024451028,0.038843207,0.126060268,0.142797537,
2803,0,0.029697631,0.113436118,0.120000185,
2804,0,0.01490612,0.077085497,0.090809022,
2805,0,0.010620369,0.047870061,0.062964046,
2806,0,0.009979977,0.035040307,0.042332841,
2807,0,0.010143036,0.037078805,0.038507792,
2808,0,0.01101817,0.035355109,0.037847701,
2809,0,0.01166827,0.033302261,0.041473479,
2810,0,0.013984847,0.030766645,0.040609558,
2811,0,0.016441211,0.025826515,0.031439974,
2812,0,0.018160817,0.017487274,0.01800136,
2813,0,0.019730712,0.009647282,0.009512799,
2814,0.032083733,0.017381363,0.004200334,0.002066783,
2815,0.156160651,0.017411734,0.004659822,0.00201345,
2816,0.305907235,0.017019339,0.004454775,0.002585435,
2817,0.470721159,0.028687076,0.007243761,0.008482452,
2818,0.572532802,0.058716811,0.022640247,0.028004103,
2819,0.639693636,0.102575248,0.04754898,0.056181947,
2820,0.66148038,0.144803759,0.075273942,0.081084782,
2821,0.634268149,0.180083317,0.110240851,0.10368066,
2822,0.571124908,0.209126949,0.131219557,0.11145768,
2823,0.468274355,0.228329401,0.131247089,0.110563205,
2824,0.32777686,0.218033131,0.119301706,0.107923989,
2825,0.162800015,0.194738973,0.115495917,0.113871218,
2826,0.026065456,0.162766949,0.106489872,0.084414869,
2827,0,0.145366153,0.124577425,0.096451776,
2828,0,0.129241889,0.124084632,0.109806666,
2829,0,0.126339939,0.121663202,0.122366016,
2830,0,0.12032485,0.114276539,0.132955309,
2831,0,0.116222559,0.104148908,0.132109339,
2832,0,0.110011058,0.095050632,0.12853738,
2833,0,0.101291462,0.088030038,0.132634635,
2834,0,0.093339474,0.084281935,0.140267653,
2835,0,0.086436499,0.082704859,0.150200334,
2836,0,0.081817653,0.081916241,0.157506846,
2837,0,0.078026374,0.083135789,0.173342374,
2838,0.034834555,0.061878156,0.041466684,0.08544159,
2839,0.169057197,0.052378802,0.054707103,0.114780042,
2840,0.3331435,0.039625886,0.065535046,0.157118764,
2841,0.480797513,0.04463317,0.08418955,0.202219451,
2842,0.578837527,0.058938923,0.113265334,0.248800593,
2843,0.638330369,0.087279742,0.152685945,0.304039988,
2844,0.654750513,0.116137136,0.196305715,0.373372594,
2845,0.629486274,0.13691946,0.230142805,0.417331559,
2846,0.567263813,0.162793078,0.262050731,0.443667524,
2847,0.456820639,0.187915751,0.27526992,0.447688748,
2848,0.317537405,0.198917559,0.263475955,0.449037172,
2849,0.154152431,0.20010376,0.248996282,0.465491857,
2850,0.026451649,0.152271852,0.125550569,0.334200396,
2851,0,0.123751507,0.149278075,0.374092012,
2852,0,0.115759548,0.212044033,0.455780969,
2853,0,0.126589395,0.259833646,0.497022966,
2854,0,0.13614141,0.283875577,0.520933717,
2855,0,0.13610465,0.263579745,0.514883922,
2856,0,0.120191875,0.217599174,0.509294732,
2857,0,0.114594642,0.195358154,0.501446162,
2858,0,0.114514938,0.185450618,0.462905769,
2859,0,0.125106201,0.183012122,0.434007915,
2860,0,0.11178957,0.176401246,0.393781488,
2861,0,0.102846247,0.188273759,0.368660542,
2862,0.028461057,0.064308106,0.092263674,0.207301503,
2863,0.12332165,0.057312245,0.113160257,0.20746965,
2864,0.244898326,0.05583785,0.139859637,0.209027034,
2865,0.337241836,0.075483865,0.153226084,0.207212962,
2866,0.42253241,0.086605446,0.155478324,0.203461017,
2867,0.463676142,0.10135401,0.161144942,0.202056538,
2868,0.495950594,0.094866943,0.162043016,0.214181407,
2869,0.474321541,0.074225659,0.160366854,0.215641411,
2870,0.458462099,0.06495815,0.159317567,0.212140408,
2871,0.40467558,0.052785027,0.157064439,0.212592095,
2872,0.278218624,0.040987026,0.145668211,0.208856819,
2873,0.138389923,0.039597182,0.129893613,0.212864342,
2874,0.02341028,0.035933677,0.107127342,0.239231396,
2875,0,0.040198573,0.096193179,0.234373174,
2876,0,0.038193833,0.089515909,0.226695062,
2877,0,0.027536339,0.075274705,0.217959483,
2878,0,0.0164421,0.059507293,0.206634548,
2879,0,0.009986483,0.053601357,0.218438036,
2880,0,0.00715086,0.049762483,0.223594109,
2881,0,0.00665228,0.048334927,0.204933174,
2882,0,0.008755718,0.054055656,0.174886959,
2883,0,0.00999926,0.063416934,0.159986987,
2884,0,0.01057903,0.077689723,0.167853258,
2885,0,0.011304635,0.095361585,0.192720549,
2886,0.026907252,0.008653099,0.060854235,0.096482097,
2887,0.125080059,0.009648908,0.09313589,0.126878274,
2888,0.258182161,0.017273726,0.126627331,0.153415837,
2889,0.349667079,0.031261968,0.138516276,0.159653988,
2890,0.384120894,0.05268774,0.1440974,0.169577785,
2891,0.408043176,0.065818234,0.151325784,0.164120694,
2892,0.380730237,0.066619879,0.147033873,0.1530263,
2893,0.373387797,0.062867317,0.153477039,0.171613838,
2894,0.294950379,0.054841254,0.164407669,0.196188585,
2895,0.219939663,0.045003686,0.153773555,0.196019438,
2896,0.141754211,0.03498867,0.124037626,0.169243712,
2897,0.081514384,0.031320952,0.118377099,0.169247676,
2898,0.018385114,0.015688677,0.093968086,0.069974084,
2899,0,0.027365516,0.131404898,0.089739786,
2900,0,0.03447205,0.186558101,0.133221152,
2901,0,0.038859738,0.238734864,0.181945913,
2902,0,0.038516246,0.256893183,0.226111148,
2903,0,0.043655177,0.238575178,0.241979211,
2904,0,0.044977484,0.200773774,0.238911952,
2905,0,0.042084043,0.163835809,0.234071578,
2906,0,0.046628083,0.141647866,0.207665875,
2907,0,0.044351822,0.123658405,0.19506263,
2908,0,0.054351029,0.116905417,0.199055163,
2909,0,0.054948035,0.103816518,0.198699642,
2910,0.000240041,0.058888205,0.053110882,0.134435126,
2911,0.02243845,0.071219506,0.041922697,0.156825285,
2912,0.068701588,0.068625274,0.032220066,0.191087974,
2913,0.14309196,0.087154152,0.041641035,0.245351842,
2914,0.176297604,0.075422273,0.069462928,0.318507123,
2915,0.25231506,0.062935797,0.133957488,0.482383597,
2916,0.261630896,0.059729179,0.37990599,0.697260734,
2917,0.289701973,0.069005597,0.540890155,0.788439306,
2918,0.232278156,0.089315914,0.653223292,0.855127611,
2919,0.131804633,0.125350259,0.74127485,0.880530913,
2920,0.100846981,0.169760391,0.781921804,0.884121,
2921,0.056509651,0.254777601,0.808897625,0.884452918,
2922,0.008806972,0.267759204,0.805466534,0.882658443,
2923,0,0.399815223,0.825613471,0.877471215,
2924,0,0.47232269,0.836227875,0.867014437,
2925,0,0.500806567,0.839672943,0.834807755,
2926,0,0.514233694,0.800378741,0.762181988,
2927,0,0.497229337,0.711893993,0.70770081,
2928,0,0.465118897,0.646416625,0.721972579,
2929,0,0.435422637,0.641262696,0.787200417,
2930,0,0.385165532,0.675615307,0.837706214,
2931,0,0.333781121,0.74111748,0.861377791,
2932,0,0.307945207,0.785204421,0.85205396,
2933,0,0.292632183,0.788038264,0.825709462,
2934,0.037888252,0.2096213,0.68271172,0.809348279,
2935,0.178321694,0.29752883,0.633831962,0.737176166,
2936,0.337864609,0.458586086,0.631162939,0.732679393,
2937,0.480415009,0.634512669,0.729074653,0.738608191,
2938,0.566055625,0.751899095,0.824762657,0.788781255,
2939,0.589897368,0.783946117,0.850506576,0.812676637,
2940,0.585101901,0.80891121,0.853782453,0.825276886,
2941,0.546683521,0.782840201,0.861076284,0.839443599,
2942,0.49518162,0.732183087,0.866696914,0.844888916,
2943,0.37818753,0.685170955,0.86698957,0.825532124,
2944,0.262177938,0.612976108,0.857179075,0.794332963,
2945,0.136716011,0.504628174,0.845366135,0.760333823,
2946,0.026365903,0.372426839,0.795116773,0.727788841,
2947,0,0.323695715,0.725347687,0.648965451,
2948,0,0.257679864,0.660480199,0.587850687,
2949,0,0.217484737,0.643922831,0.552248965,
2950,0,0.209002074,0.654346909,0.551581278,
2951,0,0.22909372,0.699603225,0.564651316,
2952,0,0.254798415,0.73403022,0.578983718,
2953,0,0.273273631,0.746357441,0.587259715,
2954,0,0.286722021,0.758934538,0.597663366,
2955,0,0.297051075,0.76397879,0.602290839,
2956,0,0.326392906,0.767846342,0.601341121,
2957,0,0.337291139,0.754951353,0.591955735,
2958,0.041047681,0.250194962,0.561629992,0.510073337,
2959,0.186162798,0.19410748,0.571713731,0.510153497,
2960,0.355794403,0.32971075,0.653889206,0.527322882,
2961,0.495372382,0.463767593,0.70044785,0.53016317,
2962,0.591924109,0.617878202,0.727654456,0.531127776,
2963,0.652630204,0.775595637,0.761486123,0.543317818,
2964,0.671248394,0.860083091,0.792839123,0.554899723,
2965,0.644050985,0.875599183,0.800504563,0.556598206,
2966,0.581800877,0.876688932,0.789557627,0.556592956,
2967,0.475356421,0.837745714,0.780425652,0.568012726,
2968,0.333553429,0.740296797,0.776844409,0.5905723,
