Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,,,,
8358,60866.26221,62263.76918,66767.57711,71546.55146,8700,0,,,,,,,,,
8359,64052.08377,65522.73813,70262.28139,75291.39364,8700,0,,,,,,,,,
8360,69121.39527,70708.44249,75823.09019,81250.22442,8700,0,,,,,,,,,
8361,75704.97897,77443.18717,83044.98812,88989.03888,8700,0,,,,,,,,,
8362,76566.16734,78324.14867,83989.67337,90001.34119,8700,0,,,,,,,,,
8363,75190.95116,76917.35713,82481.12251,88384.81384,8700,0,,,,,,,,,
8364,72949.75159,74624.69897,80022.62647,85750.34784,8700,0,,,,,,,,,
8365,69275.79541,70866.3877,75992.46027,81431.71737,8700,0,,,,,,,,,
8366,71502.60988,73144.33046,78435.1765,84049.27413,8700,0,,,,,,,,,
8367,72262.1435,73921.3032,79268.35104,84942.08418,8700,0,,,,,,,,,
8368,72877.82606,74551.12201,79943.72735,85665.80143,8700,0,,,,,,,,,
8369,74560.8835,76272.82293,81789.96637,87644.18731,8700,0,,,,,,,,,
8370,73777.37471,75471.32456,80930.49215,86723.19516,8700,0,,,,,,,,,
8371,72211.31613,73869.30882,79212.59567,84882.33807,8700,0,,,,,,,,,
8372,70723.89612,72347.73722,77580.96221,83133.91836,8700,0,,,,,,,,,
8373,69228.80406,70818.31741,75940.91285,81376.48038,8700,0,,,,,,,,,
8374,67357.78122,68904.33535,73888.48418,79177.14651,8700,0,,,,,,,,,
8375,65868.44321,67380.8017,72254.74676,77426.47225,8700,0,,,,,,,,,
8376,66206.01371,67726.12292,72625.04654,77823.27672,8700,0,,,,,,,,,
8377,62724.81796,64164.9979,68806.32995,73731.23062,8700,0,,,,,,,,,
8378,60419.3649,61806.61098,66277.35069,71021.23645,8700,0,,,,,,,,,
8379,58980.85426,60335.07171,64699.36863,69330.30831,8700,0,,,,,,,,,
8380,58415.04008,59756.26629,64078.69568,68665.20992,8700,0,,,,,,,,,
8381,58852.34731,60203.61421,64558.40222,69179.25207,8700,0,,,,,,,,,
8382,60400.18476,61786.99046,66256.31093,70998.69074,8700,0,,,,,,,,,
8383,63774.93072,65239.22156,69958.25684,74965.60816,8700,0,,,,,,,,,
8384,68862.46335,70443.5654,75539.05342,80945.85734,8700,0,,,,,,,,,
8385,76083.78677,77830.6925,83460.52338,89434.31665,8700,0,,,,,,,,,
8386,78062.2184,79854.54949,85630.77472,91759.90646,8700,0,,,,,,,,,
8387,77934.67046,79724.07301,85490.86031,91609.97746,8700,0,,,,,,,,,
8388,75784.57656,77524.61234,83132.30313,89082.60354,8700,0,,,,,,,,,
8389,70233.8435,71846.43284,77043.39633,82557.87551,8700,0,,,,,,,,,
8390,72194.054,73851.65034,79193.65989,84862.04693,8700,0,,,,,,,,,
8391,73892.45556,75589.0477,81056.73071,86858.46941,8700,0,,,,,,,,,
8392,74230.02606,75934.36891,81427.03049,87255.27389,8700,0,,,,,,,,,
8393,75323.29414,77052.73874,82626.29686,88540.37926,8700,0,,,,,,,,,
8394,74582.94067,76295.38654,81814.1621,87670.11496,8700,0,,,,,,,,,
8395,73346.78052,75030.8438,80458.1495,86217.044,8700,0,,,,,,,,,
8396,71472.88066,73113.91865,78402.56488,84014.32828,8700,0,,,,,,,,,
8397,69409.0974,71002.75033,76138.68661,81588.41005,8700,0,,,,,,,,,
8398,67251.33144,68795.44144,73771.7135,79052.01783,8700,0,,,,,,,,,
8399,65950.91782,67465.16995,72345.21773,77523.41879,8700,0,,,,,,,,,
8400,66501.38789,68028.27898,72949.05885,78170.48064,8700,0,,,,,,,,,
8401,63238.84576,64690.82794,69370.19554,74335.45561,8700,0,,,,,,,,,
8402,61054.2276,62456.05031,66973.76678,71767.49941,8700,0,,,,,,,,,
8403,59624.34802,60993.34028,65405.2526,70086.71683,8700,0,,,,,,,,,
8404,59256.0893,60616.62623,65001.2892,69653.83923,8700,0,,,,,,,,,
8405,59990.68873,61368.09229,65807.11203,70517.33987,8700,0,,,,,,,,,
8406,61804.17115,63223.21278,67796.42144,72649.03661,8700,0,,,,,,,,,
8407,65224.94945,66722.53314,71548.86277,76670.06373,8700,0,,,,,,,,,
8408,70814.04279,72439.95368,77679.84909,83239.88319,8700,0,,,,,,,,,
8409,77792.73741,79578.88114,85335.16608,91443.13928,8700,0,,,,,,,,,
8410,78381.56776,80181.2312,85981.08673,92135.29246,8700,0,,,,,,,,,
8411,77389.95443,79166.85015,84893.3311,90969.67939,8700,0,,,,,,,,,
8412,76427.11131,78181.89987,83837.1351,89837.88478,8700,0,,,,,,,,,
8413,73464.7384,75151.51003,80587.54405,86355.70012,8700,0,,,,,,,,,
8414,76588.2245,78346.71227,84013.8691,90027.26875,8700,0,,,,,,,,,
8415,78655.84379,80461.80469,86281.95532,92457.69616,8700,0,,,,,,,,,
8416,80472.20323,82319.86827,88274.42067,94592.77471,8700,0,,,,,,,,,
8417,82185.9489,84072.96204,90154.32329,96607.23377,8700,0,,,,,,,,,
8418,80533.57968,82382.65394,88341.7479,94664.92096,8700,0,,,,,,,,,
8419,78079.48053,79872.20796,85649.71051,91780.19759,8700,0,,,,,,,,,
8420,75560.1689,77295.05221,82886.13793,88818.81876,8700,0,,,,,,,,,
8421,73593.24535,75282.96754,80728.51044,86506.75636,8700,0,,,,,,,,,
8422,71309.84946,72947.14422,78223.72691,83822.68976,8700,0,,,,,,,,,
8423,69748.58591,71350.0336,76511.09038,81987.46908,8700,0,,,,,,,,,
8424,70690.33087,72313.40129,77544.14262,83094.46337,8700,0,,,,,,,,,
8425,67047.06293,68586.48287,73547.64006,78811.90604,8700,0,,,,,,,,,
8426,64927.65725,66418.41503,71222.74648,76320.60525,8700,0,,,,,,,,,
8427,63442.15526,64898.80549,69593.21699,74574.44012,8700,0,,,,,,,,,
8428,62706.59682,64146.35841,68786.34216,73709.8122,8700,0,,,,,,,,,
8429,62838.9398,64281.74002,68931.51652,73865.37758,8700,0,,,,,,,,,
8430,63395.16391,64850.73519,69541.66959,74519.20312,8700,0,,,,,,,,,
8431,64731.0608,66217.30466,71007.08894,76089.51174,8700,0,,,,,,,,,
8432,66421.7903,67946.85379,72861.74384,78076.91593,8700,0,,,,,,,,,
8433,67977.29981,69538.07826,74568.06846,79905.37291,8700,0,,,,,,,,,
8434,66552.21527,68080.27337,73004.81422,78230.22676,8700,0,,,,,,,,,
8435,65387.98065,66889.30759,71727.70074,76861.70225,8700,0,,,,,,,,,
8436,63469.00746,64926.27421,69622.67267,74606.00411,8700,0,,,,,,,,,
8437,61072.44873,62474.68981,66993.75454,71788.91782,8700,0,,,,,,,,,
8438,62065.98008,63491.03292,68083.61415,72956.78553,8700,0,,,,,,,,,
8439,63584.08831,65043.99735,69748.91123,74741.27835,8700,0,,,,,,,,,
8440,65623.8964,67130.64003,71986.48979,77139.01447,8700,0,,,,,,,,,
8441,67401.89555,68949.46255,73936.87563,79229.00164,8700,0,,,,,,,,,
8442,67850.71087,69408.5828,74429.20603,79756.57122,8700,0,,,,,,,,,
8443,67864.13697,69422.31717,74443.93387,79772.35322,8700,0,,,,,,,,,
8444,66926.22803,68462.87357,73415.08956,78669.86806,8700,0,,,,,,,,,
8445,65292.07995,66791.20497,71622.50195,76748.97372,8700,0,,,,,,,,,
8446,63436.40122,64892.91933,69586.90507,74567.67641,8700,0,,,,,,,,,
8447,62853.32491,64296.45541,68947.29634,73882.28688,8700,0,,,,,,,,,
8448,64044.41172,65514.88992,70253.86549,75282.37536,8700,0,,,,,,,,,
8449,61394.67512,62804.3146,67347.22253,72167.68574,8700,0,,,,,,,,,
8450,59269.5154,60630.3606,65016.01702,69669.62123,8700,0,,,,,,,,,
8451,57745.65313,59071.51001,63344.40803,67878.36469,8700,0,,,,,,,,,
8452,57067.63511,58377.9245,62600.65248,67081.37388,8700,0,,,,,,,,,
8453,57091.61029,58402.45016,62626.95218,67109.55602,8700,0,,,,,,,,,
8454,57831.96377,59159.80237,63439.08695,67979.82038,8700,0,,,,,,,,,
8455,58705.61923,60053.51721,64397.44806,69006.7774,8700,0,,,,,,,,,
8456,59163.06561,60521.4667,64899.24636,69544.49254,8700,0,,,,,,,,,
8457,59556.25852,60923.68742,65330.56145,70006.67956,8700,0,,,,,,,,,
8458,58132.13299,59466.86357,63768.35922,68332.66071,8700,0,,,,,,,,,
8459,57427.26277,58745.80932,62995.148,67504.10592,8700,0,,,,,,,,,
8460,55362.5205,56633.65996,60730.21774,65077.06039,8700,0,,,,,,,,,
8461,53848.2483,55084.61964,59069.12863,63297.07671,8700,0,,,,,,,,,
8462,53812.76504,55048.32168,59030.20507,63255.36716,8700,0,,,,,,,,,
8463,54696.96958,55952.82781,60000.13804,64294.72432,8700,0,,,,,,,,,
8464,57348.62419,58665.36517,62908.88497,67411.66852,8700,0,,,,,,,,,
8465,60817.35285,62213.73685,66713.92573,71489.05991,8700,0,,,,,,,,,
8466,63605.18647,65065.57993,69772.05498,74766.07864,8700,0,,,,,,,,,
8467,64775.17512,66262.43186,71055.48038,76141.36686,8700,0,,,,,,,,,
8468,64494.18604,65974.99119,70747.24789,75811.07223,8700,0,,,,,,,,,
8469,63704.92321,65167.60665,69881.46173,74883.31633,8700,0,,,,,,,,,
8470,62377.65739,63809.86644,68425.51028,73323.1533,8700,0,,,,,,,,,
8471,62044.88193,63469.45035,68060.47042,72931.98525,8700,0,,,,,,,,,
8472,61953.77625,63376.25287,67960.53155,72824.89314,8700,0,,,,,,,,,
8473,59333.76887,60696.08934,65086.50022,69745.14935,8700,0,,,,,,,,,
8474,57221.07625,58534.88869,62768.97057,67261.73956,8700,0,,,,,,,,,
8475,56093.2839,57381.20191,61531.83262,65936.05189,8700,0,,,,,,,,,
8476,55724.06617,57003.50684,61126.81723,65502.047,8700,0,,,,,,,,,
8477,56491.27185,57788.32778,61968.40766,66403.87535,8700,0,,,,,,,,,
8478,58425.58916,59767.05757,64090.26755,68677.61005,8700,0,,,,,,,,,
8479,62066.93909,63492.01395,68084.66614,72957.91281,8700,0,,,,,,,,,
8480,68829.85711,70410.21052,75503.28582,80907.52964,8700,0,,,,,,,,,
8481,77444.61783,79222.76864,84953.29441,91033.93464,8700,0,,,,,,,,,
8482,78402.66592,80202.81379,86004.23048,92160.09274,8700,0,,,,,,,,,
8483,76760.84578,78523.29698,84203.22695,90230.18014,8700,0,,,,,,,,,
8484,74631.85003,76345.41887,81867.81349,87727.60649,8700,0,,,,,,,,,
8485,71149.69527,72783.31283,78048.0449,83634.43309,8700,0,,,,,,,,,
8486,73919.30776,75616.51643,81086.18637,86890.03341,8700,0,,,,,,,,,
8487,75238.90152,76966.40844,82533.72193,88441.17818,8700,0,,,,,,,,,
8488,75922.67358,77665.88011,83283.7894,89244.93267,8700,0,,,,,,,,,
8489,77295.01273,79069.72856,84789.18429,90858.07808,8700,0,,,,,,,,,
8490,76159.54833,77908.19357,83543.63044,89523.37216,8700,0,,,,,,,,,
8491,74207.00989,75910.82428,81401.78279,87228.21905,8700,0,,,,,,,,,
8492,72011.84265,73665.25537,78993.78215,84647.86268,8700,0,,,,,,,,,
8493,70022.86194,71630.60709,76811.95895,82309.87272,8700,0,,,,,,,,,
8494,67352.98619,68899.43021,73883.22424,79171.51009,8700,0,,,,,,,,,
8495,65586.49512,67092.38,71945.46226,77095.05033,8700,0,,,,,,,,,
8496,66412.20023,67937.04354,72851.22397,78065.64308,8700,0,,,,,,,,,
8497,63177.4693,64628.04225,69302.8683,74263.30934,8700,0,,,,,,,,,
8498,61000.5232,62401.11285,66914.85544,71704.37141,8700,0,,,,,,,,,
8499,59711.61767,61082.61366,65500.98351,70189.29982,8700,0,,,,,,,,,
8500,59200.46689,60559.72671,64940.27389,69588.45668,8700,0,,,,,,,,,
8501,59936.02533,61312.17379,65747.14871,70453.08459,8700,0,,,,,,,,,
8502,61496.32987,62908.30338,67458.73326,72287.17798,8700,0,,,,,,,,,
8503,64759.83101,66246.73545,71038.64857,76123.3303,8700,0,,,,,,,,,
8504,70143.69683,71754.21637,76944.50944,82451.91068,8700,0,,,,,,,,,
8505,77002.51556,78770.51557,84468.32793,90514.25606,8700,0,,,,,,,,,
8506,76996.76152,78764.62941,84462.01601,90507.49235,8700,0,,,,,,,,,
8507,75107.51755,76832.00786,82389.59956,88286.74004,8700,0,,,,,,,,,
8508,72304.33981,73964.46835,79314.6385,84991.68474,8700,0,,,,,,,,,
8509,67744.26108,69299.68889,74312.43536,79631.44254,8700,0,,,,,,,,,
8510,70048.75513,71657.09479,76840.36263,82340.30942,8700,0,,,,,,,,,
8511,71428.76634,73068.79146,78354.17343,83962.47316,8700,0,,,,,,,,,
8512,73003.45598,74679.63642,80081.53779,85813.47582,8700,0,,,,,,,,,
8513,75192.86918,76919.31918,82483.22649,88387.06841,8700,0,,,,,,,,,
8514,75457.55514,77190.08241,82773.5752,88698.19926,8700,0,,,,,,,,,
8515,74145.63343,75848.03861,81334.45555,87156.07272,8700,0,,,,,,,,,
8516,72413.66662,74076.30533,79434.56514,85120.19529,8700,0,,,,,,,,,
8517,70616.48733,72237.86228,77463.13955,83007.6624,8700,0,,,,,,,,,
8518,68051.14335,69613.61727,74649.07153,79992.17387,8700,0,,,,,,,,,
8519,66328.76661,67851.69426,72759.70101,77967.56925,8700,0,,,,,,,,,
8520,66879.23669,68414.80329,73363.54214,78614.6311,8700,0,,,,,,,,,
8521,63724.10335,65187.22718,69902.50149,74905.86204,8700,0,,,,,,,,,
8522,61737.04065,63154.54094,67722.78226,72570.12662,8700,0,,,,,,,,,
8523,60541.1588,61931.2013,66410.95317,71164.4017,8700,0,,,,,,,,,
8524,60166.18703,61547.62007,65999.62585,70723.6331,8700,0,,,,,,,,,
8525,60962.16292,62361.8718,66872.77592,71659.28,8700,0,,,,,,,,,
8526,62692.21172,64131.64302,68770.56235,73692.90291,8700,0,,,,,,,,,
8527,66144.63725,67663.33724,72557.71931,77751.13045,8700,0,,,,,,,,,
8528,71708.79641,73355.2511,78661.35393,84291.6405,8700,0,,,,,,,,,
8529,78112.08677,79905.56285,85685.47809,91818.52528,8700,0,,,,,,,,,
8530,77021.69571,78790.1361,84489.36769,90536.80176,8700,0,,,,,,,,,
8531,74373.87712,76081.52283,81584.82871,87424.36673,8700,0,,,,,,,,,
8532,70990.5001,72620.46249,77873.41489,83447.30372,8700,0,,,,,,,,,
8533,66579.06747,68107.7421,73034.2699,78261.79076,8700,0,,,,,,,,,
8534,68997.68335,70581.8901,75687.38373,81104.8046,8700,0,,,,,,,,,
8535,70617.44634,72238.84331,77464.19155,83008.78968,8700,0,,,,,,,,,
8536,72680.27059,74349.0306,79727.01782,85433.58063,8700,0,,,,,,,,,
8537,75658.94663,77396.09791,82994.49269,88934.9292,8700,0,,,,,,,,,
8538,75323.29414,77052.73874,82626.29686,88540.37926,8700,0,,,,,,,,,
8539,73887.66052,75584.14256,81051.47077,86852.83298,8700,0,,,,,,,,,
8540,72186.38194,73843.80214,79185.24398,84853.02864,8700,0,,,,,,,,,
8541,70546.47981,72166.24737,77386.34443,82925.37057,8700,0,,,,,,,,,
8542,68006.07002,69567.50904,74599.62809,79939.19146,8700,0,,,,,,,,,
8543,66623.18179,68152.8693,73082.66134,78313.64588,8700,0,,,,,,,,,
8544,67275.30661,68819.96709,73798.01321,79080.19997,8700,0,,,,,,,,,
8545,63795.06987,65259.82312,69980.34861,74989.28116,8700,0,,,,,,,,,
8546,61841.57242,63261.47279,67837.44895,72693.00074,8700,0,,,,,,,,,
8547,60693.64093,62087.18446,66578.21927,71343.64009,8700,0,,,,,,,,,
8548,60313.87412,61698.6981,66161.632,70897.23506,8700,0,,,,,,,,,
8549,61053.26859,62455.06929,66972.71478,71766.37211,8700,0,,,,,,,,,
8550,62813.04661,64255.25232,68903.11285,73834.94088,8700,0,,,,,,,,,
8551,66237.66094,67758.49677,72659.76215,77860.47714,8700,0,,,,,,,,,
8552,71684.82123,73330.72544,78635.05422,84263.45836,8700,0,,,,,,,,,
8553,78517.74677,80320.53693,86130.46904,92295.36703,8700,0,,,,,,,,,
8554,78079.48053,79872.20796,85649.71051,91780.19759,8700,0,,,,,,,,,
8555,75578.39003,77313.69171,82906.12569,88840.23717,8700,0,,,,,,,,,
8556,72306.25783,73966.43042,79316.74248,84993.93932,8700,0,,,,,,,,,
8557,67943.73456,69503.74235,74531.24887,79865.91791,8700,0,,,,,,,,,
8558,70205.07329,71817.00206,77011.83668,82524.05695,8700,0,,,,,,,,,
8559,71680.0262,73325.82032,78629.7943,84257.82194,8700,0,,,,,,,,,
8560,73601.87641,75291.79676,80737.97833,86516.90193,8700,0,,,,,,,,,
8561,76190.23656,77939.58641,83577.29407,89559.44529,8700,0,,,,,,,,,
8562,75942.81273,77686.48166,83305.88115,89268.60566,8700,0,,,,,,,,,
8563,74629.93201,76343.45682,81865.7095,87725.35192,8700,0,,,,,,,,,
8564,72845.21981,74517.76711,79907.95976,85627.47372,8700,0,,,,,,,,,
8565,70660.60165,72282.98949,77511.531,83059.51752,8700,0,,,,,,,,,
8566,68091.42165,69654.82037,74693.25503,80039.51986,8700,0,,,,,,,,,
8567,66635.64888,68165.62264,73096.33719,78328.30058,8700,0,,,,,,,,,
8568,67559.17271,69110.35084,74109.40167,79413.87645,8700,0,,,,,,,,,
8569,64311.9747,65788.59622,70547.37017,75596.888,8700,0,,,,,,,,,
8570,62010.35767,63434.1334,68022.59885,72891.40297,8700,0,,,,,,,,,
8571,60587.19114,61978.29055,66461.44859,71218.5114,8700,0,,,,,,,,,
8572,60230.44051,61613.34883,66070.10905,70799.16123,8700,0,,,,,,,,,
8573,60690.76391,62084.24138,66575.06331,71340.25823,8700,0,,,,,,,,,
8574,62306.69086,63737.2705,68347.66316,73239.73417,8700,0,,,,,,,,,
8575,65364.00548,66864.78193,71701.40104,76833.52012,8700,0,,,,,,,,,
8576,70447.70208,72065.20168,77277.98966,82809.26016,8700,0,,,,,,,,,
8577,76938.26209,78704.78683,84397.84473,90438.72796,8700,0,,,,,,,,,
8578,77856.99088,79644.60988,85405.64927,91518.66738,8700,0,,,,,,,,,
8579,77252.81642,79026.56341,84742.89682,90808.47754,8700,0,,,,,,,,,
8580,75985.96805,77730.62784,83353.22061,89319.33349,8700,0,,,,,,,,,
8581,72724.38492,74394.15782,79775.40927,85485.43576,8700,0,,,,,,,,,
8582,75579.34904,77314.67274,82907.17768,88841.36446,8700,0,,,,,,,,,
8583,77029.36776,78797.9843,84497.78359,90545.82004,8700,0,,,,,,,,,
8584,77089.78521,78859.78896,84564.05884,90616.839,8700,0,,,,,,,,,
8585,77113.76039,78884.31461,84590.35855,90645.02112,8700,0,,,,,,,,,
8586,75317.5401,77046.85259,82619.98494,88533.61555,8700,0,,,,,,,,,
8587,73201.01145,74881.72783,80298.24733,86045.69663,8700,0,,,,,,,,,
8588,71616.73173,73261.07258,78560.36308,84183.42109,8700,0,,,,,,,,,
8589,70006.55882,71613.92965,76794.07516,82290.70887,8700,0,,,,,,,,,
8590,67847.83385,69405.63972,74426.05007,79753.18938,8700,0,,,,,,,,,
8591,66974.17839,68511.92488,73467.68896,78726.23235,8700,0,,,,,,,,,
8592,68493.24562,70065.87034,75134.03802,80511.85245,8700,0,,,,,,,,,
8593,65508.81555,67012.91688,71860.25124,77003.74021,8700,0,,,,,,,,,
8594,63345.29555,64799.72184,69486.96622,74460.58429,8700,0,,,,,,,,,
8595,62025.70179,63449.82983,68039.43067,72909.43955,8700,0,,,,,,,,,
8596,61266.16817,62672.85709,67206.25613,72016.62949,8700,0,,,,,,,,,
8597,61485.78079,62897.51208,67447.16139,72274.77785,8700,0,,,,,,,,,
8598,62135.9876,63562.64784,68160.40928,73039.07737,8700,0,,,,,,,,,
8599,63345.29555,64799.72184,69486.96622,74460.58429,8700,0,,,,,,,,,
8600,64344.58094,65821.95111,70583.13775,75635.2157,8700,0,,,,,,,,,
8601,65063.83626,66557.72074,71372.12878,76480.67978,8700,0,,,,,,,,,
8602,63697.25115,65159.75845,69873.04582,74874.29805,8700,0,,,,,,,,,
8603,62738.24406,64178.73227,68821.05779,73747.01262,8700,0,,,,,,,,,
8604,61064.77668,62466.8416,66985.33864,71779.89955,8700,0,,,,,,,,,
8605,59047.02575,60402.76252,64771.9558,69408.09101,8700,0,,,,,,,,,
8606,59792.17426,61165.01986,65589.3505,70283.99178,8700,0,,,,,,,,,
8607,60768.44349,62163.70452,66660.27434,71431.56835,8700,0,,,,,,,,,
8608,63086.36363,64534.84478,69202.92944,74156.21723,8700,0,,,,,,,,,
8609,66714.28747,68246.06679,73182.6002,78420.738,8700,0,,,,,,,,,
8610,69053.30577,70638.78963,75748.39904,81170.18715,8700,0,,,,,,,,,
8611,69830.10151,71433.42082,76600.50936,82083.28835,8700,0,,,,,,,,,
8612,68971.79016,70555.4024,75658.98006,81074.36789,8700,0,,,,,,,,,
8613,67772.07229,69328.13866,74342.94302,79664.13381,8700,0,,,,,,,,,
8614,66139.84222,67658.43211,72552.45937,77745.49402,8700,0,,,,,,,,,
8615,66098.60491,67616.24799,72507.22389,77697.02076,8700,0,,,,,,,,,
8616,66618.38676,68147.96417,73077.4014,78308.00946,8700,0,,,,,,,,,
8617,63866.0364,65332.41906,70058.19572,75072.70028,8700,0,,,,,,,,,
8618,61878.9737,63299.73282,67878.47649,72736.96487,8700,0,,,,,,,,,
8619,60360.86547,61746.76839,66213.17941,70952.47204,8700,0,,,,,,,,,
8620,59615.71696,60984.51106,65395.7847,70076.57126,8700,0,,,,,,,,,
8621,59697.23256,61067.89827,65485.20369,70172.39052,8700,0,,,,,,,,,
8622,60325.38221,61710.47042,66174.25586,70910.76248,8700,0,,,,,,,,,
8623,61275.75824,62682.66736,67216.77602,72027.90234,8700,0,,,,,,,,,
8624,61858.83455,63279.13127,67856.38474,72713.29188,8700,0,,,,,,,,,
8625,61710.18845,63127.07221,67693.3266,72538.56263,8700,0,,,,,,,,,
8626,59929.31228,61305.30661,65739.7848,70445.1936,8700,0,,,,,,,,,
8627,59173.61469,60532.25799,64910.81822,69556.89269,8700,0,,,,,,,,,
8628,57685.23568,59009.70536,63278.13277,67807.3457,8700,0,,,,,,,,,
8629,56423.18235,57718.67493,61893.71652,66323.83809,8700,0,,,,,,,,,
8630,56504.69795,57802.06215,61983.1355,66419.65735,8700,0,,,,,,,,,
8631,57768.6693,59095.05464,63369.65575,67905.41953,8700,0,,,,,,,,,
8632,60667.74774,62060.69676,66549.8156,71313.20338,8700,0,,,,,,,,,
8633,64577.61966,66060.34047,70838.77084,75909.14606,8700,0,,,,,,,,,
8634,68007.02903,69568.49007,74600.68009,79940.31875,8700,0,,,,,,,,,
8635,68779.02974,70358.21614,75447.53046,80847.78353,8700,0,,,,,,,,,
8636,68194.99442,69760.7712,74806.86975,80161.26669,8700,0,,,,,,,,,
8637,67072.95612,68612.97057,73576.04374,78842.34274,8700,0,,,,,,,,,
8638,65671.84675,67179.69134,72039.08919,77195.37873,8700,0,,,,,,,,,
8639,65501.14349,67005.06868,71851.83533,76994.72192,8700,0,,,,,,,,,
8640,65920.22959,67433.77711,72311.5541,77487.34566,8700,0,,,,,,,,,
8641,63740.40647,65203.90463,69920.38528,74925.02588,8700,0,,,,,,,,,
8642,61830.06434,63249.70049,67824.82511,72679.47332,8700,0,,,,,,,,,
8643,60551.70788,61941.99259,66422.52504,71176.80183,8700,0,,,,,,,,,
8644,59976.30363,61353.3769,65791.33222,70500.43059,8700,0,,,,,,,,,
8645,60534.44575,61924.33411,66403.58925,71156.5107,8700,0,,,,,,,,,
8646,62359.43625,63791.22693,68405.5225,73301.73487,8700,0,,,,,,,,,
8647,66283.69328,67805.58604,72710.25757,77914.58684,8700,0,,,,,,,,,
8648,73351.57556,75035.74894,80463.40945,86222.68044,8700,0,,,,,,,,,
8649,82526.39642,84421.22633,90527.77905,97007.42013,8700,0,,,,,,,,,
8650,83999.43132,85928.08254,92143.63267,98738.93056,8700,0,,,,,,,,,
8651,82573.38777,84469.29662,90579.32647,97062.6571,8700,0,,,,,,,,,
8652,80904.71543,82762.31108,88748.86727,95101.18044,8700,0,,,,,,,,,
8653,78288.54408,80086.07167,85879.04389,92025.94582,8700,0,,,,,,,,,
8654,82158.1377,84044.51228,90123.81565,96574.54251,8700,0,,,,,,,,,
8655,84809.79231,86757.04965,93032.56258,99691.48668,8700,0,,,,,,,,,
8656,85978.82196,87952.92055,94314.93598,101065.6477,8700,0,,,,,,,,,
8657,86989.61544,88986.92216,95423.73141,102253.8065,8700,0,,,,,,,,,
8658,85018.85586,86970.91336,93261.89594,99937.2349,8700,0,,,,,,,,,
8659,81579.85642,83452.95349,89489.46686,95894.78937,8700,0,,,,,,,,,
8660,78184.97131,79980.12084,85765.42918,91904.19895,8700,0,,,,,,,,,
8661,75037.51003,76760.39294,82312.80443,88204.44824,8700,0,,,,,,,,,
8662,71633.99385,73278.73105,78579.29885,84203.71222,8700,0,,,,,,,,,
8663,70053.55016,71661.99992,76845.62257,82345.94584,8700,0,,,,,,,,,
8664,71174.62946,72808.81952,78075.3966,83663.74252,8700,0,,,,,,,,,
8665,68146.08506,69710.73887,74753.21835,80103.77514,8700,0,,,,,,,,,
8666,66113.94902,67631.9444,72524.05569,77715.05731,8700,0,,,,,,,,,
8667,64925.73924,66416.45298,71220.64251,76318.35068,8700,0,,,,,,,,,
8668,64326.3598,65803.31161,70563.14998,75613.79728,8700,0,,,,,,,,,
8669,64429.93257,65909.26244,70676.76468,75735.5441,8700,0,,,,,,,,,
8670,65785.9686,67296.43345,72164.27579,77329.5257,8700,0,,,,,,,,,
8671,69080.15796,70666.25835,75777.8547,81201.75113,8700,0,,,,,,,,,
8672,75061.48521,76784.91861,82339.10413,88232.63036,8700,0,,,,,,,,,
8673,83250.44678,85161.9011,91322.03003,97858.5206,8700,0,,,,,,,,,
8674,85080.23231,87033.69903,93329.22317,100009.3812,8700,0,,,,,,,,,
