Time_Index,Demand_fossil_Jetfuel,Demand_SAF_Jetfuel,Demand_Jetfuel,Demand_Flexfuel,Demand_BioDiesel,Demand_Diesel,Demand_Ethanol,Demand_Gasoline,elec_demand_S,elec_demand_NE,elec_demand_N
1584,2248,439,1799,62359,8966,80695,3245,8775,15877.00947,17293.28334,9306.878396
1585,2248,439,1799,62359,8966,80695,3245,8775,15207.39835,15851.44698,9251.687629
1586,2248,439,1799,62359,8966,80695,3245,8775,13851.42566,15150.96301,9162.74979
1587,2248,439,1799,62359,8966,80695,3245,8775,13296.57605,15724.48304,9030.040764
1588,2248,439,1799,62359,8966,80695,3245,8775,12743.05541,17632.22054,8788.447426
1589,2248,439,1799,62359,8966,80695,3245,8775,12700.45938,17819.58346,8222.04433
1590,2248,439,1799,62359,8966,80695,3245,8775,12202.3578,17372.00765,7706.647534
1591,2248,439,1799,62359,8966,80695,3245,8775,12527.59066,18390.58392,7088.832094
1592,2248,439,1799,62359,8966,80695,3245,8775,12451.0766,20584.76847,6340.470605
1593,2248,439,1799,62359,8966,80695,3245,8775,12976.39906,21532.36858,6546.59967
1594,2248,439,1799,62359,8966,80695,3245,8775,13411.24689,21393.54089,6938.408375
1595,2248,439,1799,62359,8966,80695,3245,8775,14048.50974,20878.21672,7145.968764
1596,2248,439,1799,62359,8966,80695,3245,8775,14410.13819,20747.30184,7276.503185
1597,2248,439,1799,62359,8966,80695,3245,8775,14172.76637,20052.65948,7216.205392
1598,2248,439,1799,62359,8966,80695,3245,8775,14618.58739,20455.94958,7127.754997
1599,2248,439,1799,62359,8966,80695,3245,8775,14774.39835,20664.93508,7044.728516
1600,2248,439,1799,62359,8966,80695,3245,8775,14147.93842,20418.37145,7091.385607
1601,2248,439,1799,62359,8966,80695,3245,8775,14441.00537,20025.93232,7751.439156
1602,2248,439,1799,62359,8966,80695,3245,8775,14953.88363,21163.41391,8504.79332
1603,2248,439,1799,62359,8966,80695,3245,8775,16490.80153,22628.94107,8840.282286
1604,2248,439,1799,62359,8966,80695,3245,8775,16548.47246,22552.85535,10260.584
1605,2248,439,1799,62359,8966,80695,3245,8775,16209.35662,22036.95685,10472.2552
1606,2248,439,1799,62359,8966,80695,3245,8775,16239.20215,21136.05388,10450.6051
1607,2248,439,1799,62359,8966,80695,3245,8775,16286.40065,21058.10132,8896.042869
1608,2248,439,1799,62359,8966,80695,3245,8775,16319.94589,20426.43801,8692.411111
1609,2248,439,1799,62359,8966,80695,3245,8775,15982.54791,18876.27848,8680.234682
1610,2248,439,1799,62359,8966,80695,3245,8775,14604.78603,18483.65087,8685.373688
1611,2248,439,1799,62359,8966,80695,3245,8775,13505.49074,18159.71893,8418.756891
1612,2248,439,1799,62359,8966,80695,3245,8775,13987.93606,16272.04565,8225.995249
1613,2248,439,1799,62359,8966,80695,3245,8775,14098.69762,15181.47348,7843.848222
1614,2248,439,1799,62359,8966,80695,3245,8775,12895.40041,15442.30436,7385.379745
1615,2248,439,1799,62359,8966,80695,3245,8775,13215.33358,16333.21638,6708.699775
1616,2248,439,1799,62359,8966,80695,3245,8775,13633.34633,17060.58621,6288.356651
1617,2248,439,1799,62359,8966,80695,3245,8775,12546.68265,18583.33711,6326.318232
1618,2248,439,1799,62359,8966,80695,3245,8775,12656.89107,17084.04589,6733.762965
1619,2248,439,1799,62359,8966,80695,3245,8775,13515.62363,15384.24837,6990.561092
1620,2248,439,1799,62359,8966,80695,3245,8775,14149.58374,15318.20319,7081.304318
1621,2248,439,1799,62359,8966,80695,3245,8775,14051.72986,15544.45759,7199.740805
1622,2248,439,1799,62359,8966,80695,3245,8775,13689.20066,16503.12987,7249.850711
1623,2248,439,1799,62359,8966,80695,3245,8775,14357.88786,17486.82017,7126.132765
1624,2248,439,1799,62359,8966,80695,3245,8775,14373.32044,17422.83925,7286.876165
1625,2248,439,1799,62359,8966,80695,3245,8775,15043.9915,17651.80564,7355.991573
1626,2248,439,1799,62359,8966,80695,3245,8775,16677.78194,17641.8762,7872.318681
1627,2248,439,1799,62359,8966,80695,3245,8775,17521.71264,19228.28762,8139.968511
1628,2248,439,1799,62359,8966,80695,3245,8775,17320.0936,20138.88791,9155.650345
1629,2248,439,1799,62359,8966,80695,3245,8775,16076.60436,20335.27561,9790.905261
1630,2248,439,1799,62359,8966,80695,3245,8775,16468.43602,20357.78499,9974.821185
1631,2248,439,1799,62359,8966,80695,3245,8775,16400.83874,20288.88101,9334.310975
1632,2248,439,1799,62359,8966,80695,3245,8775,15394.7707,20306.71532,8491.406516
1633,2248,439,1799,62359,8966,80695,3245,8775,13961.10813,21264.77259,7458.74164
1634,2248,439,1799,62359,8966,80695,3245,8775,12827.83638,21155.22336,6417.354119
1635,2248,439,1799,62359,8966,80695,3245,8775,11344.47661,22083.55182,6261.101413
1636,2248,439,1799,62359,8966,80695,3245,8775,11470.96495,22034.30139,6183.189711
1637,2248,439,1799,62359,8966,80695,3245,8775,11495.30525,21800.54188,6160.74593
1638,2248,439,1799,62359,8966,80695,3245,8775,11361.56257,22256.73974,6086.395579
1639,2248,439,1799,62359,8966,80695,3245,8775,13215.60461,21753.01051,6043.271735
1640,2248,439,1799,62359,8966,80695,3245,8775,14378.3219,21271.31551,6498.120717
1641,2248,439,1799,62359,8966,80695,3245,8775,15316.41182,22734.26954,6947.366506
1642,2248,439,1799,62359,8966,80695,3245,8775,15270.68736,22672.24276,7274.979799
1643,2248,439,1799,62359,8966,80695,3245,8775,15825.38684,21638.93897,7625.423532
1644,2248,439,1799,62359,8966,80695,3245,8775,15541.80291,21289.87295,8018.100529
1645,2248,439,1799,62359,8966,80695,3245,8775,14375.75266,20390.55513,8229.901591
1646,2248,439,1799,62359,8966,80695,3245,8775,14737.70252,20585.92112,8373.616402
1647,2248,439,1799,62359,8966,80695,3245,8775,15280.4525,22756.25021,8283.788952
1648,2248,439,1799,62359,8966,80695,3245,8775,15239.83227,23235.6409,8232.677022
1649,2248,439,1799,62359,8966,80695,3245,8775,15561.39363,22896.71462,7982.913411
1650,2248,439,1799,62359,8966,80695,3245,8775,16826.90682,21870.82369,7610.344723
1651,2248,439,1799,62359,8966,80695,3245,8775,17093.87934,23302.74152,7515.303648
1652,2248,439,1799,62359,8966,80695,3245,8775,16557.64315,24865.10405,8435.368777
1653,2248,439,1799,62359,8966,80695,3245,8775,16584.47108,24950.76607,9269.598076
1654,2248,439,1799,62359,8966,80695,3245,8775,16828.89572,24820.27177,9228.566466
1655,2248,439,1799,62359,8966,80695,3245,8775,16186.93267,24488.7762,8343.086659
1656,2248,439,1799,62359,8966,80695,3245,8775,14243.71575,24559.70376,7559.779352
1657,2248,439,1799,62359,8966,80695,3245,8775,13703.89672,23281.69526,7155.867867
1658,2248,439,1799,62359,8966,80695,3245,8775,12338.64856,22498.13331,6974.129454
1659,2248,439,1799,62359,8966,80695,3245,8775,11149.5124,21871.93864,6920.942734
1660,2248,439,1799,62359,8966,80695,3245,8775,11024.43563,21144.06489,6798.464235
1661,2248,439,1799,62359,8966,80695,3245,8775,11242.86457,20470.01447,6706.3362
1662,2248,439,1799,62359,8966,80695,3245,8775,11087.53018,20836.4099,6693.977585
1663,2248,439,1799,62359,8966,80695,3245,8775,11057.61311,22025.24288,6619.560367
1664,2248,439,1799,62359,8966,80695,3245,8775,12595.28668,22047.415,7048.900384
1665,2248,439,1799,62359,8966,80695,3245,8775,13477.70161,23485.82615,7547.115478
1666,2248,439,1799,62359,8966,80695,3245,8775,13702.08314,23671.59599,7900.767819
1667,2248,439,1799,62359,8966,80695,3245,8775,13721.9983,22797.75151,8137.804566
1668,2248,439,1799,62359,8966,80695,3245,8775,13713.67899,22178.87546,8400.858073
1669,2248,439,1799,62359,8966,80695,3245,8775,13095.83559,20836.09248,8517.880679
1670,2248,439,1799,62359,8966,80695,3245,8775,14377.0272,20454.7513,8340.981828
1671,2248,439,1799,62359,8966,80695,3245,8775,14910.38484,21852.40908,8032.017417
1672,2248,439,1799,62359,8966,80695,3245,8775,14480.96365,21128.48727,7877.239644
1673,2248,439,1799,62359,8966,80695,3245,8775,15601.7116,19849.30331,7913.61291
1674,2248,439,1799,62359,8966,80695,3245,8775,17214.61259,19025.78651,7566.167495
1675,2248,439,1799,62359,8966,80695,3245,8775,16564.35743,20474.67566,7704.748146
1676,2248,439,1799,62359,8966,80695,3245,8775,16558.97815,21221.57604,9059.629535
1677,2248,439,1799,62359,8966,80695,3245,8775,16206.16068,20830.05545,9474.626271
1678,2248,439,1799,62359,8966,80695,3245,8775,15743.78366,20961.5675,9509.353079
1679,2248,439,1799,62359,8966,80695,3245,8775,14794.42938,20557.57906,8569.793065
1680,2248,439,1799,62359,8966,80695,3245,8775,13856.24173,19298.20637,7527.807625
1681,2248,439,1799,62359,8966,80695,3245,8775,14046.13898,21901.40954,10132.35792
1682,2248,439,1799,62359,8966,80695,3245,8775,13329.93288,22142.99754,7351.082238
1683,2248,439,1799,62359,8966,80695,3245,8775,11967.08671,21854.27594,6716.243055
1684,2248,439,1799,62359,8966,80695,3245,8775,10093.43279,22102.81157,6812.306504
1685,2248,439,1799,62359,8966,80695,3245,8775,9466.293767,22235.91966,6669.041344
1686,2248,439,1799,62359,8966,80695,3245,8775,9496.621912,22051.73396,6500.78955
1687,2248,439,1799,62359,8966,80695,3245,8775,8549.860043,22512.82214,6273.481348
1688,2248,439,1799,62359,8966,80695,3245,8775,8687.338704,22516.78003,6632.737851
1689,2248,439,1799,62359,8966,80695,3245,8775,8888.155743,22818.50811,6357.44977
1690,2248,439,1799,62359,8966,80695,3245,8775,9396.317674,20305.76602,6530.831848
1691,2248,439,1799,62359,8966,80695,3245,8775,10222.59516,19567.98267,6775.401216
1692,2248,439,1799,62359,8966,80695,3245,8775,10488.76567,20010.77826,6925.428583
1693,2248,439,1799,62359,8966,80695,3245,8775,10383.6373,19556.94621,6891.546809
1694,2248,439,1799,62359,8966,80695,3245,8775,10399.79734,19882.65076,6865.207347
1695,2248,439,1799,62359,8966,80695,3245,8775,10438.03673,20478.80317,6609.065284
1696,2248,439,1799,62359,8966,80695,3245,8775,9256.519642,20295.89312,7267.022723
1697,2248,439,1799,62359,8966,80695,3245,8775,9468.876107,18439.30862,8780.283937
1698,2248,439,1799,62359,8966,80695,3245,8775,10578.80705,19765.57758,10672.00097
1699,2248,439,1799,62359,8966,80695,3245,8775,12074.21707,21609.91246,11770.63467
1700,2248,439,1799,62359,8966,80695,3245,8775,14186.34809,22542.75728,11577.25282
1701,2248,439,1799,62359,8966,80695,3245,8775,13649.55372,22569.77112,10560.16679
1702,2248,439,1799,62359,8966,80695,3245,8775,12875.76434,22457.86898,9562.384746
1703,2248,439,1799,62359,8966,80695,3245,8775,11624.92002,22248.92217,8962.963322
1704,2248,439,1799,62359,8966,80695,3245,8775,11044.11804,22828.01101,7789.496674
1705,2248,439,1799,62359,8966,80695,3245,8775,11976.52137,22403.92959,6525.648265
1706,2248,439,1799,62359,8966,80695,3245,8775,13413.06954,22440.70721,6052.620403
1707,2248,439,1799,62359,8966,80695,3245,8775,13865.00335,22044.31614,5935.186909
1708,2248,439,1799,62359,8966,80695,3245,8775,13203.90801,21922.07687,5843.588959
1709,2248,439,1799,62359,8966,80695,3245,8775,12286.92618,21677.00018,5990.032686
1710,2248,439,1799,62359,8966,80695,3245,8775,10828.12836,21644.42447,5773.268991
1711,2248,439,1799,62359,8966,80695,3245,8775,10001.79445,18619.59793,5358.543596
1712,2248,439,1799,62359,8966,80695,3245,8775,8280.723317,18173.49616,5079.568184
1713,2248,439,1799,62359,8966,80695,3245,8775,7443.78599,15835.32478,5345.189741
1714,2248,439,1799,62359,8966,80695,3245,8775,8242.608854,12958.01444,5901.152022
1715,2248,439,1799,62359,8966,80695,3245,8775,8949.834694,11869.15537,6112.184606
1716,2248,439,1799,62359,8966,80695,3245,8775,9134.987414,11885.55432,6253.412771
1717,2248,439,1799,62359,8966,80695,3245,8775,8345.079317,11944.40388,6345.806333
1718,2248,439,1799,62359,8966,80695,3245,8775,7941.321331,11722.08257,6278.223033
1719,2248,439,1799,62359,8966,80695,3245,8775,7702.765644,12868.18324,6138.988256
1720,2248,439,1799,62359,8966,80695,3245,8775,7545.467544,15014.19263,5801.785965
1721,2248,439,1799,62359,8966,80695,3245,8775,8011.117073,16368.41382,6238.928005
1722,2248,439,1799,62359,8966,80695,3245,8775,10522.08724,16188.0392,7362.237262
1723,2248,439,1799,62359,8966,80695,3245,8775,12117.44382,18178.25356,8859.0649
1724,2248,439,1799,62359,8966,80695,3245,8775,12605.93442,19732.38388,10431.12475
1725,2248,439,1799,62359,8966,80695,3245,8775,12554.70574,20846.66768,11116.41011
1726,2248,439,1799,62359,8966,80695,3245,8775,12619.69549,21548.46003,11301.08675
1727,2248,439,1799,62359,8966,80695,3245,8775,13031.87958,21424.22693,11192.94572
1728,2248,439,1799,62359,8966,80695,3245,8775,13276.72135,20952.32845,11256.41917
1729,2248,439,1799,62359,8966,80695,3245,8775,12814.7947,20473.95153,9866.371987
1730,2248,439,1799,62359,8966,80695,3245,8775,12702.39588,20858.84588,8230.25918
1731,2248,439,1799,62359,8966,80695,3245,8775,12187.4713,21659.72335,6193.357247
1732,2248,439,1799,62359,8966,80695,3245,8775,12074.49919,21170.91406,5714.391862
1733,2248,439,1799,62359,8966,80695,3245,8775,11730.15216,20819.28087,5698.375957
1734,2248,439,1799,62359,8966,80695,3245,8775,11125.3847,20337.15238,5707.665511
1735,2248,439,1799,62359,8966,80695,3245,8775,9855.530998,20072.2555,5606.377778
1736,2248,439,1799,62359,8966,80695,3245,8775,9570.104266,19058.49912,6284.20901
1737,2248,439,1799,62359,8966,80695,3245,8775,10564.71349,18169.68805,6504.374159
1738,2248,439,1799,62359,8966,80695,3245,8775,11408.45579,17754.98951,6718.045535
1739,2248,439,1799,62359,8966,80695,3245,8775,12356.02571,17310.69012,7026.336439
1740,2248,439,1799,62359,8966,80695,3245,8775,12781.47818,17853.64908,7193.116207
1741,2248,439,1799,62359,8966,80695,3245,8775,12693.54963,18963.44132,7205.094945
1742,2248,439,1799,62359,8966,80695,3245,8775,12723.97651,20197.66306,7390.538132
1743,2248,439,1799,62359,8966,80695,3245,8775,13261.71899,19250.70177,7318.495148
1744,2248,439,1799,62359,8966,80695,3245,8775,12556.87297,18573.07933,8186.528695
1745,2248,439,1799,62359,8966,80695,3245,8775,11665.37501,18243.85335,8980.515211
1746,2248,439,1799,62359,8966,80695,3245,8775,12339.45963,17652.98706,10151.59212
1747,2248,439,1799,62359,8966,80695,3245,8775,13162.04447,18175.3898,11441.65982
1748,2248,439,1799,62359,8966,80695,3245,8775,14514.59755,19988.50596,12081.5382
1749,2248,439,1799,62359,8966,80695,3245,8775,14413.90541,20796.27254,12344.97158
1750,2248,439,1799,62359,8966,80695,3245,8775,14252.98921,21025.22405,12734.81403
1751,2248,439,1799,62359,8966,80695,3245,8775,14228.05345,19856.00395,13237.81733
1752,2248,439,1799,62359,8966,80695,3245,8775,14402.101,19321.87237,12794.07686
1753,2248,439,1799,62359,8966,80695,3245,8775,14341.31372,19473.76307,10961.49957
1754,2248,439,1799,62359,8966,80695,3245,8775,14262.7352,19554.26695,9294.094357
1755,2248,439,1799,62359,8966,80695,3245,8775,13887.40815,19977.03502,8120.767256
1756,2248,439,1799,62359,8966,80695,3245,8775,13873.04357,19877.22082,7740.762855
1757,2248,439,1799,62359,8966,80695,3245,8775,13653.1829,18825.62443,7667.652919
1758,2248,439,1799,62359,8966,80695,3245,8775,12555.27803,18223.22471,7526.5236
1759,2248,439,1799,62359,8966,80695,3245,8775,10080.55937,20237.80936,7330.409927
1760,2248,439,1799,62359,8966,80695,3245,8775,9580.983749,20772.1185,7099.141115
1761,2248,439,1799,62359,8966,80695,3245,8775,10495.89205,20178.70388,6879.298669
1762,2248,439,1799,62359,8966,80695,3245,8775,11515.99723,18845.84736,7246.982249
1763,2248,439,1799,62359,8966,80695,3245,8775,12598.07254,17459.58513,7591.146376
1764,2248,439,1799,62359,8966,80695,3245,8775,13586.3302,16955.62774,7746.605409
1765,2248,439,1799,62359,8966,80695,3245,8775,13646.97742,16515.28822,7652.957864
1766,2248,439,1799,62359,8966,80695,3245,8775,13118.23535,16678.56258,7365.571849
1767,2248,439,1799,62359,8966,80695,3245,8775,12012.05148,17664.04336,7154.500502
1768,2248,439,1799,62359,8966,80695,3245,8775,12395.92252,18586.62742,8215.548619
1769,2248,439,1799,62359,8966,80695,3245,8775,12757.55601,17263.72415,10152.89165
1770,2248,439,1799,62359,8966,80695,3245,8775,13559.93249,16793.88794,11993.88535
1771,2248,439,1799,62359,8966,80695,3245,8775,14368.57288,18183.84321,13091.26894
1772,2248,439,1799,62359,8966,80695,3245,8775,14187.24985,20469.21397,13980.15505
1773,2248,439,1799,62359,8966,80695,3245,8775,13920.94533,21541.78022,14272.20134
1774,2248,439,1799,62359,8966,80695,3245,8775,14114.9171,21473.77892,14472.61674
1775,2248,439,1799,62359,8966,80695,3245,8775,14061.02447,20039.48239,14497.83886
1776,2248,439,1799,62359,8966,80695,3245,8775,13927.06416,19123.14068,13859.68641
1777,2248,439,1799,62359,8966,80695,3245,8775,13659.06294,18763.63138,12906.66691
1778,2248,439,1799,62359,8966,80695,3245,8775,13185.82961,19558.78826,11097.47244
1779,2248,439,1799,62359,8966,80695,3245,8775,13029.01311,19627.63868,9616.229468
1780,2248,439,1799,62359,8966,80695,3245,8775,13120.55875,19078.86588,8520.386708
1781,2248,439,1799,62359,8966,80695,3245,8775,13213.96735,17740.67564,8158.647434
1782,2248,439,1799,62359,8966,80695,3245,8775,12729.9835,17025.68239,7394.328185
1783,2248,439,1799,62359,8966,80695,3245,8775,10493.16966,18672.04939,6797.130788
1784,2248,439,1799,62359,8966,80695,3245,8775,9149.818493,18849.09105,6478.655874
1785,2248,439,1799,62359,8966,80695,3245,8775,9447.611847,17455.34255,6376.681066
1786,2248,439,1799,62359,8966,80695,3245,8775,10460.34683,15407.68324,6779.56727
1787,2248,439,1799,62359,8966,80695,3245,8775,11092.58806,14287.14419,7140.296767
1788,2248,439,1799,62359,8966,80695,3245,8775,11227.95491,15019.48867,7262.806277
1789,2248,439,1799,62359,8966,80695,3245,8775,10810.24241,15836.59448,7128.435288
1790,2248,439,1799,62359,8966,80695,3245,8775,10052.90727,16152.56996,6984.681713
1791,2248,439,1799,62359,8966,80695,3245,8775,9660.413647,16350.2234,7077.239048
1792,2248,439,1799,62359,8966,80695,3245,8775,9301.193229,17454.36548,7419.761562
1793,2248,439,1799,62359,8966,80695,3245,8775,8696.472109,17525.52218,9081.091642
1794,2248,439,1799,62359,8966,80695,3245,8775,10288.35165,16585.09488,11572.48109
1795,2248,439,1799,62359,8966,80695,3245,8775,13072.62273,16837.39596,12920.2892
1796,2248,439,1799,62359,8966,80695,3245,8775,13644.65906,18591.96511,14071.34889
1797,2248,439,1799,62359,8966,80695,3245,8775,13381.51521,19510.79563,14727.95544
1798,2248,439,1799,62359,8966,80695,3245,8775,13563.89416,19273.08022,15169.56783
1799,2248,439,1799,62359,8966,80695,3245,8775,14353.54735,17256.27162,15078.99516
1800,2248,439,1799,62359,8966,80695,3245,8775,14298.11317,16199.49625,14259.62856
1801,2248,439,1799,62359,8966,80695,3245,8775,13609.59343,16247.30141,13191.1457
1802,2248,439,1799,62359,8966,80695,3245,8775,14072.5518,15646.11782,11453.60658
1803,2248,439,1799,62359,8966,80695,3245,8775,14013.2164,14917.31659,10011.29233
1804,2248,439,1799,62359,8966,80695,3245,8775,14209.57304,14160.6177,9102.339584
1805,2248,439,1799,62359,8966,80695,3245,8775,14234.36976,13389.55832,8829.342397
1806,2248,439,1799,62359,8966,80695,3245,8775,13808.62308,13627.2152,8571.573256
1807,2248,439,1799,62359,8966,80695,3245,8775,12878.01722,16113.42852,8014.896767
1808,2248,439,1799,62359,8966,80695,3245,8775,12576.29342,17540.3727,7597.186621
1809,2248,439,1799,62359,8966,80695,3245,8775,11841.48802,18514.49067,7689.723606
1810,2248,439,1799,62359,8966,80695,3245,8775,11608.17863,18326.50777,7918.100697
1811,2248,439,1799,62359,8966,80695,3245,8775,12352.86906,17175.14877,7991.204818
1812,2248,439,1799,62359,8966,80695,3245,8775,12684.03738,17469.64849,8059.336615
1813,2248,439,1799,62359,8966,80695,3245,8775,12055.67621,17913.10373,8180.091129
1814,2248,439,1799,62359,8966,80695,3245,8775,11475.29035,18893.69121,8205.076793
1815,2248,439,1799,62359,8966,80695,3245,8775,11472.48534,19713.13703,8136.328665
1816,2248,439,1799,62359,8966,80695,3245,8775,11941.54038,20503.79541,8706.239813
1817,2248,439,1799,62359,8966,80695,3245,8775,12663.08445,20296.91682,9960.102872
1818,2248,439,1799,62359,8966,80695,3245,8775,12380.92922,17874.78461,12596.03763
1819,2248,439,1799,62359,8966,80695,3245,8775,11804.65818,18474.49317,14180.58789
1820,2248,439,1799,62359,8966,80695,3245,8775,11554.70514,20097.39752,14704.62011
1821,2248,439,1799,62359,8966,80695,3245,8775,11619.60219,20896.94379,15329.45166
1822,2248,439,1799,62359,8966,80695,3245,8775,11976.98283,20875.06727,15371.57735
1823,2248,439,1799,62359,8966,80695,3245,8775,12359.803,20044.22293,15414.84753
1824,2248,439,1799,62359,8966,80695,3245,8775,13163.89734,18810.88402,14751.70263
1825,2248,439,1799,62359,8966,80695,3245,8775,15381.92448,16304.02421,12862.96453
1826,2248,439,1799,62359,8966,80695,3245,8775,16395.19951,14340.25133,11968.79793
1827,2248,439,1799,62359,8966,80695,3245,8775,16402.76416,12824.76053,10109.57302
1828,2248,439,1799,62359,8966,80695,3245,8775,16340.64391,11418.62552,8905.878982
1829,2248,439,1799,62359,8966,80695,3245,8775,16356.29815,11738.85946,8412.614893
1830,2248,439,1799,62359,8966,80695,3245,8775,16166.34448,11743.61984,8353.943208
1831,2248,439,1799,62359,8966,80695,3245,8775,13006.51058,14853.22457,8093.327894
1832,2248,439,1799,62359,8966,80695,3245,8775,13393.49494,17158.51769,7804.509586
1833,2248,439,1799,62359,8966,80695,3245,8775,13555.47208,18053.79529,7679.549286
1834,2248,439,1799,62359,8966,80695,3245,8775,12805.61797,17548.61086,7933.299672
1835,2248,439,1799,62359,8966,80695,3245,8775,12190.50301,17327.22993,8128.63227
1836,2248,439,1799,62359,8966,80695,3245,8775,12273.42607,18391.12057,8220.530634
1837,2248,439,1799,62359,8966,80695,3245,8775,12307.82168,18824.35672,8166.120942
1838,2248,439,1799,62359,8966,80695,3245,8775,12309.73199,20949.25638,8220.271891
1839,2248,439,1799,62359,8966,80695,3245,8775,13005.77406,22500.34239,8089.905121
1840,2248,439,1799,62359,8966,80695,3245,8775,13668.08249,22536.41077,8521.555412
1841,2248,439,1799,62359,8966,80695,3245,8775,14798.98752,21519.74698,10739.19373
1842,2248,439,1799,62359,8966,80695,3245,8775,15512.22236,19160.45693,12521.25216
1843,2248,439,1799,62359,8966,80695,3245,8775,14171.0616,19672.87765,13573.56504
1844,2248,439,1799,62359,8966,80695,3245,8775,13787.87972,20720.5092,15726.66877
1845,2248,439,1799,62359,8966,80695,3245,8775,13934.95727,20649.30985,16222.19953
1846,2248,439,1799,62359,8966,80695,3245,8775,14180.73001,20465.64988,16226.19696
1847,2248,439,1799,62359,8966,80695,3245,8775,14351.17155,19917.23419,16226.35298
1848,2248,439,1799,62359,8966,80695,3245,8775,14261.38207,19485.12688,15899.82699
