Time_Index,h2_demand_N,h2_demand_NE,h2_demand_SE,h2_demand_S,Demand_Zero,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal,elec_demand_SE,elec_demand_S,elec_demand_NE,elec_demand_N
1196,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,41844.13432,14780.75597,23502.16856,7735.299209
1197,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39983.89269,15915.57733,23726.26248,6237.984126
1198,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,37810.9363,15793.83956,24358.50509,6109.711527
1199,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,35225.18378,14810.09974,24620.78818,6059.740198
1200,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32148.0744,12487.02786,24589.22823,6002.374827
1201,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,29246.28136,11132.26926,23835.26713,5997.437389
1202,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,26888.8538,10252.04271,23675.23348,5961.945981
1203,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25681.28162,9142.776753,23815.51736,5972.558323
1204,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25194.27361,8641.786536,23854.41677,5944.40669
1205,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25299.73989,8928.920052,23570.75313,5916.863637
1206,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25907.00645,11108.95565,23364.09674,5884.238753
1207,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,27955.97528,12919.2591,23882.8481,6059.948549
1208,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31914.53222,12380.75794,22876.84978,6494.583593
1209,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,34912.4301,12174.23718,21699.26752,6886.917537
1210,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,37085.47132,10504.26173,21392.91893,7416.004458
1211,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39027.24211,10474.14013,21154.05782,7529.900827
1212,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39670.69084,10788.85321,21068.80448,7529.840744
1213,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,38844.51267,10566.61473,19664.33397,7314.868869
1214,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39015.8325,11153.69573,20385.18371,7352.26451
1215,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39494.58099,12036.23863,20935.77773,7221.932626
1216,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,40235.9272,12510.65885,21659.40096,6704.614154
1217,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,41909.43789,13467.57477,21058.50802,6416.250342
1218,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39746.5646,15398.77871,21221.74269,7093.076643
1219,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39892.59884,15582.88862,23809.96441,8670.404384
1220,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39722.39891,15427.50285,25318.61768,7519.009392
1221,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,38490.08511,15221.47478,25801.27785,6544.547168
1222,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,37113.52573,15495.54042,26325.34806,6052.465351
1223,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,34823.7743,15321.93519,25283.26351,6036.664581
1224,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31742.15338,14836.77453,23371.63756,5973.706677
1225,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,29808.17298,12465.683,22812.6794,5940.647648
1226,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,27685.69597,11347.199,22504.51554,5910.936773
1227,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,26517.5908,11562.565,21298.62296,5917.964506
1228,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,26114.51843,10800.10649,21252.37021,5947.217977
1229,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,26467.65841,10646.43858,21222.18213,5923.624874
1230,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,27477.644,12145.34177,21219.21817,5821.103508
1231,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,28365.5265,13098.6406,23550.31892,5882.117448
1232,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31439.94492,13106.37855,23618.80429,6323.404223
1233,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,34313.75942,13495.02939,22873.51781,6754.846163
1234,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,36847.26788,12364.8498,22594.91711,7155.142029
1235,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,38898.87675,12534.13366,21640.168,7374.202433
1236,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39718.28262,12728.79661,21267.81094,7354.751156
1237,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39255.47524,12081.42506,19484.22222,7243.440279
1238,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39058.8269,12517.72981,20365.48254,7120.465614
1239,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,39255.03507,12382.77505,21220.75371,6924.920788
1240,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,38712.53309,12651.04629,22220.02957,6636.170315
1241,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,38779.69119,13757.48004,21641.60633,6234.282259
1242,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,37879.0047,16078.79678,20928.68725,7047.389596
1243,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,38334.19635,15965.94758,23794.73993,8862.00992
1244,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,37509.64513,16680.3008,25320.63234,7194.039736
1245,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,36059.52864,16380.37347,25532.80696,6495.032274
1246,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,34011.65477,16203.69421,26832.6156,5910.734237
1247,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32010.10305,15429.93809,26732.21316,5903.970092
1248,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,30028.04978,13644.46762,25855.92054,5907.129277
1249,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,28277.21605,11048.44444,25344.08507,5939.464407
1250,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,27340.554,9374.070048,24436.39814,5856.859473
1251,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,26408.90256,8596.635372,24257.32893,5734.431366
1252,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25567.70653,8191.128286,24462.72852,5677.85676
1253,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25491.32772,8323.138993,24214.86346,5626.196334
1254,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25939.91975,8785.861601,23579.56167,5561.836178
1255,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,26552.30372,9738.542803,22200.03678,5704.819337
1256,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,28876.59939,9846.820762,21712.3355,5732.244164
1257,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,30539.29935,10080.24099,21541.41518,5653.399242
1258,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32157.86804,10155.0936,20211.04549,5793.02068
1259,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,34304.26422,11000.77845,17929.62172,6090.409488
1260,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,35882.68417,11199.54311,16427.83573,6341.232298
1261,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,35671.71068,11196.61821,15674.06111,6240.490154
1262,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,35010.53817,11160.11582,15616.76198,6091.950318
1263,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,34449.66064,10977.95148,15957.01352,5927.52734
1264,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32569.45644,11536.01616,16739.6103,5687.826605
1265,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,33066.21018,12268.3168,17526.81073,5415.746163
1266,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,34736.63865,14110.13529,18257.65537,7034.728629
1267,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,37052.49215,15112.38071,21335.90152,8822.440644
1268,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,36205.35427,15570.7759,23428.60141,6515.69974
1269,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32875.45679,15658.57851,24646.11074,5329.205815
1270,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,30536.04345,14549.19265,25408.72266,4987.670789
1271,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,29010.52932,13389.46778,25185.5949,4898.71163
1272,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,27551.48956,12702.7727,24116.56793,4828.524425
1273,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25383.13655,11261.9213,24137.08746,4886.709635
1274,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,24642.05983,9162.060178,24042.10406,4897.273523
1275,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,24145.63947,8599.290256,23542.82472,4836.851688
1276,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,23838.69988,8492.724118,22965.12461,4580.194077
1277,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,23627.42895,8616.472948,22371.19814,4532.596013
1278,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,23239.64293,8830.031415,22125.5481,4484.143226
1279,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,23650.338,7278.492004,22260.54388,4576.45054
1280,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25567.64565,6764.502427,20205.40823,4808.845417
1281,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,28104.58768,7737.158231,15585.06811,5551.218021
1282,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31291.07002,8255.784535,12210.69446,5749.640032
1283,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32869.89022,9107.653696,11034.32833,5993.361459
1284,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,33798.40854,9657.159273,10998.58036,6188.005045
1285,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,33957.89855,9808.713353,10858.04353,6043.170952
1286,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,33352.10821,9420.768803,11130.90183,5941.562455
1287,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32681.63813,9012.097014,12001.29135,5707.569573
1288,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31548.41058,9207.555923,14285.93202,5363.190311
1289,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31139.72374,10277.84798,17120.52493,5038.355357
1290,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31398.1882,13156.09289,18916.71541,6228.46587
1291,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,33484.78349,15167.85922,21712.767,7582.828804
1292,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,32977.47453,15580.55112,23248.03733,6258.364745
1293,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,31405.22102,15218.43703,24544.66279,5085.931132
1294,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,29939.91601,14043.29065,25966.56289,4781.048465
1295,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,27961.44702,13718.14343,25487.56898,4769.806225
1296,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,25632.71666,13147.23253,24321.59851,4732.419306
1297,100,100,100,100,0,13.61081192,1031.699543,168.7740678,32857.77122,3191.772144,6894.227394,4224.77288,9603.260788,15.82256885,23416.46444,12460.79539,23890.48514,4418.641499
