Time_Index,Demand_MW,Demand_heat,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
2452,51705.82645,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,52070.24915,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,53447.38333,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,56058.75965,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,59597.49582,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,63283.91909,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,63019.23313,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,61202.8737,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,58789.05284,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,55280.04589,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,56722.39256,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,56896.93185,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,57680.44064,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,59963.83653,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,61791.70405,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,63189.9364,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,64032.90363,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,62671.11356,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,60881.60632,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,59413.36646,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,59154.43455,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,55634.87851,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,53678.50404,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,52737.71808,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,52501.80234,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,53210.50858,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,54717.10873,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,56933.37412,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,59003.87043,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,60722.41115,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,59503.51313,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,57913.47937,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,55552.4039,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,52515.22844,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,54194.44986,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,55555.28093,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,57338.07511,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,59670.38036,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,61276.71725,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,62537.81157,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,63546.68704,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,62364.23129,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,60943.94178,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,59611.88093,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,59329.93285,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,55695.29596,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,54041.00872,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,53128.03397,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,52971.71582,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,53451.21936,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,54898.36107,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,57002.42263,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,58651.91483,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,60577.60107,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,59661.7493,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,58717.12731,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,57130.92958,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,54376.66121,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,56351.25681,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,56917.071,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,57812.78362,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,60237.15356,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,61627.71384,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,62697.96576,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,63644.50576,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,62348.88718,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,60951.61384,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,59299.24462,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,59004.82944,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,55506.37156,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,53572.05426,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,52739.6361,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,52344.52518,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,52894.99525,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,54127.31936,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,56470.17369,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,59591.74178,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,63303.09923,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,63179.38732,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,63227.33767,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,63074.85555,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,60581.4371,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,62699.88377,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,62794.82547,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,62209.83115,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,62143.65966,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,61721.69654,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,61867.46561,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,62577.13086,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,61324.6676,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,59913.00916,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,58651.91483,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,58785.21682,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,55366.35653,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,53138.58305,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,52051.06901,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,51613.76177,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,51736.51468,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,52545.91667,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,53215.30362,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,52325.34503,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,50877.24432,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,48670.569,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,48437.53028,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,50491.72347,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,48168.04928,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,48070.23056,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,48151.74616,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,48988.00035,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,50416.92092,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,52106.69142,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,54226.09709,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,56187.2666,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,56103.83298,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,55304.02107,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,54659.5683,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,55038.3761,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,51993.52858,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,49716.84574,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,48425.06319,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,47836.23283,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,48223.6717,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,49043.62276,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,49158.70361,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,47560.03879,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,45604.62332,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,43939.78701,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,43710.58431,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,42007.38772,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,41066.60176,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,41029.20048,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,41834.76644,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,43726.88743,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,46521.4341,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,49851.10673,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,52766.4883,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,54787.11624,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,55044.13014,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,54443.7917,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,53900.99369,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,52924.72447,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,50029.48205,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,48146.95113,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,47448.79396,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,47272.33666,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,48129.689,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,50009.3429,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,52785.66844,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,55187.0222,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,58104.32178,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,57727.43199,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,56845.14547,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,55149.62092,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,52309.04191,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,54219.38404,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,55822.8439,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,57696.74377,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,59930.27129,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,61602.77966,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,62727.69498,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,63363.51668,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,62057.34902,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,60392.51271,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,58973.18221,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,58671.09497,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,55144.82589,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,53271.88504,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,52497.96631,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,52212.1822,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,52713.74291,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,54163.76163,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,56126.84915,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,57542.34362,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,59251.29426,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,58536.83398,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,57813.74263,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,56213.15979,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,53356.27766,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,55420.06093,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,57030.23384,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,58835.08519,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,61003.40022,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,62056.39001,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,63026.90519,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,63671.35796,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,62200.24108,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,60421.28292,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,58973.18221,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,58160.9032,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,54425.57057,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,52508.51539,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,51688.56432,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,51479.50078,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,52085.59326,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,53371.62177,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,55447.87213,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,57135.72462,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,59145.80348,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,58840.83923,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,58138.84604,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,56838.43242,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,54421.73454,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,57501.10632,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,59196.63086,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,60380.04561,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,62279.83866,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,62915.66037,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,62905.11129,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,63236.92774,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,62173.38888,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,60646.64958,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,58836.04419,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,57902.93029,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,54305.69468,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,52772.24234,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,51652.12205,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,51268.51922,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,51823.78432,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,52898.83128,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,55158.25199,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,57897.17625,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,61268.08618,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,61357.27384,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,60585.27313,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,59739.42887,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,57388.90249,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,60018.49994,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,62057.34902,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,63429.68817,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,64507.61214,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,64310.05668,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,64097.15711,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,64220.86902,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,62520.54945,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,60593.90419,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,58612.59554,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,57836.7588,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,54160.88461,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,52296.57482,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,51545.67227,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,51213.85581,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,51471.82872,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,52601.53908,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,55104.54759,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,58165.69823,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,61582.64051,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,61519.34604,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,60764.60746,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,59781.62519,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,57759.07923,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,59765.32207,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,60740.63228,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,61822.39228,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,62777.56335,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,62488.90221,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,62207.91313,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,62394.91952,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,61506.87895,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,60164.26902,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,58515.73582,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,57552.8927,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,54010.3205,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,52066.41312,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,51035.48049,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,50577.0751,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,50675.85283,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,51093.02092,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,51595.54064,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,51276.19127,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,51183.16759,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,49994.9578,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,49612.31397,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,48137.36106,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,46705.56347,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,48292.72021,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,49793.56631,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,50730.51624,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,52008.87269,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,52435.63085,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,53924.00986,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,55413.34788,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,55358.68447,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,54508.04518,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,53557.66915,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,53168.31227,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,50311.43014,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,48262.03198,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
