Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,
5251,71479.59371,75784.0184,79610.86852,82537.49641,8700,0,,,,,,
5252,72126.9235,76470.32969,80331.83634,83284.96821,8700,0,,,,,,
5253,71314.64449,75609.13611,79427.15524,82347.02953,8700,0,,,,,,
5254,67986.88988,72080.98768,75720.84661,78504.47083,8700,0,,,,,,
5255,64115.37824,67976.33775,71408.92501,74034.03582,8700,0,,,,,,
5256,62040.08689,65776.07457,69097.5556,71637.69663,8700,0,,,,,,
5257,58146.51809,61648.03922,64761.06769,67141.79221,8700,0,,,,,,
5258,55445.95412,58784.85018,61753.29677,64023.45063,8700,0,,,,,,
5259,53767.6917,57005.52459,59884.12094,62085.56079,8700,0,,,,,,
5260,52734.84106,55910.47679,58733.77674,60892.92802,8700,0,,,,,,
5261,52301.36986,55450.90242,58250.99533,60392.39877,8700,0,,,,,,
5262,52414.53269,55570.87979,58377.03118,60523.0679,8700,0,,,,,,
5263,52963.08475,56152.46507,58987.98465,61156.48104,8700,0,,,,,,
5264,54059.22986,57314.61887,60208.82349,62422.19995,8700,0,,,,,,
5265,55823.80291,59185.45262,62174.12835,64459.75268,8700,0,,,,,,
5266,58673.97199,62207.25583,65348.52295,67750.8433,8700,0,,,,,,
5267,62110.09441,65850.29787,69175.52693,71718.53432,8700,0,,,,,,
5268,64424.17853,68303.73366,71752.85337,74390.60756,8700,0,,,,,,
5269,65547.17583,69494.35666,73003.59901,75687.33269,8700,0,,,,,,
5270,66159.98137,70144.06469,73686.11522,76394.93933,8700,0,,,,,,
5271,66157.10434,70141.01441,73682.91091,76391.61723,8700,0,,,,,,
5272,65820.49285,69784.13253,73308.00765,76002.93189,8700,0,,,,,,
5273,65171.24505,69095.78773,72584.90363,75253.24537,8700,0,,,,,,
5274,65925.02463,69894.95911,73424.4306,76123.63475,8700,0,,,,,,
5275,66808.27016,70831.39274,74408.15113,77143.51848,8700,0,,,,,,
5276,67323.25697,71377.3915,74981.72109,77738.17382,8700,0,,,,,,
5277,66433.29839,70433.84057,73990.52385,76710.53853,8700,0,,,,,,
5278,63913.02775,67761.80193,71183.55582,73800.38169,8700,0,,,,,,
5279,60936.26973,64605.78672,67868.17196,70363.1188,8700,0,,,,,,
5280,58305.71327,61816.82097,64938.37237,67325.61491,8700,0,,,,,,
5281,55038.3761,58352.72825,61299.35407,63552.82024,8700,0,,,,,,
5282,52916.0934,56102.64395,58935.64772,61102.22012,8700,0,,,,,,
5283,51662.67113,54773.74193,57539.64041,59654.89326,8700,0,,,,,,
5284,51142.88929,54222.65939,56960.72996,59054.7011,8700,0,,,,,,
5285,51359.62489,54452.44657,57202.12066,59304.96573,8700,0,,,,,,
5286,52755.93922,55932.84546,58757.27495,60917.29007,8700,0,,,,,,
5287,56033.82547,59408.12251,62408.04236,64702.26576,8700,0,,,,,,
5288,61271.92221,64961.65184,68242.00712,70750.69677,8700,0,,,,,,
5289,68485.57357,72609.70157,76276.25886,79080.30096,8700,0,,,,,,
5290,72346.53613,76703.16716,80576.43135,83538.55494,8700,0,,,,,,
5291,73877.11145,78325.91209,82281.1197,85305.91047,8700,0,,,,,,
5292,74457.31074,78941.05036,82927.32048,85975.86667,8700,0,,,,,,
5293,73154.0201,77559.27695,81475.77195,84470.95679,8700,0,,,,,,
5294,75987.88606,80563.79529,84632.00883,87743.22219,8700,0,,,,,,
5295,78165.79117,82872.85152,87057.665,90258.04951,8700,0,,,,,,
5296,79751.9889,84554.56838,88824.30318,92089.63224,8700,0,,,,,,
5297,81092.68082,85975.99533,90317.50764,93637.72938,8700,0,,,,,,
5298,81280.64621,86175.2798,90526.85533,93854.77304,8700,0,,,,,,
5299,80125.04266,84950.08704,89239.79426,92520.39747,8700,0,,,,,,
5300,79050.95472,83811.31867,88043.52174,91280.14798,8700,0,,,,,,
5301,76471.22563,81076.24105,85170.33146,88301.33446,8700,0,,,,,,
5302,72310.09386,76664.53038,80535.84354,83496.47505,8700,0,,,,,,
5303,67754.81016,71834.93236,75462.3663,78236.48835,8700,0,,,,,,
5304,65557.72491,69505.54099,73015.34812,75699.51372,8700,0,,,,,,
5305,61405.2242,65102.98113,68390.47309,70904.62059,8700,0,,,,,,
5306,59198.54887,62763.42217,65932.7739,68356.57229,8700,0,,,,,,
5307,57791.68547,61271.83896,64365.87052,66732.06694,8700,0,,,,,,
5308,56932.41511,60360.82426,63408.85249,65739.86734,8700,0,,,,,,
5309,56779.93298,60199.15982,63239.02452,65563.7962,8700,0,,,,,,
5310,57559.60575,61025.78365,64107.3902,66464.08445,8700,0,,,,,,
5311,60262.08774,63891.00621,67117.29733,69584.64077,8700,0,,,,,,
5312,64728.18377,68626.04577,72091.44121,74741.64245,8700,0,,,,,,
5313,71329.98861,75625.40424,79444.24485,82364.74738,8700,0,,,,,,
5314,75056.69017,79576.52378,83594.88327,86667.97017,8700,0,,,,,,
5315,76585.34748,81197.2352,85297.43543,88433.11097,8700,0,,,,,,
5316,77465.71599,82130.61856,86277.95166,89449.67261,8700,0,,,,,,
5317,75934.18166,80506.85687,84572.1952,87681.20971,8700,0,,,,,,
5318,78268.40493,82981.64457,87171.95175,90376.53764,8700,0,,,,,,
5319,79952.42138,84767.07069,89047.53617,92321.07166,8700,0,,,,,,
5320,80646.74252,85503.2031,89820.84092,93122.80437,8700,0,,,,,,
5321,81397.64507,86299.3242,90657.16358,93989.87164,8700,0,,,,,,
5322,81077.3367,85959.7272,90300.41802,93620.01153,8700,0,,,,,,
5323,79768.29202,84571.85325,88842.46088,92108.45746,8700,0,,,,,,
5324,78740.23642,83481.88924,87697.45718,90921.36152,8700,0,,,,,,
5325,75895.82138,80466.18657,84529.47119,87636.91509,8700,0,,,,,,
5326,71738.52563,76058.54292,79899.25565,82836.48514,8700,0,,,,,,
5327,67198.58605,71245.21303,74842.86803,77594.2163,8700,0,,,,,,
5328,65122.33569,69043.9331,72530.43051,75196.76973,8700,0,,,,,,
5329,61209.58675,64895.5626,68172.58059,70678.718,8700,0,,,,,,
5330,59080.591,62638.361,65801.39755,68220.36633,8700,0,,,,,,
5331,57788.80845,61268.78869,64362.66622,66728.74484,8700,0,,,,,,
5332,57035.02887,60469.61731,63523.13925,65858.35546,8700,0,,,,,,
5333,56866.24362,60290.66799,63335.15356,65663.45911,8700,0,,,,,,
5334,57547.13866,61012.5658,64093.5049,66449.6887,8700,0,,,,,,
5335,60241.94859,63869.65431,67094.86722,69561.38609,8700,0,,,,,,
5336,64744.4869,68643.33066,72109.59893,74760.46768,8700,0,,,,,,
5337,70988.58208,75263.43857,79064.00108,81970.52522,8700,0,,,,,,
5338,74116.86322,78580.10146,82548.14482,85582.75187,8700,0,,,,,,
5339,75047.1001,79566.35621,83584.20227,86656.89652,8700,0,,,,,,
5340,75270.54875,79803.26069,83833.06968,86914.9127,8700,0,,,,,,
5341,73881.90648,78330.99587,82286.4602,85311.44729,8700,0,,,,,,
5342,76603.56861,81216.55358,85317.72933,88454.15091,8700,0,,,,,,
5343,77717.93486,82398.02578,86558.86208,89740.90977,8700,0,,,,,,
5344,78490.89457,83217.5323,87419.75106,90633.44645,8700,0,,,,,,
5345,80118.32961,84942.96973,89232.31756,92512.64591,8700,0,,,,,,
5346,80382.05656,85222.57804,89526.04518,92817.17146,8700,0,,,,,,
5347,79035.6106,83795.05054,88026.43212,91262.43013,8700,0,,,,,,
5348,78460.20635,83184.99606,87385.57185,90598.01076,8700,0,,,,,,
5349,76001.31216,80578.02989,84646.96224,87758.72531,8700,0,,,,,,
5350,71947.58917,76280.19604,80132.10155,83077.89083,8700,0,,,,,,
5351,67446.96888,71508.55321,75119.50604,77881.02398,8700,0,,,,,,
5352,65068.63129,68986.99468,72470.61688,75134.75725,8700,0,,,,,,
5353,61025.45739,64700.34517,67967.5053,70466.10381,8700,0,,,,,,
5354,58844.67526,62388.23867,65538.64484,67947.95439,8700,0,,,,,,
5355,57555.76972,61021.71662,64103.1178,66459.65499,8700,0,,,,,,
5356,56644.71298,60055.79701,63088.42235,65407.65765,8700,0,,,,,,
5357,56711.84348,60126.97004,63163.18939,65485.17325,8700,0,,,,,,
5358,57584.53994,61052.21935,64135.16082,66492.87597,8700,0,,,,,,
5359,60229.4815,63856.43646,67080.98191,69546.99034,8700,0,,,,,,
5360,64572.82463,68461.33107,71918.40894,74562.24923,8700,0,,,,,,
5361,71215.86676,75504.41009,79317.14089,82232.97087,8700,0,,,,,,
5362,75253.28663,79784.95907,83813.84388,86894.98013,8700,0,,,,,,
5363,77032.24478,81671.04417,85795.17024,88949.14335,8700,0,,,,,,
5364,77715.05783,82394.9755,86555.65777,89737.58767,8700,0,,,,,,
5365,76322.57953,80918.64364,85004.77589,88129.69279,8700,0,,,,,,
5366,79307.96862,84083.80967,88329.77266,91576.92197,8700,0,,,,,,
5367,81671.9211,86590.11684,90962.64032,94306.57821,8700,0,,,,,,
5368,82636.68224,87612.97486,92037.14939,95420.58803,8700,0,,,,,,
5369,82815.05756,87802.09176,92235.81608,95626.55804,8700,0,,,,,,
5370,81676.71614,86595.20063,90967.98082,94312.11505,8700,0,,,,,,
5371,79594.71174,84387.82015,88649.1347,91908.02429,8700,0,,,,,,
5372,78593.50833,83326.32535,87534.03781,90751.93458,8700,0,,,,,,
5373,75406.72776,79947.64026,83984.73995,87072.15863,8700,0,,,,,,
5374,71059.54861,75338.67863,79143.04052,82052.47028,8700,0,,,,,,
5375,66813.0652,70836.47653,74413.49164,77149.05532,8700,0,,,,,,
5376,65039.86108,68956.49195,72438.57387,75101.53628,8700,0,,,,,,
5377,61199.99668,64885.39503,68161.89959,70667.64435,8700,0,,,,,,
5378,59107.4432,62666.83021,65831.30436,68251.37256,8700,0,,,,,,
5379,57905.80731,61392.8331,64492.97447,66863.84344,8700,0,,,,,,
5380,57014.88972,60448.2654,63500.70913,65835.10078,8700,0,,,,,,
5381,56965.02135,60395.39401,63445.16791,65777.51777,8700,0,,,,,,
5382,57807.02958,61288.10708,64382.96012,66749.78478,8700,0,,,,,,
5383,60565.13398,64212.30157,67454.81707,69934.5683,8700,0,,,,,,
5384,65346.74335,69281.85435,72780.36602,75455.89328,8700,0,,,,,,
5385,72030.06378,76367.63718,80223.95819,83173.12428,8700,0,,,,,,
5386,75002.98577,79519.58536,83535.06965,86605.9577,8700,0,,,,,,
5387,76224.76081,80814.93438,84895.82965,88016.7415,8700,0,,,,,,
5388,77105.12932,81748.31774,85876.34588,89033.30313,8700,0,,,,,,
5389,74874.47882,79383.33986,83391.94418,86457.5707,8700,0,,,,,,
5390,76797.28805,81421.9386,85533.48563,88677.83878,8700,0,,,,,,
5391,77402.42152,82063.51256,86207.45702,89376.58648,8700,0,,,,,,
5392,77595.18195,82267.88082,86422.14522,89599.16697,8700,0,,,,,,
5393,78426.6411,83149.40955,87348.18833,90559.25296,8700,0,,,,,,
5394,78069.89046,82771.17577,86950.85495,90147.31295,8700,0,,,,,,
5395,76771.39485,81394.48614,85504.64691,88647.9399,8700,0,,,,,,
5396,76109.67996,80692.92349,84767.65759,87883.85762,8700,0,,,,,,
5397,73668.0479,78104.25896,82048.2738,85064.50476,8700,0,,,,,,
5398,70162.87697,74388.01038,78144.36657,81017.08342,8700,0,,,,,,
5399,66038.18746,70014.93648,73550.46645,76254.30389,8700,0,,,,,,
5400,64180.59072,68045.47725,71481.55584,74109.33668,8700,0,,,,,,
5401,60498.96249,64142.14531,67381.11814,69858.16007,8700,0,,,,,,
5402,58348.86859,61862.57505,64986.43689,67375.44636,8700,0,,,,,,
5403,56947.75923,60377.09239,63425.94211,65757.5852,8700,0,,,,,,
5404,56024.23539,59397.95493,62397.36135,64691.19209,8700,0,,,,,,
5405,55639.67355,58990.23518,61969.05306,64247.13849,8700,0,,,,,,
5406,55786.40164,59145.79908,62132.47244,64416.56543,8700,0,,,,,,
5407,56661.0161,60073.08189,63106.58006,65426.48287,8700,0,,,,,,
5408,58417.9171,61935.78159,65063.34012,67455.17668,8700,0,,,,,,
5409,61381.24902,65077.56219,68363.77058,70876.93645,8700,0,,,,,,
5410,62832.22675,66615.91625,69979.80659,72552.38063,8700,0,,,,,,
5411,64010.84647,67865.51118,71292.50207,73913.33298,8700,0,,,,,,
5412,64107.70619,67968.20369,71400.38022,74025.17691,8700,0,,,,,,
5413,62219.42122,65966.20822,69297.29039,71844.774,8700,0,,,,,,
5414,62539.72959,66305.80522,69654.03595,72214.63412,8700,0,,,,,,
5415,62708.51484,66484.75454,69842.02163,72409.53047,8700,0,,,,,,
5416,62728.65398,66506.10643,69864.45173,72432.78514,8700,0,,,,,,
5417,63331.86945,67145.64689,70536.28694,73129.31812,8700,0,,,,,,
5418,64072.22292,67930.58366,71360.86049,73984.20437,8700,0,,,,,,
5419,64870.11682,68776.52588,72249.52008,74905.53256,8700,0,,,,,,
5420,65663.21569,69617.38431,73132.83917,75821.32394,8700,0,,,,,,
5421,64590.08675,68479.6327,71937.63474,74582.1818,8700,0,,,,,,
5422,62053.51299,65790.30918,69112.509,71653.19975,8700,0,,,,,,
5423,59141.00845,62702.41673,65868.68788,68290.13036,8700,0,,,,,,
5424,58015.13412,61508.74345,64614.73793,66990.08312,8700,0,,,,,,
5425,55141.94887,58462.53806,61414.70892,63672.41573,8700,0,,,,,,
5426,52987.05993,56177.88401,59014.68716,61184.16518,8700,0,,,,,,
5427,51621.43383,54730.02137,57493.7121,59607.27654,8700,0,,,,,,
5428,50815.86787,53875.94509,56596.5077,58677.08942,8700,0,,,,,,
5429,50664.34475,53715.29741,56427.74783,58502.12566,8700,0,,,,,,
5430,50869.57227,53932.88351,56656.32133,58739.1019,8700,0,,,,,,
5431,51059.45567,54134.20148,56867.80522,58958.36029,8700,0,,,,,,
5432,51118.91411,54197.24045,56934.02745,59027.01696,8700,0,,,,,,
5433,51497.72191,54598.85965,57355.92713,59464.42637,8700,0,,,,,,
5434,52336.85312,55488.52244,58290.51504,60433.37129,8700,0,,,,,,
5435,54029.50064,57283.09938,60175.71237,62387.87161,8700,0,,,,,,
5436,54588.60178,57875.869,60798.41495,63033.46577,8700,0,,,,,,
5437,55038.3761,58352.72825,61299.35407,63552.82024,8700,0,,,,,,
5438,56463.46064,59863.62985,62886.55136,65198.36555,8700,0,,,,,,
5439,57733.18603,61209.81675,64300.71638,66664.51763,8700,0,,,,,,
5440,58906.05171,62453.31114,65607.00326,68018.82578,8700,0,,,,,,
5441,60325.38221,63958.11221,67187.79196,69657.7269,8700,0,,,,,,
5442,62648.09739,66420.69881,69774.7313,72339.76643,8700,0,,,,,,
5443,64458.70278,68340.33692,71791.30498,74430.47272,8700,0,,,,,,
5444,65285.3669,69216.78187,72712.00759,75385.02189,8700,0,,,,,,
5445,64716.67569,68613.84469,72078.62401,74728.35407,8700,0,,,,,,
5446,62368.06732,66123.80563,69462.84596,72016.41567,8700,0,,,,,,
5447,59433.50561,63012.52775,66194.45852,68627.87687,8700,0,,,,,,
5448,57175.04391,60618.06391,63679.08192,66020.03085,8700,0,,,,,,
5449,54150.33553,57411.21082,60310.29303,62527.39968,8700,0,,,,,,
5450,52354.11525,55506.82408,58309.74086,60453.30388,8700,0,,,,,,
5451,51043.15255,54116.91661,56849.64751,58939.53507,8700,0,,,,,,
5452,50448.56815,53486.52697,56187.42522,58252.96839,8700,0,,,,,,
5453,50398.69978,53433.65558,56131.88399,58195.38537,8700,0,,,,,,
5454,51152.47936,54232.82696,56971.41096,59065.77476,8700,0,,,,,,
5455,53075.28858,56271.42569,59112.9524,61286.04282,8700,0,,,,,,
5456,55936.96575,59305.43,62300.16421,64590.42183,8700,0,,,,,,
5457,60221.80944,63848.3024,67072.4371,69538.13141,8700,0,,,,,,
5458,62985.66789,66778.59745,70150.70267,72729.55913,8700,0,,,,,,
5459,65063.83626,68981.91089,72465.27638,75129.22043,8700,0,,,,,,
5460,65664.1747,69618.40107,73133.90728,75822.4313,8700,0,,,,,,
5461,64725.30675,68622.9955,72088.23691,74738.32036,8700,0,,,,,,
5462,67351.06818,71406.87747,75012.69601,77770.28743,8700,0,,,,,,
5463,69177.01768,73342.7837,77046.35929,79878.71156,8700,0,,,,,,
5464,70155.20492,74379.87633,78135.82178,81008.2245,8700,0,,,,,,
5465,70874.46024,75142.44444,78936.89713,81838.74871,8700,0,,,,,,
5466,71129.55612,75412.90192,79221.01185,82133.30796,8700,0,,,,,,
5467,71280.12024,75572.53285,79388.70363,82307.16437,8700,0,,,,,,
5468,71502.60988,75808.42057,79636.50293,82564.07319,8700,0,,,,,,
5469,70138.9018,74362.59145,78117.66407,80989.39928,8700,0,,,,,,
5470,67091.17725,71131.33619,74723.24077,77470.19134,8700,0,,,,,,
5471,63656.97285,67490.32767,70898.37299,73504.71506,8700,0,,,,,,
5472,61159.71838,64842.69121,68117.03937,70621.13499,8700,0,,,,,,
5473,57665.09653,61137.62697,64224.88125,66585.89467,8700,0,,,,,,
5474,55918.74461,59286.11161,62279.87029,64569.38188,8700,0,,,,,,
5475,54681.62546,57974.49446,60902.02069,63140.88023,8700,0,,,,,,
5476,54097.59014,57355.28916,60251.5475,62466.49457,8700,0,,,,,,
5477,54049.63979,57304.45129,60198.14248,62411.12629,8700,0,,,,,,
5478,55154.41596,58475.7559,61428.59422,63686.81148,8700,0,,,,,,
5479,57883.75015,61369.44768,64468.40816,66838.37404,8700,0,,,,,,
5480,62644.26136,66416.63178,69770.45889,72335.33697,8700,0,,,,,,
5481,68904.65967,73054.02458,76743.01877,79564.21973,8700,0,,,,,,
5482,71653.174,75968.05151,79804.19471,82737.9296,8700,0,,,,,,
5483,72085.6862,76426.60913,80285.90803,83237.35149,8700,0,,,,,,
5484,72082.80917,76423.55885,80282.70371,83234.02938,8700,0,,,,,,
5485,71071.05669,75350.87971,79155.85772,82065.75866,8700,0,,,,,,
5486,73841.62818,78288.29206,82241.59998,85264.93793,8700,0,,,,,,
5487,75140.12379,79664.98168,83687.80802,86764.31099,8700,0,,,,,,
5488,75985.00904,80560.74502,84628.80453,87739.9001,8700,0,,,,,,
5489,77097.45727,81740.18369,85867.80108,89024.44422,8700,0,,,,,,
5490,77097.45727,81740.18369,85867.80108,89024.44422,8700,0,,,,,,
5491,75830.6089,80397.04707,84456.84036,87561.61423,8700,0,,,,,,
5492,74830.3645,79336.56902,83342.81157,86406.63189,8700,0,,,,,,
5493,71860.31953,76187.67112,80034.90441,82977.12057,8700,0,,,,,,
5494,68223.76463,72332.12677,75984.66743,78777.99014,8700,0,,,,,,
5495,64403.08037,68281.36499,71729.35516,74366.24551,8700,0,,,,,,
5496,62934.84051,66724.7093,70094.09334,72670.86875,8700,0,,,,,,
5497,59605.16788,63194.52734,66385.6485,68826.09532,8700,0,,,,,,
5498,57706.33384,61181.34755,64270.80958,66633.5114,8700,0,,,,,,
5499,56659.09809,60071.04838,63104.44386,65424.26814,8700,0,,,,,,
5500,56024.23539,59397.95493,62397.36135,64691.19209,8700,0,,,,,,
5501,56078.8988,59455.91011,62458.24308,64754.31194,8700,0,,,,,,
5502,57004.34064,60437.08107,63488.96003,65822.91976,8700,0,,,,,,
5503,59637.77412,63229.09709,66421.96392,68863.74575,8700,0,,,,,,
5504,63488.1876,67311.37836,70710.3873,73309.81871,8700,0,,,,,,
5505,68960.28208,73112.99651,76804.96859,79628.44694,8700,0,,,,,,
5506,71029.81939,75307.15915,79109.92941,82018.14195,8700,0,,,,,,
5507,71438.35641,75740.29783,79564.94021,82489.8797,8700,0,,,,,,
5508,71650.29698,75965.00123,79800.99041,82734.6075,8700,0,,,,,,
5509,70148.49187,74372.75903,78128.34507,81000.47294,8700,0,,,,,,
5510,73300.74818,77714.84084,81639.19131,84640.38372,8700,0,,,,,,
5511,75673.33173,80230.29883,84281.67188,87380.00626,8700,0,,,,,,
5512,76574.7984,81186.05086,85285.68632,88420.92995,8700,0,,,,,,
5513,77067.72805,81708.66421,85834.68997,88990.11588,8700,0,,,,,,
5514,76167.22039,80753.92894,84831.74363,87950.29957,8700,0,,,,,,
5515,74061.24081,78521.12952,82486.19499,85518.52466,8700,0,,,,,,
5516,73342.9445,77759.57818,81686.18774,84689.10782,8700,0,,,,,,
5517,70844.73102,75110.92495,78903.78602,81804.42038,8700,0,,,,,,
5518,67380.7974,71438.39696,75045.80712,77804.61577,8700,0,,,,,,
5519,63679.03001,67513.71309,70922.9393,73530.18447,8700,0,,,,,,
5520,62184.89696,65929.60495,69258.83877,71804.90883,8700,0,,,,,,
5521,58913.72377,62461.44521,65615.54807,68027.68471,8700,0,,,,,,
5522,57114.62646,60554.00818,63611.79159,65950.26681,8700,0,,,,,,
5523,56079.85781,59456.92687,62459.31118,64755.41931,8700,0,,,,,,
5524,55465.13426,58805.18533,61774.65878,64045.59794,8700,0,,,,,,
5525,55522.67468,58866.19077,61838.7448,64112.03988,8700,0,,,,,,
5526,56403.0432,59799.57414,62819.26104,65128.60152,8700,0,,,,,,
5527,58829.33114,62371.97054,65521.55522,67930.23653,8700,0,,,,,,
5528,62486.02519,66248.8668,69594.22232,72152.62164,8700,0,,,,,,
5529,67710.69584,71788.16153,75413.23368,78185.54954,8700,0,,,,,,
5530,70062.18123,74281.25085,78032.21603,80900.81003,8700,0,,,,,,
5531,71268.61215,75560.33175,79375.88642,82293.87598,8700,0,,,,,,
5532,71646.46095,75960.9342,79796.71801,82730.17804,8700,0,,,,,,
5533,69923.1252,74133.82102,77877.34146,80740.24202,8700,0,,,,,,
5534,72891.25215,77280.6854,81183.11241,84167.5386,8700,0,,,,,,
5535,74887.90492,79397.57446,83406.89759,86473.07382,8700,0,,,,,,
5536,75505.50549,80052.36628,84094.75429,87186.21728,8700,0,,,,,,
5537,75978.29599,80553.62772,84621.32783,87732.14854,8700,0,,,,,,
5538,76214.21173,80803.75005,84884.08054,88004.56047,8700,0,,,,,,
5539,75002.98577,79519.58536,83535.06965,86605.9577,8700,0,,,,,,
5540,74457.31074,78941.05036,82927.32048,85975.86667,8700,0,,,,,,
5541,71710.71442,76029.05695,79868.28073,82804.37153,8700,0,,,,,,
5542,68012.78307,72108.44013,75749.68533,78534.3697,8700,0,,,,,,
5543,64052.08377,67909.23175,71338.43038,73960.94969,8700,0,,,,,,
5544,62707.55583,66483.73778,69840.95353,72408.4231,8700,0,,,,,,
5545,59186.08178,62750.20433,65918.8886,68342.17654,8700,0,,,,,,
5546,57327.52603,60779.72834,63848.90988,66196.10197,8700,0,,,,,,
5547,56240.01199,59626.72536,62637.68396,64940.34936,8700,0,,,,,,
5548,55642.55057,58993.28546,61972.25736,64250.46058,8700,0,,,,,,
5549,55630.08348,58980.06761,61958.37206,64236.06483,8700,0,,,,,,
5550,56484.5588,59885.99852,62910.04958,65222.7276,8700,0,,,,,,
5551,58825.49511,62367.90351,65517.28282,67925.80707,8700,0,,,,,,
5552,62853.32491,66638.28491,70003.3048,72576.74268,8700,0,,,,,,
5553,68104.84775,72206.04884,75852.22297,78640.6768,8700,0,,,,,,
5554,70455.37414,74698.12142,78470.13723,81354.82994,8700,0,,,,,,
5555,71717.42747,76036.17425,79875.75744,82812.12309,8700,0,,,,,,
5556,71907.31088,76237.49224,80087.24134,83031.38149,8700,0,,,,,,
5557,70188.77016,74415.46283,78173.20529,81046.98229,8700,0,,,,,,
5558,72888.37513,77277.63513,81179.90811,84164.21651,8700,0,,,,,,
5559,74212.76393,78681.7772,82654.95486,85693.48843,8700,0,,,,,,
5560,74760.35698,79262.34572,83264.84023,86325.7942,8700,0,,,,,,
5561,76073.23769,80654.2867,84727.06977,87841.77773,8700,0,,,,,,
5562,76292.85031,80887.12416,84971.66478,88095.36445,8700,0,,,,,,
5563,74598.28478,79090.51371,83084.33125,86138.64941,8700,0,,,,,,
5564,74135.08435,78599.41984,82568.43872,85603.79181,8700,0,,,,,,
5565,72067.46506,76407.29073,80265.61411,83216.31154,8700,0,,,,,,
5566,68518.17981,72644.27132,76312.57427,79117.95139,8700,0,,,,,,
5567,64718.5937,68615.8782,72080.76021,74730.5688,8700,0,,,,,,
5568,63317.48434,67130.39553,70520.26542,73112.70763,8700,0,,,,,,
5569,59810.3954,63412.11344,66614.22201,69063.07156,8700,0,,,,,,
5570,57747.57114,61225.06811,64316.73789,66681.12812,8700,0,,,,,,
