Time_Index,h2_BR_AC,h2_BR_AL,h2_BR_AP,h2_BR_AM,h2_BR_BA,h2_BR_CE,h2_BR_DF,h2_BR_ES,h2_BR_GO,h2_BR_MA,h2_BR_MT,h2_BR_MS,h2_BR_MG,h2_BR_PA,h2_BR_PB,h2_BR_PR,h2_BR_PE,h2_BR_PI,h2_BR_RJ,h2_BR_RN,h2_BR_RS,h2_BR_RO,h2_BR_RR,h2_BR_SC,h2_BR_SP,h2_BR_SE,h2_BR_TO
1127,153.73,383.82,1137.35,100.06,2639.47,1610.44,494.76,1548.38,1929.03,1046.92,8695.7,1248.94,1391.52,2221.49,533.2,1340.31,412.7,4145.73,4525.7,416.77,426.56,87.67,4399.47,3152.13,318.87,15442.59,416.8
1128,144.89,362.78,1137.23,90.61,2597.25,1575.22,456.9,1561.19,1890.5,1016.17,8752.23,1284.82,1410.69,2191.77,505.98,1285.43,388.78,4080.12,4401.58,392.39,416.84,81.37,4281.24,3152.42,305.62,15285.44,411.53
1129,106.3,267.84,948.3,59.95,2096.56,1255.69,318.63,1323.23,1513.21,796.82,7393.12,1130.82,1208.25,1778.99,377.11,981.54,284.81,3294.67,3466.34,287.03,331.65,57.48,3375.69,2629.76,233.02,12489.36,334.53
1130,84.82,215.08,847.72,42.63,1825.57,1081.87,241.01,1197.91,1308.28,676.81,6675.57,1052.62,1102.48,1556.08,305.62,813.97,226.92,2869.68,2955.38,228.38,285.26,44.08,2881.14,2351.56,192.98,10984.25,292.99
1131,73.51,187.23,790.48,33.77,1675.73,986.61,200.77,1125.24,1195.68,611.7,6261.21,1004.37,1040.3,1432.34,267.78,724.33,196.46,2634.57,2677.5,197.53,259.88,37.11,2611.99,2193.17,171.57,10144.08,269.88
1132,66.09,168.72,734.56,29.0,1546.68,908.04,177.09,1048.92,1101.48,560.75,5832.8,942.39,971.57,1323.64,242.02,659.36,176.59,2431.87,2457.07,177.45,239.07,32.91,2397.69,2038.21,156.11,9387.5,249.48
1133,65.74,168.54,777.37,26.19,1616.86,944.25,169.4,1116.21,1147.4,578.84,6200.04,1014.44,1037.39,1386.71,243.19,671.69,175.49,2542.52,2541.38,176.2,248.39,31.83,2481.29,2157.27,158.91,9860.4,261.54
1134,64.71,166.13,779.9,24.94,1616.2,942.37,164.62,1121.67,1145.73,576.41,6228.41,1022.83,1043.5,1387.07,240.15,666.17,172.7,2541.61,2532.21,173.34,247.84,31.04,2472.78,2164.37,157.56,9870.64,261.65
1135,67.72,173.47,789.73,27.62,1647.04,963.0,176.13,1132.56,1169.75,591.3,6292.48,1026.71,1051.81,1411.92,249.96,688.24,180.85,2589.93,2595.0,181.6,253.38,33.01,2533.33,2191.5,162.85,10033.81,266.24
1136,69.65,177.87,778.7,30.29,1637.62,960.92,185.94,1112.55,1165.85,593.0,6185.93,1000.69,1030.86,1401.76,255.27,696.38,186.06,2574.9,2598.85,186.97,252.98,34.59,2536.16,2160.69,164.86,9944.2,264.22
1137,100.48,254.76,998.81,50.84,2153.62,1276.93,286.37,1410.58,1543.92,799.39,7861.62,1237.91,1297.75,1835.33,361.84,962.56,268.89,3385.27,3490.06,270.64,336.72,52.34,3402.17,2770.61,228.22,12951.97,345.53
1138,106.56,270.62,1089.6,52.18,2334.87,1380.86,299.3,1543.3,1670.98,861.44,8596.23,1362.94,1422.42,1991.95,385.3,1031.07,285.06,3670.41,3764.43,286.8,363.98,54.91,3670.61,3022.7,244.37,14075.42,375.14
1139,94.67,241.68,1052.78,41.51,2216.47,1301.17,253.57,1503.39,1578.39,803.48,8359.98,1350.83,1392.57,1896.85,346.7,944.66,252.93,3484.96,3520.76,254.18,342.58,47.13,3435.66,2921.16,223.66,13453.22,357.53
1140,113.5,287.89,1138.06,56.86,2449.14,1450.98,322.02,1608.73,1754.83,907.37,8964.28,1414.6,1480.89,2087.87,409.21,1090.56,303.67,3849.91,3962.59,305.61,382.58,58.93,3863.18,3157.0,258.53,14740.21,393.12
1141,91.17,232.46,994.72,41.07,2102.43,1236.27,246.98,1417.93,1498.84,765.14,7887.65,1269.28,1311.99,1798.01,332.89,903.26,243.65,3305.51,3350.75,244.92,325.58,45.76,3269.19,2759.95,213.9,12741.69,338.84
1142,85.71,218.28,917.34,39.63,1946.64,1146.6,234.79,1305.21,1389.35,711.32,7263.34,1163.84,1206.33,1663.61,312.05,843.17,229.14,3060.47,3113.05,230.39,302.04,43.37,3036.74,2545.09,199.72,11779.45,313.45
1143,89.57,228.91,1010.71,38.45,2121.67,1243.96,237.82,1445.22,1509.63,766.83,8034.34,1302.19,1339.79,1816.66,328.82,898.77,239.28,3336.01,3361.67,240.41,327.44,44.31,3280.87,2804.52,212.75,12892.62,342.46
1144,84.9,217.47,990.01,34.62,2064.72,1207.2,220.79,1419.8,1466.4,741.27,7888.31,1287.11,1318.57,1769.96,313.35,862.76,226.7,3246.74,3253.06,227.65,317.63,41.38,3175.8,2747.28,204.13,12578.51,333.76
1145,99.11,252.17,1044.14,46.78,2223.12,1311.28,273.91,1483.33,1588.18,815.04,8257.15,1318.36,1369.68,1898.77,359.97,969.37,265.01,3495.01,3565.16,266.53,345.5,50.48,3477.28,2896.81,229.66,13435.0,357.69
1146,81.7,209.11,943.87,33.81,1972.06,1153.94,213.72,1352.53,1401.32,709.32,7515.79,1224.06,1255.47,1690.0,301.06,827.22,218.17,3100.96,3112.0,219.12,303.66,39.99,3037.83,2619.21,195.76,12005.5,318.66
1147,100.21,253.22,939.1,53.96,2052.25,1223.45,293.89,1317.83,1476.6,771.56,7354.33,1140.46,1207.58,1744.86,357.91,940.7,268.38,3225.44,3361.98,270.32,322.9,53.31,3275.55,2604.61,223.19,12279.32,328.29
1148,93.93,234.46,689.6,61.45,1603.85,979.35,303.11,937.75,1172.8,637.3,5267.64,754.28,842.12,1349.39,325.54,817.2,252.21,2519.06,2754.27,254.72,259.44,53.69,2677.27,1911.16,194.43,9376.13,253.15
1149,135.67,336.59,860.49,96.5,2089.14,1295.48,457.45,1142.96,1543.71,859.39,6452.45,865.7,1010.28,1745.57,463.12,1134.41,364.73,3279.87,3695.82,368.84,343.97,80.17,3587.41,2383.43,270.33,12025.51,326.85
1150,148.68,368.45,914.66,107.37,2241.98,1394.85,505.45,1208.31,1660.36,929.07,6829.48,901.9,1064.07,1870.46,506.08,1233.65,399.81,3519.54,3991.34,404.43,370.54,88.4,3873.13,2533.15,294.06,12861.58,350.07
1151,153.73,383.82,1137.35,100.06,2639.47,1610.44,494.76,1548.38,1929.03,1046.92,8695.7,1248.94,1391.52,2221.49,533.2,1340.31,412.7,4145.73,4525.7,416.77,426.56,87.67,4399.47,3152.13,318.87,15442.59,416.8
1152,144.89,362.78,1137.23,90.61,2597.25,1575.22,456.9,1561.19,1890.5,1016.17,8752.23,1284.82,1410.69,2191.77,505.98,1285.43,388.78,4080.12,4401.58,392.39,416.84,81.37,4281.24,3152.42,305.62,15285.44,411.53
1153,106.3,267.84,948.3,59.95,2096.56,1255.69,318.63,1323.23,1513.21,796.82,7393.12,1130.82,1208.25,1778.99,377.11,981.54,284.81,3294.67,3466.34,287.03,331.65,57.48,3375.69,2629.76,233.02,12489.36,334.53
1154,84.82,215.08,847.72,42.63,1825.57,1081.87,241.01,1197.91,1308.28,676.81,6675.57,1052.62,1102.48,1556.08,305.62,813.97,226.92,2869.68,2955.38,228.38,285.26,44.08,2881.14,2351.56,192.98,10984.25,292.99
1155,73.51,187.23,790.48,33.77,1675.73,986.61,200.77,1125.24,1195.68,611.7,6261.21,1004.37,1040.3,1432.34,267.78,724.33,196.46,2634.57,2677.5,197.53,259.88,37.11,2611.99,2193.17,171.57,10144.08,269.88
1156,66.09,168.72,734.56,29.0,1546.68,908.04,177.09,1048.92,1101.48,560.75,5832.8,942.39,971.57,1323.64,242.02,659.36,176.59,2431.87,2457.07,177.45,239.07,32.91,2397.69,2038.21,156.11,9387.5,249.48
1157,65.74,168.54,777.37,26.19,1616.86,944.25,169.4,1116.21,1147.4,578.84,6200.04,1014.44,1037.39,1386.71,243.19,671.69,175.49,2542.52,2541.38,176.2,248.39,31.83,2481.29,2157.27,158.91,9860.4,261.54
1158,64.71,166.13,779.9,24.94,1616.2,942.37,164.62,1121.67,1145.73,576.41,6228.41,1022.83,1043.5,1387.07,240.15,666.17,172.7,2541.61,2532.21,173.34,247.84,31.04,2472.78,2164.37,157.56,9870.64,261.65
1159,67.72,173.47,789.73,27.62,1647.04,963.0,176.13,1132.56,1169.75,591.3,6292.48,1026.71,1051.81,1411.92,249.96,688.24,180.85,2589.93,2595.0,181.6,253.38,33.01,2533.33,2191.5,162.85,10033.81,266.24
1160,69.65,177.87,778.7,30.29,1637.62,960.92,185.94,1112.55,1165.85,593.0,6185.93,1000.69,1030.86,1401.76,255.27,696.38,186.06,2574.9,2598.85,186.97,252.98,34.59,2536.16,2160.69,164.86,9944.2,264.22
1161,100.48,254.76,998.81,50.84,2153.62,1276.93,286.37,1410.58,1543.92,799.39,7861.62,1237.91,1297.75,1835.33,361.84,962.56,268.89,3385.27,3490.06,270.64,336.72,52.34,3402.17,2770.61,228.22,12951.97,345.53
1162,106.56,270.62,1089.6,52.18,2334.87,1380.86,299.3,1543.3,1670.98,861.44,8596.23,1362.94,1422.42,1991.95,385.3,1031.07,285.06,3670.41,3764.43,286.8,363.98,54.91,3670.61,3022.7,244.37,14075.42,375.14
1163,94.67,241.68,1052.78,41.51,2216.47,1301.17,253.57,1503.39,1578.39,803.48,8359.98,1350.83,1392.57,1896.85,346.7,944.66,252.93,3484.96,3520.76,254.18,342.58,47.13,3435.66,2921.16,223.66,13453.22,357.53
1164,113.5,287.89,1138.06,56.86,2449.14,1450.98,322.02,1608.73,1754.83,907.37,8964.28,1414.6,1480.89,2087.87,409.21,1090.56,303.67,3849.91,3962.59,305.61,382.58,58.93,3863.18,3157.0,258.53,14740.21,393.12
1165,91.17,232.46,994.72,41.07,2102.43,1236.27,246.98,1417.93,1498.84,765.14,7887.65,1269.28,1311.99,1798.01,332.89,903.26,243.65,3305.51,3350.75,244.92,325.58,45.76,3269.19,2759.95,213.9,12741.69,338.84
1166,85.71,218.28,917.34,39.63,1946.64,1146.6,234.79,1305.21,1389.35,711.32,7263.34,1163.84,1206.33,1663.61,312.05,843.17,229.14,3060.47,3113.05,230.39,302.04,43.37,3036.74,2545.09,199.72,11779.45,313.45
1167,89.57,228.91,1010.71,38.45,2121.67,1243.96,237.82,1445.22,1509.63,766.83,8034.34,1302.19,1339.79,1816.66,328.82,898.77,239.28,3336.01,3361.67,240.41,327.44,44.31,3280.87,2804.52,212.75,12892.62,342.46
1168,84.9,217.47,990.01,34.62,2064.72,1207.2,220.79,1419.8,1466.4,741.27,7888.31,1287.11,1318.57,1769.96,313.35,862.76,226.7,3246.74,3253.06,227.65,317.63,41.38,3175.8,2747.28,204.13,12578.51,333.76
1169,99.11,252.17,1044.14,46.78,2223.12,1311.28,273.91,1483.33,1588.18,815.04,8257.15,1318.36,1369.68,1898.77,359.97,969.37,265.01,3495.01,3565.16,266.53,345.5,50.48,3477.28,2896.81,229.66,13435.0,357.69
1170,81.7,209.11,943.87,33.81,1972.06,1153.94,213.72,1352.53,1401.32,709.32,7515.79,1224.06,1255.47,1690.0,301.06,827.22,218.17,3100.96,3112.0,219.12,303.66,39.99,3037.83,2619.21,195.76,12005.5,318.66
1171,100.21,253.22,939.1,53.96,2052.25,1223.45,293.89,1317.83,1476.6,771.56,7354.33,1140.46,1207.58,1744.86,357.91,940.7,268.38,3225.44,3361.98,270.32,322.9,53.31,3275.55,2604.61,223.19,12279.32,328.29
1172,93.93,234.46,689.6,61.45,1603.85,979.35,303.11,937.75,1172.8,637.3,5267.64,754.28,842.12,1349.39,325.54,817.2,252.21,2519.06,2754.27,254.72,259.44,53.69,2677.27,1911.16,194.43,9376.13,253.15
1173,135.67,336.59,860.49,96.5,2089.14,1295.48,457.45,1142.96,1543.71,859.39,6452.45,865.7,1010.28,1745.57,463.12,1134.41,364.73,3279.87,3695.82,368.84,343.97,80.17,3587.41,2383.43,270.33,12025.51,326.85
1174,148.68,368.45,914.66,107.37,2241.98,1394.85,505.45,1208.31,1660.36,929.07,6829.48,901.9,1064.07,1870.46,506.08,1233.65,399.81,3519.54,3991.34,404.43,370.54,88.4,3873.13,2533.15,294.06,12861.58,350.07
1175,153.73,383.82,1137.35,100.06,2639.47,1610.44,494.76,1548.38,1929.03,1046.92,8695.7,1248.94,1391.52,2221.49,533.2,1340.31,412.7,4145.73,4525.7,416.77,426.56,87.67,4399.47,3152.13,318.87,15442.59,416.8
1176,144.89,362.78,1137.23,90.61,2597.25,1575.22,456.9,1561.19,1890.5,1016.17,8752.23,1284.82,1410.69,2191.77,505.98,1285.43,388.78,4080.12,4401.58,392.39,416.84,81.37,4281.24,3152.42,305.62,15285.44,411.53
1177,108.57,270.25,958.38,64.54,2179.52,1289.74,344.88,1409.31,1604.63,844.71,7472.71,1054.19,1253.07,1831.11,377.33,993.45,308.98,3357.6,3578.53,301.85,352.4,67.94,3307.51,2606.9,238.2,13111.58,358.42
1178,86.22,213.85,847.06,45.58,1884.3,1111.48,254.44,1270.57,1368.85,713.16,6700.02,969.49,1130.5,1599.22,303.73,815.36,242.62,2902.18,3027.86,238.67,299.0,51.97,2850.71,2339.36,195.1,11508.13,309.62
1179,74.46,184.26,784.6,35.87,1722.06,1013.76,207.81,1190.63,1240.55,642.08,6258.62,918.86,1059.83,1470.64,264.85,720.56,207.9,2651.95,2729.89,205.53,270.06,43.68,2600.26,2186.33,172.17,10614.74,282.83
1180,66.85,165.24,727.02,30.71,1586.39,933.09,181.46,1108.77,1138.62,587.58,5820.23,859.76,987.11,1358.45,238.86,653.84,185.91,2442.9,2499.77,184.24,247.5,38.69,2393.4,2033.64,156.12,9817.92,260.5
1181,66.3,163.47,765.43,27.53,1652.53,970.42,169.91,1177.78,1178.02,604.58,6167.63,921.01,1048.88,1422.15,238.97,662.08,182.95,2544.46,2575.14,182.18,255.34,37.35,2489.31,2155.8,157.89,10302.57,271.25
1182,65.19,160.63,766.74,26.15,1650.11,968.54,163.9,1182.94,1173.88,601.45,6190.19,927.32,1053.55,1422.19,235.67,655.37,179.46,2540.69,2562.69,178.98,254.23,36.41,2484.53,2163.93,156.24,10310.29,270.82
1183,68.34,168.62,778.48,29.08,1684.7,989.66,177.57,1195.51,1202.8,618.06,6263.78,933.14,1064.6,1448.22,245.87,679.3,188.96,2594.06,2631.84,187.95,260.87,38.75,2538.65,2189.25,162.05,10485.98,276.55
1184,70.43,174.02,770.31,32.07,1679.1,987.45,190.16,1175.81,1204.36,621.18,6170.78,912.51,1046.84,1438.55,251.84,690.16,195.71,2585.61,2642.95,194.05,261.71,40.67,2532.86,2156.17,164.78,10399.16,275.7
1185,102.18,253.5,998.58,54.37,2223.68,1311.86,302.77,1496.42,1616.44,842.59,7893.09,1140.8,1331.43,1886.33,359.71,964.69,287.72,3424.91,3576.95,282.94,353.19,61.72,3364.63,2755.82,230.85,13570.93,365.41
1186,108.22,268.27,1086.46,55.69,2406.66,1418.71,314.18,1635.67,1743.76,906.63,8616.54,1252.62,1455.54,2046.53,382.36,1030.64,303.83,3706.58,3850.94,299.33,380.5,64.71,3638.77,3009.0,246.5,14740.97,395.41
1187,95.75,236.66,1041.93,43.96,2273.3,1337.08,259.79,1589.15,1631.53,841.91,8341.75,1232.35,1414.78,1946.76,342.14,936.71,266.27,3500.66,3581.77,263.9,354.63,55.41,3429.7,2914.65,223.66,14070.07,373.28
1188,115.37,286.14,1136.86,60.77,2527.45,1490.72,339.71,1706.11,1835.4,955.97,8995.59,1302.5,1518.07,2145.64,406.58,1092.08,324.55,3892.73,4058.95,319.34,400.86,69.47,3823.36,3140.92,261.3,15442.34,415.3
1189,92.3,228.28,986.08,43.59,2158.72,1270.33,254.55,1499.68,1552.62,802.54,7878.28,1159.79,1335.01,1845.74,328.95,897.32,257.26,3324.31,3413.06,254.6,337.77,53.83,3258.42,2752.37,214.34,13329.92,354.52
1190,86.86,214.97,910.91,42.14,2001.03,1178.15,243.37,1381.29,1442.34,746.84,7262.18,1065.22,1229.49,1708.19,308.74,839.18,242.63,3081.63,3174.98,239.79,314.06,51.04,3021.89,2536.82,200.53,12326.94,328.67
1191,90.54,223.65,999.04,40.65,2174.24,1278.34,242.51,1527.0,1557.93,802.89,8010.91,1186.57,1359.57,1864.13,324.17,889.96,251.34,3348.03,3416.72,249.37,338.4,52.09,3279.04,2799.31,212.44,13480.41,356.99
1192,85.68,211.38,975.9,36.46,2111.96,1240.65,222.6,1498.71,1507.82,774.81,7852.4,1169.8,1334.6,1815.5,308.22,851.56,236.88,3251.94,3299.28,235.61,327.03,48.59,3182.48,2744.48,203.14,13145.32,346.68
1193,100.52,248.9,1038.29,49.8,2287.39,1347.31,285.21,1570.58,1651.7,856.45,8262.99,1208.34,1397.87,1950.04,356.53,966.23,281.27,3522.7,3639.88,277.68,359.91,59.44,3455.73,2886.12,230.96,14063.27,375.74
1194,82.48,203.56,931.13,35.65,2018.23,1185.88,216.18,1428.08,1442.38,741.77,7484.97,1113.3,1271.63,1733.66,296.31,817.22,228.3,3107.69,3158.11,226.92,312.97,46.96,3041.94,2615.91,194.98,12548.31,331.33
1195,102.17,253.93,944.32,57.93,2126.78,1256.76,314.94,1400.94,1556.7,815.82,7410.13,1057.37,1246.04,1794.75,357.08,947.92,289.39,3275.99,3459.33,283.54,341.08,62.96,3223.09,2586.07,227.09,12879.49,349.63
1196,96.64,241.7,712.63,66.68,1689.32,1005.47,338.56,1007.33,1273.77,682.63,5401.5,722.35,894.38,1392.97,329.11,840.94,279.4,2603.38,2881.1,270.28,282.34,63.68,2577.93,1881.11,202.3,9881.5,278.21
1197,140.18,351.71,906.65,105.1,2223.68,1329.56,519.81,1237.5,1707.95,927.61,6703.8,852.3,1097.29,1806.23,471.37,1180.76,409.34,3427.93,3904.3,393.57,381.26,95.29,3408.35,2330.97,284.69,12714.73,366.62
1198,153.75,385.99,967.96,117.04,2391.76,1431.44,576.15,1310.7,1844.24,1004.41,7117.16,894.06,1161.85,1936.48,515.78,1286.97,449.82,3687.26,4225.1,432.0,412.27,105.13,3669.39,2473.81,310.44,13608.57,394.42
1199,158.09,395.36,1174.19,108.54,2778.6,1653.41,552.04,1662.63,2093.06,1120.91,8911.0,1194.58,1476.3,2292.97,538.85,1378.36,456.86,4282.0,4731.57,442.09,463.79,103.99,4239.26,3103.54,331.57,16272.38,457.57
1200,148.72,371.4,1165.76,98.08,2723.07,1617.46,505.52,1671.72,2036.27,1084.62,8927.3,1217.87,1485.07,2260.21,509.82,1315.5,427.84,4195.92,4583.51,415.16,449.93,96.43,4147.39,3110.93,316.13,16087.04,448.22
1201,108.57,270.25,958.38,64.54,2179.52,1289.74,344.88,1409.31,1604.63,844.71,7472.71,1054.19,1253.07,1831.11,377.33,993.45,308.98,3357.6,3578.53,301.85,352.4,67.94,3307.51,2606.9,238.2,13111.58,358.42
1202,86.22,213.85,847.06,45.58,1884.3,1111.48,254.44,1270.57,1368.85,713.16,6700.02,969.49,1130.5,1599.22,303.73,815.36,242.62,2902.18,3027.86,238.67,299.0,51.97,2850.71,2339.36,195.1,11508.13,309.62
1203,74.46,184.26,784.6,35.87,1722.06,1013.76,207.81,1190.63,1240.55,642.08,6258.62,918.86,1059.83,1470.64,264.85,720.56,207.9,2651.95,2729.89,205.53,270.06,43.68,2600.26,2186.33,172.17,10614.74,282.83
1204,66.85,165.24,727.02,30.71,1586.39,933.09,181.46,1108.77,1138.62,587.58,5820.23,859.76,987.11,1358.45,238.86,653.84,185.91,2442.9,2499.77,184.24,247.5,38.69,2393.4,2033.64,156.12,9817.92,260.5
1205,66.3,163.47,765.43,27.53,1652.53,970.42,169.91,1177.78,1178.02,604.58,6167.63,921.01,1048.88,1422.15,238.97,662.08,182.95,2544.46,2575.14,182.18,255.34,37.35,2489.31,2155.8,157.89,10302.57,271.25
1206,65.19,160.63,766.74,26.15,1650.11,968.54,163.9,1182.94,1173.88,601.45,6190.19,927.32,1053.55,1422.19,235.67,655.37,179.46,2540.69,2562.69,178.98,254.23,36.41,2484.53,2163.93,156.24,10310.29,270.82
1207,68.34,168.62,778.48,29.08,1684.7,989.66,177.57,1195.51,1202.8,618.06,6263.78,933.14,1064.6,1448.22,245.87,679.3,188.96,2594.06,2631.84,187.95,260.87,38.75,2538.65,2189.25,162.05,10485.98,276.55
1208,70.43,174.02,770.31,32.07,1679.1,987.45,190.16,1175.81,1204.36,621.18,6170.78,912.51,1046.84,1438.55,251.84,690.16,195.71,2585.61,2642.95,194.05,261.71,40.67,2532.86,2156.17,164.78,10399.16,275.7
1209,102.18,253.5,998.58,54.37,2223.68,1311.86,302.77,1496.42,1616.44,842.59,7893.09,1140.8,1331.43,1886.33,359.71,964.69,287.72,3424.91,3576.95,282.94,353.19,61.72,3364.63,2755.82,230.85,13570.93,365.41
1210,108.22,268.27,1086.46,55.69,2406.66,1418.71,314.18,1635.67,1743.76,906.63,8616.54,1252.62,1455.54,2046.53,382.36,1030.64,303.83,3706.58,3850.94,299.33,380.5,64.71,3638.77,3009.0,246.5,14740.97,395.41
1211,95.75,236.66,1041.93,43.96,2273.3,1337.08,259.79,1589.15,1631.53,841.91,8341.75,1232.35,1414.78,1946.76,342.14,936.71,266.27,3500.66,3581.77,263.9,354.63,55.41,3429.7,2914.65,223.66,14070.07,373.28
1212,115.37,286.14,1136.86,60.77,2527.45,1490.72,339.71,1706.11,1835.4,955.97,8995.59,1302.5,1518.07,2145.64,406.58,1092.08,324.55,3892.73,4058.95,319.34,400.86,69.47,3823.36,3140.92,261.3,15442.34,415.3
1213,92.3,228.28,986.08,43.59,2158.72,1270.33,254.55,1499.68,1552.62,802.54,7878.28,1159.79,1335.01,1845.74,328.95,897.32,257.26,3324.31,3413.06,254.6,337.77,53.83,3258.42,2752.37,214.34,13329.92,354.52
1214,86.86,214.97,910.91,42.14,2001.03,1178.15,243.37,1381.29,1442.34,746.84,7262.18,1065.22,1229.49,1708.19,308.74,839.18,242.63,3081.63,3174.98,239.79,314.06,51.04,3021.89,2536.82,200.53,12326.94,328.67
1215,90.54,223.65,999.04,40.65,2174.24,1278.34,242.51,1527.0,1557.93,802.89,8010.91,1186.57,1359.57,1864.13,324.17,889.96,251.34,3348.03,3416.72,249.37,338.4,52.09,3279.04,2799.31,212.44,13480.41,356.99
1216,85.68,211.38,975.9,36.46,2111.96,1240.65,222.6,1498.71,1507.82,774.81,7852.4,1169.8,1334.6,1815.5,308.22,851.56,236.88,3251.94,3299.28,235.61,327.03,48.59,3182.48,2744.48,203.14,13145.32,346.68
1217,100.52,248.9,1038.29,49.8,2287.39,1347.31,285.21,1570.58,1651.7,856.45,8262.99,1208.34,1397.87,1950.04,356.53,966.23,281.27,3522.7,3639.88,277.68,359.91,59.44,3455.73,2886.12,230.96,14063.27,375.74
1218,82.48,203.56,931.13,35.65,2018.23,1185.88,216.18,1428.08,1442.38,741.77,7484.97,1113.3,1271.63,1733.66,296.31,817.22,228.3,3107.69,3158.11,226.92,312.97,46.96,3041.94,2615.91,194.98,12548.31,331.33
1219,102.17,253.93,944.32,57.93,2126.78,1256.76,314.94,1400.94,1556.7,815.82,7410.13,1057.37,1246.04,1794.75,357.08,947.92,289.39,3275.99,3459.33,283.54,341.08,62.96,3223.09,2586.07,227.09,12879.49,349.63
1220,96.64,241.7,712.63,66.68,1689.32,1005.47,338.56,1007.33,1273.77,682.63,5401.5,722.35,894.38,1392.97,329.11,840.94,279.4,2603.38,2881.1,270.28,282.34,63.68,2577.93,1881.11,202.3,9881.5,278.21
1221,140.18,351.71,906.65,105.1,2223.68,1329.56,519.81,1237.5,1707.95,927.61,6703.8,852.3,1097.29,1806.23,471.37,1180.76,409.34,3427.93,3904.3,393.57,381.26,95.29,3408.35,2330.97,284.69,12714.73,366.62
1222,153.75,385.99,967.96,117.04,2391.76,1431.44,576.15,1310.7,1844.24,1004.41,7117.16,894.06,1161.85,1936.48,515.78,1286.97,449.82,3687.26,4225.1,432.0,412.27,105.13,3669.39,2473.81,310.44,13608.57,394.42
1223,158.09,395.36,1174.19,108.54,2778.6,1653.41,552.04,1662.63,2093.06,1120.91,8911.0,1194.58,1476.3,2292.97,538.85,1378.36,456.86,4282.0,4731.57,442.09,463.79,103.99,4239.26,3103.54,331.57,16272.38,457.57
1224,148.72,371.4,1165.76,98.08,2723.07,1617.46,505.52,1671.72,2036.27,1084.62,8927.3,1217.87,1485.07,2260.21,509.82,1315.5,427.84,4195.92,4583.51,415.16,449.93,96.43,4147.39,3110.93,316.13,16087.04,448.22
1225,108.57,270.25,958.38,64.54,2179.52,1289.74,344.88,1409.31,1604.63,844.71,7472.71,1054.19,1253.07,1831.11,377.33,993.45,308.98,3357.6,3578.53,301.85,352.4,67.94,3307.51,2606.9,238.2,13111.58,358.42
1226,86.22,213.85,847.06,45.58,1884.3,1111.48,254.44,1270.57,1368.85,713.16,6700.02,969.49,1130.5,1599.22,303.73,815.36,242.62,2902.18,3027.86,238.67,299.0,51.97,2850.71,2339.36,195.1,11508.13,309.62
1227,74.46,184.26,784.6,35.87,1722.06,1013.76,207.81,1190.63,1240.55,642.08,6258.62,918.86,1059.83,1470.64,264.85,720.56,207.9,2651.95,2729.89,205.53,270.06,43.68,2600.26,2186.33,172.17,10614.74,282.83
1228,66.85,165.24,727.02,30.71,1586.39,933.09,181.46,1108.77,1138.62,587.58,5820.23,859.76,987.11,1358.45,238.86,653.84,185.91,2442.9,2499.77,184.24,247.5,38.69,2393.4,2033.64,156.12,9817.92,260.5
1229,66.3,163.47,765.43,27.53,1652.53,970.42,169.91,1177.78,1178.02,604.58,6167.63,921.01,1048.88,1422.15,238.97,662.08,182.95,2544.46,2575.14,182.18,255.34,37.35,2489.31,2155.8,157.89,10302.57,271.25
1230,65.19,160.63,766.74,26.15,1650.11,968.54,163.9,1182.94,1173.88,601.45,6190.19,927.32,1053.55,1422.19,235.67,655.37,179.46,2540.69,2562.69,178.98,254.23,36.41,2484.53,2163.93,156.24,10310.29,270.82
1231,68.34,168.62,778.48,29.08,1684.7,989.66,177.57,1195.51,1202.8,618.06,6263.78,933.14,1064.6,1448.22,245.87,679.3,188.96,2594.06,2631.84,187.95,260.87,38.75,2538.65,2189.25,162.05,10485.98,276.55
1232,70.43,174.02,770.31,32.07,1679.1,987.45,190.16,1175.81,1204.36,621.18,6170.78,912.51,1046.84,1438.55,251.84,690.16,195.71,2585.61,2642.95,194.05,261.71,40.67,2532.86,2156.17,164.78,10399.16,275.7
1233,102.18,253.5,998.58,54.37,2223.68,1311.86,302.77,1496.42,1616.44,842.59,7893.09,1140.8,1331.43,1886.33,359.71,964.69,287.72,3424.91,3576.95,282.94,353.19,61.72,3364.63,2755.82,230.85,13570.93,365.41
1234,108.22,268.27,1086.46,55.69,2406.66,1418.71,314.18,1635.67,1743.76,906.63,8616.54,1252.62,1455.54,2046.53,382.36,1030.64,303.83,3706.58,3850.94,299.33,380.5,64.71,3638.77,3009.0,246.5,14740.97,395.41
1235,95.75,236.66,1041.93,43.96,2273.3,1337.08,259.79,1589.15,1631.53,841.91,8341.75,1232.35,1414.78,1946.76,342.14,936.71,266.27,3500.66,3581.77,263.9,354.63,55.41,3429.7,2914.65,223.66,14070.07,373.28
1236,115.37,286.14,1136.86,60.77,2527.45,1490.72,339.71,1706.11,1835.4,955.97,8995.59,1302.5,1518.07,2145.64,406.58,1092.08,324.55,3892.73,4058.95,319.34,400.86,69.47,3823.36,3140.92,261.3,15442.34,415.3
