Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,Demand_MW_SEL,Demand_MW_25_SEL,Demand_MW_30_SEL,Demand_MW_35_SEL,Demand_MW_PUS,Demand_MW_25_PUS,Demand_MW_30_PUS,Demand_MW_35_PUS,Demand_MW_TAE,Demand_MW_25_TAE,Demand_MW_30_TAE,Demand_MW_35_TAE,Demand_MW_INC,Demand_MW_25_INC,Demand_MW_30_INC,Demand_MW_35_INC,Demand_MW_KWJ,Demand_MW_25_KWJ,Demand_MW_30_KWJ,Demand_MW_35_KWJ,Demand_MW_USN,Demand_MW_25_USN,Demand_MW_30_USN,Demand_MW_35_USN,Demand_MW_SJG,Demand_MW_25_SJG,Demand_MW_30_SJG,Demand_MW_35_SJG,Demand_MW_GGI,Demand_MW_25_GGI,Demand_MW_30_GGI,Demand_MW_35_GGI,Demand_MW_GWN,Demand_MW_25_GWN,Demand_MW_30_GWN,Demand_MW_35_GWN,Demand_MW_CNA,Demand_MW_25_CNA,Demand_MW_30_CNA,Demand_MW_35_CNA,Demand_MW_CNB,Demand_MW_25_CNB,Demand_MW_30_CNB,Demand_MW_35_CNB,Demand_MW_DJJ,Demand_MW_25_DJJ,Demand_MW_30_DJJ,Demand_MW_35_DJJ,Demand_MW_JNB,Demand_MW_25_JNB,Demand_MW_30_JNB,Demand_MW_35_JNB,Demand_MW_JNA,Demand_MW_25_JNA,Demand_MW_30_JNA,Demand_MW_35_JNA,Demand_MW_GNB,Demand_MW_25_GNB,Demand_MW_30_GNB,Demand_MW_35_GNB,Demand_MW_GNA,Demand_MW_25_GNA,Demand_MW_30_GNA,Demand_MW_35_GNA,Demand_MW_JEJ,Demand_MW_25_JEJ,Demand_MW_30_JEJ,Demand_MW_35_JEJ,Demand_heat_SEL,Demand_heat_25_SEL,Demand_heat_30_SEL,Demand_heat_35_SEL,Demand_heat_PUS,Demand_heat_25_PUS,Demand_heat_30_PUS,Demand_heat_35_PUS,Demand_heat_TAE,Demand_heat_25_TAE,Demand_heat_30_TAE,Demand_heat_35_TAE,Demand_heat_INC,Demand_heat_25_INC,Demand_heat_30_INC,Demand_heat_35_INC,Demand_heat_KWJ,Demand_heat_25_KWJ,Demand_heat_30_KWJ,Demand_heat_35_KWJ,Demand_heat_USN,Demand_heat_25_USN,Demand_heat_30_USN,Demand_heat_35_USN,Demand_heat_SJG,Demand_heat_25_SJG,Demand_heat_30_SJG,Demand_heat_35_SJG,Demand_heat_GGI,Demand_heat_25_GGI,Demand_heat_30_GGI,Demand_heat_35_GGI,Demand_heat_GWN,Demand_heat_25_GWN,Demand_heat_30_GWN,Demand_heat_35_GWN,Demand_heat_CNA,Demand_heat_25_CNA,Demand_heat_30_CNA,Demand_heat_35_CNA,Demand_heat_CNB,Demand_heat_25_CNB,Demand_heat_30_CNB,Demand_heat_35_CNB,Demand_heat_DJJ,Demand_heat_25_DJJ,Demand_heat_30_DJJ,Demand_heat_35_DJJ,Demand_heat_JNB,Demand_heat_25_JNB,Demand_heat_30_JNB,Demand_heat_35_JNB,Demand_heat_JNA,Demand_heat_25_JNA,Demand_heat_30_JNA,Demand_heat_35_JNA,Demand_heat_GNB,Demand_heat_25_GNB,Demand_heat_30_GNB,Demand_heat_35_GNB,Demand_heat_GNA,Demand_heat_25_GNA,Demand_heat_30_GNA,Demand_heat_35_GNA,Demand_heat_JEJ,Demand_heat_25_JEJ,Demand_heat_30_JEJ,Demand_heat_35_JEJ
11,54169.51568,57431.54598,60331.65505,62549.547,8700,0,4947.98,5245.94,5510.85,5713.44,2050.83,2174.33,2284.13,2368.1,1623.12,1720.87,1807.76,1874.22,2631.59,2790.06,2930.95,3038.69,891.76,945.46,993.21,1029.72,2928.69,3105.05,3261.84,3381.75,398.89,422.91,444.26,460.59,14100.32,14949.43,15704.33,16281.65,1768.7,1875.21,1969.9,2042.31,4904.48,5199.82,5462.39,5663.2,2943.77,3121.04,3278.64,3399.17,984.71,1044.01,1096.73,1137.05,2152.28,2281.89,2397.12,2485.24,3221.0,3414.97,3587.41,3719.29,4319.14,4579.23,4810.47,4987.31,3699.92,3922.72,4120.81,4272.3,602.34,638.61,670.86,695.52,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
12,53620.00461,56848.94394,59719.63347,61915.02649,8700,0,4897.79,5192.73,5454.94,5655.48,2030.03,2152.27,2260.96,2344.07,1606.66,1703.41,1789.43,1855.21,2604.89,2761.76,2901.22,3007.87,882.72,935.87,983.13,1019.27,2898.98,3073.55,3228.75,3347.45,394.84,418.62,439.76,455.92,13957.29,14797.78,15545.02,16116.48,1750.75,1856.18,1949.91,2021.6,4854.72,5147.07,5406.98,5605.75,2913.9,3089.38,3245.38,3364.69,974.73,1033.42,1085.61,1125.52,2130.45,2258.74,2372.8,2460.03,3188.33,3380.32,3551.02,3681.56,4275.32,4532.78,4761.67,4936.72,3662.38,3882.93,4079.0,4228.96,596.23,632.14,664.06,688.47,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
13,53739.8805,56976.03863,59853.14603,62053.4472,8700,0,4908.74,5204.34,5467.14,5668.12,2034.57,2157.09,2266.01,2349.31,1610.25,1707.22,1793.43,1859.36,2610.72,2767.93,2907.7,3014.59,884.69,937.96,985.33,1021.55,2905.46,3080.42,3235.97,3354.93,395.72,419.55,440.74,456.94,13988.49,14830.86,15579.77,16152.51,1754.67,1860.33,1954.27,2026.12,4865.58,5158.58,5419.07,5618.28,2920.42,3096.28,3252.64,3372.21,976.9,1035.73,1088.03,1128.03,2135.21,2263.79,2378.1,2465.53,3195.45,3387.88,3558.96,3689.79,4284.88,4542.91,4772.31,4947.75,3670.57,3891.61,4088.12,4238.41,597.56,633.55,665.54,690.01,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
14,55432.52802,58770.61557,61738.34336,64007.94752,8700,0,5063.35,5368.26,5639.34,5846.65,2098.65,2225.03,2337.38,2423.31,1660.97,1760.99,1849.91,1917.92,2692.95,2855.11,2999.29,3109.54,912.55,967.51,1016.36,1053.73,2996.97,3177.44,3337.9,3460.6,408.19,432.77,454.62,471.33,14429.09,15297.99,16070.49,16661.27,1809.94,1918.93,2015.83,2089.93,5018.83,5321.06,5589.75,5795.24,3012.4,3193.81,3355.08,3478.42,1007.67,1068.36,1122.3,1163.56,2202.46,2335.09,2453.01,2543.18,3296.1,3494.59,3671.05,3806.01,4419.84,4686.0,4922.63,5103.59,3786.18,4014.18,4216.89,4371.91,616.39,653.5,686.5,711.74,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
15,57027.35681,60461.48325,63514.59444,65849.49653,8700,0,5209.03,5522.71,5801.59,6014.86,2159.03,2289.04,2404.63,2493.03,1708.76,1811.65,1903.14,1973.1,2770.42,2937.25,3085.58,3199.01,938.81,995.34,1045.6,1084.04,3083.2,3268.86,3433.93,3560.17,419.93,445.22,467.7,484.89,14844.22,15738.12,16532.85,17140.62,1862.01,1974.14,2073.82,2150.06,5163.22,5474.15,5750.57,5961.97,3099.07,3285.7,3451.61,3578.5,1036.67,1099.09,1154.59,1197.04,2265.83,2402.27,2523.58,2616.35,3390.93,3595.13,3776.67,3915.51,4547.0,4820.82,5064.26,5250.43,3895.12,4129.68,4338.21,4497.69,634.12,672.31,706.25,732.22,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
16,58839.88022,62383.15488,65533.30433,67942.41756,8700,0,5374.59,5698.24,5985.98,6206.03,2227.65,2361.8,2481.06,2572.27,1763.07,1869.24,1963.63,2035.81,2858.48,3030.61,3183.65,3300.68,968.65,1026.98,1078.84,1118.5,3181.19,3372.76,3543.07,3673.32,433.28,459.37,482.57,500.31,15316.02,16238.34,17058.32,17685.41,1921.19,2036.88,2139.74,2218.4,5327.33,5648.13,5933.35,6151.47,3197.57,3390.13,3561.32,3692.24,1069.61,1134.03,1191.29,1235.08,2337.84,2478.63,2603.79,2699.51,3498.71,3709.4,3896.71,4039.96,4691.52,4974.04,5225.21,5417.3,4018.92,4260.93,4476.09,4640.64,654.27,693.67,728.7,755.49,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
17,60611.16632,64261.10593,67506.0859,69987.72185,8700,0,5536.38,5869.77,6166.18,6392.86,2294.71,2432.89,2555.75,2649.7,1816.14,1925.51,2022.74,2097.1,2944.53,3121.84,3279.49,3400.05,997.81,1057.89,1111.31,1152.17,3276.95,3474.29,3649.73,3783.9,446.32,473.2,497.09,515.37,15777.09,16727.17,17571.83,18217.8,1979.02,2098.2,2204.15,2285.18,5487.7,5818.16,6111.96,6336.65,3293.83,3492.18,3668.52,3803.39,1101.81,1168.16,1227.15,1272.26,2408.22,2553.24,2682.17,2780.77,3604.03,3821.06,4014.01,4161.57,4832.75,5123.78,5382.51,5580.38,4139.9,4389.2,4610.84,4780.34,673.97,714.56,750.64,778.23,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
18,62743.9981,66522.37456,69881.54135,72450.50299,8700,0,5731.2,6076.32,6383.16,6617.82,2375.46,2518.51,2645.68,2742.94,1880.05,1993.26,2093.92,2170.89,3048.14,3231.7,3394.89,3519.69,1032.92,1095.12,1150.42,1192.71,3392.27,3596.55,3778.16,3917.05,462.03,489.85,514.58,533.5,16332.26,17315.77,18190.17,18858.87,2048.66,2172.03,2281.71,2365.59,5680.8,6022.9,6327.03,6559.63,3409.74,3615.07,3797.62,3937.22,1140.58,1209.27,1270.33,1317.03,2492.96,2643.09,2776.56,2878.63,3730.85,3955.52,4155.26,4308.02,5002.81,5304.08,5571.92,5776.75,4285.58,4543.65,4773.09,4948.56,697.69,739.7,777.05,805.62,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
19,63748.07853,67586.91964,70999.84254,73609.9148,8700,0,5822.91,6173.56,6485.31,6723.72,2413.47,2558.81,2688.02,2786.84,1910.13,2025.16,2127.42,2205.63,3096.92,3283.41,3449.21,3576.01,1049.45,1112.65,1168.83,1211.8,3446.55,3654.1,3838.62,3979.73,469.42,497.69,522.82,542.04,16593.62,17592.88,18481.26,19160.66,2081.45,2206.79,2318.23,2403.45,5771.71,6119.28,6428.28,6664.6,3464.3,3672.92,3858.39,4000.23,1158.84,1228.62,1290.66,1338.11,2532.86,2685.38,2820.99,2924.69,3790.56,4018.82,4221.76,4376.96,5082.87,5388.96,5661.08,5869.19,4354.16,4616.36,4849.47,5027.75,708.85,751.54,789.49,818.51,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
20,62954.97966,66746.0612,70116.52345,72694.12343,8700,0,5750.47,6096.76,6404.62,6640.07,2383.45,2526.97,2654.58,2752.16,1886.37,1999.96,2100.96,2178.19,3058.39,3242.56,3406.3,3531.52,1036.39,1098.8,1154.29,1196.72,3403.67,3608.64,3790.86,3930.22,463.58,491.5,516.32,535.3,16387.18,17374.0,18251.33,18922.28,2055.55,2179.34,2289.38,2373.55,5699.91,6043.15,6348.31,6581.68,3421.2,3627.22,3810.39,3950.46,1144.42,1213.34,1274.61,1321.46,2501.35,2651.98,2785.89,2888.31,3743.4,3968.82,4169.23,4322.5,5019.64,5321.91,5590.65,5796.17,4299.99,4558.93,4789.14,4965.2,700.03,742.19,779.66,808.33,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
21,62158.04476,65901.13574,69228.93195,71773.90259,8700,0,5677.68,6019.58,6323.55,6556.01,2353.27,2494.99,2620.97,2717.33,1862.49,1974.65,2074.36,2150.62,3019.67,3201.52,3363.18,3486.82,1023.27,1084.89,1139.68,1181.57,3360.59,3562.96,3742.88,3880.47,457.71,485.27,509.78,528.52,16179.74,17154.07,18020.29,18682.75,2029.53,2151.75,2260.4,2343.5,5627.75,5966.65,6267.95,6498.37,3377.89,3581.31,3762.15,3900.45,1129.93,1197.98,1258.47,1304.73,2469.68,2618.4,2750.63,2851.74,3696.01,3918.58,4116.46,4267.78,4956.09,5254.54,5519.88,5722.8,4245.55,4501.22,4728.51,4902.34,691.17,732.79,769.8,798.09,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
22,60694.59994,64349.56384,67599.01064,70084.06266,8700,0,5544.0,5877.85,6174.67,6401.66,2297.87,2436.24,2559.27,2653.35,1818.64,1928.16,2025.52,2099.98,2948.58,3126.14,3284.0,3404.73,999.18,1059.35,1112.84,1153.75,3281.47,3479.07,3654.75,3789.11,446.94,473.85,497.78,516.08,15798.8,16750.19,17596.02,18242.88,1981.75,2101.09,2207.19,2288.33,5495.25,5826.17,6120.37,6345.37,3298.36,3496.99,3673.57,3808.62,1103.33,1169.77,1228.84,1274.02,2411.54,2556.76,2685.86,2784.6,3608.99,3826.32,4019.54,4167.3,4839.41,5130.83,5389.92,5588.06,4145.6,4395.24,4617.19,4786.92,674.9,715.54,751.67,779.3,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
23,61094.5059,64773.5517,68044.40854,70545.83413,8700,0,5580.53,5916.58,6215.35,6443.84,2313.01,2452.3,2576.13,2670.83,1830.62,1940.86,2038.87,2113.82,2968.01,3146.74,3305.64,3427.16,1005.76,1066.33,1120.18,1161.36,3303.09,3501.99,3678.83,3814.07,449.88,476.97,501.06,519.48,15902.9,16860.56,17711.96,18363.08,1994.81,2114.93,2221.73,2303.4,5531.46,5864.56,6160.7,6387.18,3320.1,3520.03,3697.78,3833.72,1110.6,1177.48,1236.94,1282.41,2427.43,2573.6,2703.56,2802.95,3632.77,3851.53,4046.02,4194.76,4871.29,5164.64,5425.43,5624.88,4172.91,4424.2,4647.61,4818.46,679.34,720.25,756.62,784.44,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
24,61836.77739,65560.52199,68871.1183,71402.93512,8700,0,5648.33,5988.47,6290.86,6522.13,2341.11,2482.09,2607.43,2703.28,1852.86,1964.44,2063.64,2139.5,3004.07,3184.97,3345.8,3468.8,1017.98,1079.29,1133.79,1175.47,3343.22,3544.54,3723.53,3860.41,455.35,482.77,507.14,525.79,16096.11,17065.4,17927.15,18586.18,2019.04,2140.63,2248.72,2331.39,5598.67,5935.81,6235.55,6464.78,3360.43,3562.8,3742.71,3880.29,1124.09,1191.78,1251.97,1297.99,2456.92,2604.87,2736.41,2837.0,3676.91,3898.33,4095.18,4245.73,4930.48,5227.39,5491.35,5693.22,4223.61,4477.95,4704.07,4877.0,687.6,729.0,765.82,793.97,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
25,57199.97809,60644.4996,63706.85253,66048.82235,8700,0,5224.79,5539.42,5819.15,6033.07,2165.56,2295.97,2411.91,2500.58,1713.93,1817.14,1908.9,1979.07,2778.81,2946.15,3094.92,3208.69,941.65,998.36,1048.77,1087.32,3092.53,3278.76,3444.32,3570.94,421.2,446.57,469.12,486.36,14889.15,15785.76,16582.89,17192.51,1867.64,1980.11,2080.1,2156.57,5178.85,5490.72,5767.98,5980.02,3108.45,3295.64,3462.06,3589.33,1039.8,1102.42,1158.09,1200.66,2272.69,2409.55,2531.22,2624.27,3401.2,3606.01,3788.1,3927.36,4560.77,4835.41,5079.59,5266.32,3906.91,4142.18,4351.34,4511.3,636.04,674.34,708.39,734.43,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
26,54849.4517,58152.42702,61088.93827,63334.66921,8700,0,5010.09,5311.79,5580.02,5785.15,2076.57,2201.62,2312.8,2397.82,1643.5,1742.47,1830.46,1897.75,2664.62,2825.08,2967.74,3076.84,902.96,957.33,1005.67,1042.64,2965.45,3144.02,3302.79,3424.2,403.89,428.22,449.84,466.38,14277.31,15137.08,15901.45,16486.01,1790.9,1898.74,1994.62,2067.95,4966.04,5265.09,5530.96,5734.28,2980.72,3160.21,3319.79,3441.83,997.07,1057.12,1110.5,1151.32,2179.3,2310.53,2427.2,2516.43,3261.43,3457.83,3632.44,3765.97,4373.35,4636.71,4870.85,5049.91,3746.36,3971.96,4172.53,4325.92,609.9,646.63,679.28,704.25,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
27,53550.9561,56775.7374,59642.73024,61835.29617,8700,0,4891.48,5186.04,5447.92,5648.19,2027.41,2149.5,2258.05,2341.05,1604.59,1701.22,1787.12,1852.82,2601.54,2758.2,2897.48,3004.0,881.58,934.67,981.86,1017.96,2895.24,3069.59,3224.6,3343.14,394.33,418.08,439.19,455.33,13939.31,14778.72,15525.0,16095.73,1748.5,1853.79,1947.4,2018.99,4848.47,5140.44,5400.02,5598.53,2910.15,3085.4,3241.2,3360.35,973.47,1032.09,1084.21,1124.07,2127.7,2255.83,2369.74,2456.86,3184.22,3375.97,3546.45,3676.82,4269.82,4526.94,4755.54,4930.36,3657.67,3877.93,4073.75,4223.51,595.46,631.32,663.2,687.58,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
28,53070.49355,56266.34191,59107.61191,61280.506,8700,0,4847.6,5139.51,5399.04,5597.52,2009.22,2130.22,2237.79,2320.05,1590.19,1685.95,1771.09,1836.2,2578.2,2733.45,2871.48,2977.04,873.67,926.28,973.06,1008.83,2869.27,3042.05,3195.66,3313.14,390.79,414.33,435.25,451.25,13814.25,14646.13,15385.71,15951.32,1732.81,1837.16,1929.93,2000.88,4804.97,5094.32,5351.57,5548.3,2884.04,3057.72,3212.12,3330.2,964.74,1022.83,1074.48,1113.98,2108.61,2235.59,2348.48,2434.82,3155.65,3345.68,3514.63,3643.83,4231.51,4486.33,4712.87,4886.12,3624.85,3843.14,4037.2,4185.62,590.12,625.66,657.25,681.41,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
29,53449.30135,56667.96111,59529.51159,61717.91541,8700,0,4882.2,5176.2,5437.58,5637.47,2023.57,2145.42,2253.76,2336.61,1601.54,1697.99,1783.73,1849.3,2596.6,2752.96,2891.98,2998.29,879.91,932.89,980.0,1016.03,2889.75,3063.76,3218.47,3336.79,393.58,417.28,438.36,454.47,13912.85,14750.67,15495.53,16065.17,1745.18,1850.27,1943.71,2015.16,4839.27,5130.68,5389.77,5587.9,2904.63,3079.54,3235.05,3353.97,971.62,1030.13,1082.15,1121.93,2123.66,2251.55,2365.24,2452.2,3178.18,3369.56,3539.71,3669.84,4261.71,4518.35,4746.51,4921.0,3650.73,3870.57,4066.02,4215.49,594.33,630.12,661.94,686.28,793.05,793.05,793.05,793.05,345.23,345.23,345.23,345.23,264.61,264.61,264.61,264.61,410.37,410.37,410.37,410.37,147.52,147.52,147.52,147.52,506.92,506.92,506.92,506.92,65.75,65.75,65.75,65.75,2266.39,2266.39,2266.39,2266.39,264.16,264.16,264.16,264.16,793.6,793.6,793.6,793.6,436.54,436.54,436.54,436.54,160.55,160.55,160.55,160.55,342.97,342.97,342.97,342.97,532.21,532.21,532.21,532.21,693.39,693.39,693.39,693.39,578.94,578.94,578.94,578.94,97.8,97.8,97.8,97.8
